Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-11421"
Duration Time,300.122
Ambient Temperature,"101.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"8550698"
Raw Accumulated Counts,"9222246"
Valid Count Last Packet,"26594"
Raw Count Last Packet,"28676"
Live Time,278.499023
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.9913
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"9424"
1,"7667"
2,"4555"
3,"2716"
4,"1260"
5,"273"
6,"44"
7,"8"
8,"7"
9,"5"
10,"3"
11,"1"
12,"1"
13,"3"
14,"2"
15,"4"
16,"1"
17,"0"
18,"1"
19,"1"
20,"2"
21,"1"
22,"0"
23,"0"
24,"0"
25,"1"
26,"0"
27,"1"
28,"2"
29,"0"
30,"2"
31,"13"
32,"149"
33,"593"
34,"1111"
35,"1411"
36,"1493"
37,"1611"
38,"1592"
39,"1570"
40,"1584"
41,"1516"
42,"1543"
43,"1597"
44,"1587"
45,"1615"
46,"1767"
47,"1758"
48,"1709"
49,"1626"
50,"1625"
51,"1596"
52,"1594"
53,"1530"
54,"1597"
55,"1541"
56,"1570"
57,"1540"
58,"1582"
59,"1571"
60,"1504"
61,"1619"
62,"1462"
63,"1437"
64,"1386"
65,"1318"
66,"1345"
67,"1292"
68,"1378"
69,"1325"
70,"1470"
71,"1473"
72,"1609"
73,"1704"
74,"1829"
75,"1987"
76,"2110"
77,"2174"
78,"2339"
79,"2194"
80,"2030"
81,"1912"
82,"2029"
83,"2425"
84,"3383"
85,"4495"
86,"5550"
87,"5867"
88,"5435"
89,"4378"
90,"3303"
91,"2507"
92,"1984"
93,"1818"
94,"1586"
95,"1474"
96,"1449"
97,"1469"
98,"1415"
99,"1507"
100,"1506"
101,"1516"
102,"1451"
103,"1447"
104,"1474"
105,"1449"
106,"1486"
107,"1476"
108,"1445"
109,"1447"
110,"1537"
111,"1690"
112,"1832"
113,"1995"
114,"2208"
115,"2436"
116,"2448"
117,"2439"
118,"2341"
119,"2293"
120,"2202"
121,"2117"
122,"2128"
123,"2111"
124,"2189"
125,"2310"
126,"2534"
127,"3028"
128,"3590"
129,"4693"
130,"6824"
131,"9717"
132,"13459"
133,"17679"
134,"20777"
135,"21446"
136,"20607"
137,"18306"
138,"16113"
139,"15034"
140,"15475"
141,"16269"
142,"17185"
143,"17176"
144,"17448"
145,"17402"
146,"18548"
147,"19528"
148,"19544"
149,"17630"
150,"14629"
151,"11445"
152,"8350"
153,"6185"
154,"4814"
155,"4379"
156,"4522"
157,"4997"
158,"5799"
159,"7538"
160,"11423"
161,"18355"
162,"29486"
163,"44382"
164,"59908"
165,"71394"
166,"75030"
167,"69041"
168,"54151"
169,"38135"
170,"23682"
171,"13494"
172,"7735"
173,"5117"
174,"4716"
175,"5454"
176,"7249"
177,"9563"
178,"11975"
179,"13807"
180,"14644"
181,"14442"
182,"13339"
183,"11981"
184,"10244"
185,"9165"
186,"7718"
187,"6252"
188,"5032"
189,"4072"
190,"3287"
191,"2936"
192,"2730"
193,"2782"
194,"2705"
195,"2823"
196,"2875"
197,"2950"
198,"3196"
199,"3280"
200,"3505"
201,"3598"
202,"3548"
203,"3407"
204,"3500"
205,"3307"
206,"3231"
207,"3173"
208,"3167"
209,"3096"
210,"3294"
211,"3168"
212,"3288"
213,"3295"
214,"3387"
215,"3538"
216,"3715"
217,"3934"
218,"4669"
219,"5888"
220,"8101"
221,"12076"
222,"16710"
223,"22825"
224,"28376"
225,"32129"
226,"33099"
227,"29952"
228,"24638"
229,"18656"
230,"13349"
231,"9047"
232,"6672"
233,"5282"
234,"4631"
235,"4380"
236,"4266"
237,"4305"
238,"4416"
239,"4614"
240,"4996"
241,"5626"
242,"6476"
243,"7644"
244,"9067"
245,"10531"
246,"11884"
247,"12262"
248,"11970"
249,"11082"
250,"9650"
251,"8371"
252,"6970"
253,"6178"
254,"5650"
255,"5424"
256,"5333"
257,"5319"
258,"5452"
259,"5551"
260,"5689"
261,"6012"
262,"6577"
263,"7627"
264,"9991"
265,"14058"
266,"20326"
267,"29042"
268,"39843"
269,"49469"
270,"57128"
271,"58844"
272,"55485"
273,"47837"
274,"37515"
275,"27304"
276,"18903"
277,"13121"
278,"9377"
279,"7416"
280,"6728"
281,"6191"
282,"6135"
283,"6049"
284,"6003"
285,"6194"
286,"6285"
287,"6278"
288,"6484"
289,"6585"
290,"7301"
291,"7566"
292,"8537"
293,"9746"
294,"11373"
295,"13119"
296,"14237"
297,"15136"
298,"14963"
299,"14182"
300,"12885"
301,"11154"
302,"9781"
303,"8458"
304,"7669"
305,"7140"
306,"7054"
307,"6921"
308,"7054"
309,"7155"
310,"7730"
311,"8646"
312,"10771"
313,"14508"
314,"20585"
315,"30168"
316,"43090"
317,"59096"
318,"74572"
319,"88073"
320,"94413"
321,"93395"
322,"83310"
323,"67921"
324,"51883"
325,"37331"
326,"24970"
327,"16672"
328,"11681"
329,"8938"
330,"7638"
331,"7081"
332,"6889"
333,"6648"
334,"6733"
335,"6808"
336,"6593"
337,"6860"
338,"7015"
339,"7095"
340,"7245"
341,"7437"
342,"7721"
343,"7805"
344,"8204"
345,"8574"
346,"9554"
347,"10548"
348,"12268"
349,"14335"
350,"16782"
351,"18640"
352,"20217"
353,"21351"
354,"20730"
355,"19210"
356,"17683"
357,"15744"
358,"13563"
359,"12376"
360,"12050"
361,"11866"
362,"12158"
363,"12715"
364,"13266"
365,"13888"
366,"14398"
367,"14973"
368,"15720"
369,"17023"
370,"18306"
371,"20220"
372,"21541"
373,"22440"
374,"22501"
375,"21102"
376,"19030"
377,"16525"
378,"13665"
379,"11423"
380,"9747"
381,"8118"
382,"7342"
383,"6782"
384,"6506"
385,"6503"
386,"6566"
387,"6343"
388,"6563"
389,"6578"
390,"6496"
391,"6537"
392,"6561"
393,"6752"
394,"6955"
395,"6974"
396,"7103"
397,"7165"
398,"7465"
399,"7671"
400,"8093"
401,"7981"
402,"8276"
403,"8284"
404,"8340"
405,"8331"
406,"8035"
407,"8096"
408,"8003"
409,"8381"
410,"8814"
411,"8768"
412,"9060"
413,"9176"
414,"9070"
415,"8832"
416,"8663"
417,"8226"
418,"7909"
419,"7495"
420,"7313"
421,"7093"
422,"7078"
423,"6894"
424,"6843"
425,"6888"
426,"6898"
427,"6924"
428,"6942"
429,"7004"
430,"7062"
431,"7026"
432,"7157"
433,"7321"
434,"7145"
435,"7129"
436,"7120"
437,"7222"
438,"7279"
439,"7188"
