Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LUK0620"
133,"19992"
134,"22330"
135,"22974"
136,"21276"
137,"18643"
138,"16957"
139,"16897"
140,"17406"
141,"18264"
142,"18921"
143,"18869"
144,"19183"
145,"19704"
146,"20900"
147,"21950"
148,"21075"
149,"18886"
150,"15883"
151,"12569"
152,"9827"
153,"7941"
154,"6874"
155,"6537"
156,"6846"
157,"6953"
158,"7255"
159,"7432"
160,"7247"
161,"7179"
162,"7342"
163,"7241"
164,"7517"
165,"7598"
166,"7734"
167,"7797"
168,"7902"
169,"7687"
170,"8087"
171,"8414"
172,"8863"
173,"9756"
174,"11015"
175,"13880"
176,"19993"
177,"34343"
178,"64943"
179,"124539"
180,"223133"
181,"362613"
182,"519751"
183,"658565"
184,"731639"
185,"711142"
186,"605116"
187,"450669"
188,"295978"
189,"171490"
190,"89797"
191,"44121"
192,"23371"
193,"16905"
194,"18784"
195,"27278"
196,"41760"
197,"62352"
198,"86526"
199,"106747"
200,"118382"
201,"117151"
202,"102202"
203,"79163"
204,"54539"
205,"33916"
206,"19411"
207,"10611"
208,"6390"
209,"4247"
210,"3644"
211,"3289"
212,"3318"
213,"3224"
214,"3414"
215,"3549"
216,"3764"
217,"4310"
218,"5543"
219,"8052"
220,"12276"
221,"18821"
222,"27035"
223,"35630"
224,"42798"
225,"45965"
226,"43873"
227,"38123"
228,"29471"
229,"20649"
230,"13799"
231,"9135"
232,"6162"
233,"4608"
234,"4078"
235,"3738"
236,"3756"
237,"3776"
238,"3986"
239,"4240"
240,"4704"
241,"5414"
242,"6214"
243,"7686"
244,"9165"
245,"10253"
246,"10816"
247,"10414"
248,"9777"
249,"8571"
250,"7054"
251,"5936"
252,"5039"
253,"4505"
254,"4088"
255,"3932"
256,"3907"
257,"3963"
258,"4117"
259,"3939"
260,"3955"
261,"3992"
262,"4179"
263,"4075"
264,"4220"
265,"4282"
266,"4314"
267,"4327"
268,"4404"
269,"4486"
270,"4497"
271,"4514"
272,"4476"
273,"4470"
274,"4592"
275,"4631"
276,"4528"
277,"4657"
278,"4614"
279,"4582"
280,"4809"
281,"4777"
282,"4763"
283,"4777"
284,"4857"
285,"4949"
286,"4982"
287,"4961"
288,"5201"
289,"5345"
290,"5643"
291,"6080"
292,"6177"
293,"6813"
294,"6870"
295,"6898"
296,"6695"
297,"6516"
298,"6172"
299,"5873"
300,"5635"
301,"5576"
302,"5502"
303,"5408"
304,"5323"
305,"5492"
306,"5626"
307,"5740"
308,"5880"
309,"5966"
310,"6249"
311,"6691"
312,"7355"
313,"8012"
314,"9477"
315,"11098"
316,"13294"
317,"15715"
318,"17657"
319,"18853"
320,"19117"
321,"17591"
322,"15529"
323,"13214"
324,"10984"
325,"9040"
326,"7678"
327,"6829"
328,"6245"
329,"6079"
330,"5882"
331,"6009"
332,"5945"
333,"5828"
334,"6016"
335,"6060"
336,"6046"
337,"6230"
338,"6165"
339,"6331"
340,"6418"
341,"6611"
342,"6720"
343,"6974"
344,"7235"
345,"7309"
346,"7586"
347,"7936"
348,"7945"
349,"8191"
350,"8388"
351,"8550"
352,"8496"
353,"8739"
354,"8703"
355,"8680"
356,"8693"
357,"8670"
358,"9149"
359,"9624"
360,"10174"
361,"10712"
362,"11661"
363,"12315"
364,"13184"
365,"13662"
366,"14070"
367,"14892"
368,"15703"
369,"16670"
370,"17616"
371,"18094"
372,"18192"
373,"17901"
374,"17154"
375,"15307"
376,"13480"
377,"11108"
378,"9589"
379,"8312"
380,"7217"
381,"6640"
382,"6348"
383,"6157"
384,"6146"
385,"5862"
386,"5968"
387,"5989"
388,"5974"
389,"5954"
390,"6086"
391,"6209"
392,"6715"
393,"7329"
394,"8822"
395,"10896"
396,"14013"
397,"18177"
398,"23119"
399,"28377"
400,"32445"
401,"35087"
402,"34713"
403,"32650"
404,"29243"
405,"24264"
406,"19430"
407,"15325"
408,"11922"
409,"9764"
410,"8453"
411,"7709"
412,"7231"
413,"6991"
414,"6841"
415,"6575"
416,"6256"
417,"6073"
418,"5766"
419,"5394"
420,"5481"
421,"5315"
422,"5437"
423,"5382"
424,"5598"
425,"5618"
426,"5665"
427,"5857"
428,"6081"
429,"6069"
430,"6100"
431,"6218"
432,"6414"
433,"6217"
434,"6218"
435,"6135"
436,"6258"
437,"6355"
438,"6520"
439,"7021"
440,"7780"
441,"8377"
442,"9112"
443,"9623"
444,"10092"
445,"10071"
446,"9779"
447,"9232"
448,"8624"
449,"7817"
450,"6980"
451,"6552"
452,"6141"
453,"5851"
454,"5780"
455,"5816"
456,"5778"
457,"5709"
458,"5796"
459,"5957"
460,"5877"
461,"5700"
462,"5737"
463,"5640"
464,"5826"
465,"5636"
466,"5787"
467,"5683"
468,"5609"
469,"5673"
470,"5668"
471,"5816"
472,"5624"
473,"5699"
474,"5825"
475,"5642"
476,"5833"
477,"5705"
478,"5786"
479,"5890"
480,"5667"
481,"5618"
482,"5692"
483,"5577"
484,"5530"
485,"5582"
486,"5754"
487,"5439"
488,"5756"
489,"5549"
490,"5584"
491,"5579"
492,"5624"
493,"5480"
494,"5747"
495,"5537"
496,"5644"
497,"5709"
498,"5563"
499,"5500"
500,"5532"
501,"5604"
502,"5665"
503,"5662"
504,"5627"
505,"5631"
506,"5567"
507,"5626"
508,"5727"
509,"5568"
510,"5514"
511,"5568"
512,"5700"
513,"5765"
514,"5700"
515,"5453"
516,"5469"
517,"5598"
518,"5495"
519,"5362"
520,"5619"
521,"5527"
522,"5825"
523,"5685"
524,"5416"
525,"5714"
526,"5669"
527,"5661"
528,"5823"
529,"5586"
530,"5631"
531,"5520"
532,"5577"
533,"5572"
534,"5499"
535,"5425"
536,"5478"
537,"5604"
538,"5456"
539,"5565"
540,"5545"
541,"5514"
542,"5546"
543,"5513"
544,"5541"
545,"5588"
546,"5510"
547,"5539"
548,"5553"
549,"5455"
550,"5447"
551,"5486"
552,"5342"
553,"5492"
554,"5543"
555,"5457"
556,"5569"
557,"5524"
558,"5341"
559,"5492"
560,"5442"
561,"5444"
562,"5362"
563,"5356"
564,"5530"
565,"5374"
566,"5497"
567,"5312"
568,"5395"
569,"5401"
570,"5269"
571,"5396"
572,"5337"
573,"5231"
574,"5292"
575,"5359"
576,"5334"
577,"5295"
578,"5273"
579,"5353"
580,"5235"
581,"5246"
582,"5323"
583,"5378"
584,"5280"
585,"5385"
586,"5423"
587,"5370"
588,"5356"
589,"5325"
590,"5365"
591,"5348"
592,"5365"
593,"5240"
594,"5192"
595,"5210"
596,"5186"
597,"5255"
598,"5248"
599,"5180"
600,"5199"
601,"5234"
602,"5052"
603,"5262"
604,"5233"
605,"5239"
606,"5247"
607,"5096"
608,"5152"
609,"5105"
610,"5031"
611,"5024"
612,"5163"
613,"4966"
614,"5074"
615,"5069"
616,"5090"
617,"5076"
618,"5078"
619,"5006"
620,"5181"
621,"5104"
622,"5016"
623,"5033"
624,"5087"
625,"5137"
626,"4989"
627,"5169"
628,"5151"
629,"5070"
630,"5107"
631,"5245"
632,"5012"
633,"5026"
634,"5002"
635,"4849"
636,"4945"
637,"5033"
638,"4940"
639,"4934"
640,"4965"
641,"4934"
642,"4938"
643,"4847"
644,"4874"
645,"4773"
646,"4800"
647,"4791"
648,"4939"
649,"4766"
650,"4831"
651,"4774"
652,"4690"
653,"4792"
654,"4664"
655,"4685"
656,"4804"
657,"4819"
658,"4678"
659,"4657"
660,"4633"
661,"4680"
662,"4680"
663,"4671"
664,"4765"
665,"4788"
666,"4638"
667,"4721"
668,"4620"
669,"4661"
670,"4690"
671,"4704"
672,"4631"
673,"4623"
674,"4625"
675,"4598"
676,"4572"
677,"4576"
678,"4549"
679,"4519"
680,"4594"
681,"4586"
682,"4462"
683,"4478"
684,"4459"
685,"4515"
686,"4451"
687,"4609"
688,"4522"
689,"4515"
690,"4481"
691,"4484"
692,"4557"
693,"4601"
694,"4677"
695,"4848"
696,"5408"
697,"5572"
698,"6368"
699,"7155"
700,"8060"
701,"9390"
702,"10487"
703,"11675"
704,"12708"
705,"13250"
706,"13824"
707,"13612"
708,"13186"
709,"12238"
710,"11235"
711,"9959"
712,"8700"
713,"7610"
714,"6550"
715,"5803"
716,"5092"
717,"4848"
718,"4457"
719,"4316"
720,"4109"
721,"4138"
722,"4226"
723,"3960"
724,"4094"
725,"4098"
726,"4133"
727,"4086"
728,"4062"
729,"4120"
730,"4073"
731,"4080"
732,"3898"
733,"3943"
734,"3950"
735,"3902"
736,"4028"
737,"4063"
738,"4010"
739,"3939"
740,"3949"
741,"3936"
742,"3856"
743,"3906"
744,"3935"
745,"3884"
746,"3959"
747,"3801"
748,"3946"
749,"3811"
750,"3876"
751,"3852"
752,"3874"
753,"3900"
754,"3792"
755,"3787"
756,"3729"
757,"3821"
758,"3764"
759,"3776"
760,"3703"
761,"3759"
762,"3660"
763,"3643"
764,"3677"
765,"3708"
766,"3691"
767,"3662"
768,"3643"
769,"3671"
770,"3674"
771,"3739"
772,"3620"
773,"3621"
774,"3731"
775,"3650"
776,"3705"
777,"3686"
778,"3814"
779,"4111"
780,"4174"
781,"4254"
782,"4426"
783,"4789"
784,"5063"
785,"5301"
786,"5454"
787,"5506"
788,"5771"
789,"5834"
790,"5732"
791,"5529"
792,"5458"
793,"5112"
794,"4850"
795,"4641"
796,"4433"
797,"4102"
798,"3984"
799,"3872"
800,"3629"
801,"3610"
802,"3555"
803,"3537"
804,"3415"
805,"3521"
806,"3476"
807,"3352"
808,"3419"
809,"3242"
810,"3232"
811,"3373"
812,"3303"
813,"3270"
814,"3190"
815,"3209"
816,"3079"
817,"3189"
818,"3198"
819,"3186"
820,"3197"
821,"3093"
822,"3110"
823,"3263"
824,"3141"
825,"3171"
826,"3214"
827,"3263"
828,"3243"
829,"3293"
830,"3152"
831,"3106"
832,"3078"
833,"3122"
834,"3078"
835,"3158"
836,"3023"
837,"3090"
838,"3050"
839,"2993"
840,"3060"
841,"2904"
842,"3011"
843,"2942"
844,"2990"
845,"2954"
846,"2990"
847,"2924"
848,"2878"
849,"2972"
850,"3020"
851,"2891"
852,"2963"
853,"3002"
854,"2919"
855,"2853"
856,"2959"
857,"2865"
858,"2956"
859,"2830"
860,"2831"
861,"2917"
862,"2923"
863,"2885"
864,"2812"
865,"2777"
866,"2810"
867,"2841"
868,"2893"
869,"2971"
870,"2984"
871,"3002"
872,"2873"
873,"2906"
874,"2944"
875,"2908"
876,"2903"
877,"2951"
878,"2910"
879,"3009"
880,"3026"
881,"3111"
882,"2989"
883,"3093"
884,"2961"
885,"2997"
886,"2893"
887,"2897"
888,"3030"
889,"3102"
890,"2918"
891,"2958"
892,"2915"
893,"2871"
894,"2860"
895,"3061"
896,"3026"
897,"2852"
898,"3121"
899,"3103"
900,"2946"
901,"2919"
902,"3013"
903,"2934"
904,"2951"
905,"3142"
906,"3088"
907,"3138"
908,"3193"
909,"3117"
910,"3292"
911,"3183"
912,"3252"
913,"3242"
914,"3319"
915,"3399"
916,"3508"
917,"3526"
918,"3653"
919,"3529"
920,"3772"
921,"3844"
922,"3927"
923,"3987"
924,"4200"
925,"4348"
926,"4533"
927,"4721"
928,"5069"
929,"5124"
930,"5261"
931,"5655"
932,"6092"
933,"6388"
934,"6503"
935,"6845"
936,"7319"
937,"7502"
938,"8079"
939,"8320"
940,"8623"
941,"9090"
942,"9148"
943,"9587"
944,"9758"
945,"10178"
946,"10121"
947,"10299"
948,"10455"
949,"10382"
950,"10613"
951,"10390"
952,"10237"
953,"10094"
954,"9950"
955,"9706"
956,"9478"
957,"9004"
958,"8863"
959,"8522"
960,"7870"
961,"7647"
962,"7318"
963,"7024"
964,"6494"
965,"6018"
966,"5865"
967,"5368"
968,"5153"
969,"4848"
970,"4645"
971,"4328"
972,"4273"
973,"4088"
974,"3805"
975,"3613"
976,"3545"
977,"3366"
978,"3092"
979,"3094"
980,"3080"
981,"2867"
982,"2872"
983,"2824"
984,"2672"
985,"2611"
986,"2508"
987,"2513"
988,"2503"
989,"2378"
990,"2450"
991,"2446"
992,"2403"
993,"2417"
994,"2567"
995,"2693"
996,"2985"
997,"3069"
998,"3379"
999,"3631"
1000,"3895"
1001,"4208"
1002,"4481"
1003,"4801"
1004,"5071"
1005,"5316"
1006,"5398"
1007,"5377"
1008,"5541"
1009,"5439"
1010,"5220"
1011,"4972"
1012,"4736"
1013,"4306"
1014,"3872"
1015,"3415"
1016,"3205"
1017,"2848"
1018,"2517"
1019,"2279"
1020,"2109"
1021,"2053"
1022,"2005"
1023,"1896"
1024,"1828"
1025,"1864"
1026,"1770"
1027,"1846"
1028,"1789"
1029,"1788"
1030,"1793"
1031,"1731"
1032,"1823"
1033,"1807"
1034,"1861"
1035,"1893"
1036,"1908"
1037,"1932"
1038,"2012"
1039,"1966"
1040,"2012"
1041,"2121"
1042,"2183"
1043,"2142"
1044,"2288"
1045,"2395"
1046,"2390"
1047,"2630"
1048,"2771"
1049,"2813"
1050,"2913"
1051,"3054"
1052,"3119"
1053,"3275"
1054,"3253"
1055,"3348"
1056,"3480"
1057,"3371"
1058,"3319"
1059,"3305"
1060,"3299"
1061,"3184"
1062,"3053"
1063,"3065"
1064,"2879"
1065,"2805"
1066,"2812"
1067,"2704"
1068,"2604"
1069,"2542"
1070,"2383"
1071,"2463"
1072,"2409"
1073,"2342"
1074,"2189"
1075,"2109"
1076,"2212"
1077,"2142"
1078,"2068"
1079,"1970"
1080,"1968"
1081,"1928"
1082,"1880"
1083,"1821"
1084,"1794"
1085,"1746"
1086,"1726"
1087,"1629"
1088,"1658"
1089,"1588"
1090,"1489"
1091,"1584"
1092,"1541"
1093,"1588"
1094,"1452"
1095,"1443"
1096,"1450"
1097,"1442"
1098,"1417"
1099,"1442"
1100,"1416"
1101,"1394"
1102,"1369"
1103,"1352"
1104,"1328"
1105,"1347"
1106,"1229"
1107,"1244"
1108,"1279"
1109,"1305"
1110,"1276"
1111,"1198"
1112,"1204"
1113,"1273"
1114,"1236"
1115,"1213"
1116,"1235"
1117,"1180"
1118,"1189"
1119,"1197"
1120,"1204"
1121,"1180"
1122,"1165"
1123,"1174"
1124,"1208"
1125,"1243"
1126,"1254"
1127,"1166"
1128,"1361"
1129,"1418"
1130,"1528"
1131,"1482"
1132,"1437"
1133,"1508"
1134,"1494"
1135,"1548"
1136,"1519"
1137,"1391"
1138,"1421"
1139,"1366"
1140,"1362"
1141,"1247"
1142,"1240"
1143,"1116"
1144,"1128"
1145,"1058"
1146,"1089"
1147,"1131"
1148,"1109"
1149,"1036"
1150,"1019"
1151,"1102"
1152,"1033"
1153,"1050"
1154,"1069"
1155,"1002"
1156,"1075"
1157,"1002"
1158,"1041"
1159,"1072"
1160,"1035"
1161,"989"
1162,"989"
1163,"990"
1164,"993"
1165,"953"
1166,"971"
1167,"889"
1168,"979"
1169,"932"
1170,"962"
1171,"947"
1172,"955"
1173,"933"
1174,"912"
1175,"878"
1176,"882"
1177,"924"
1178,"889"
1179,"929"
1180,"931"
1181,"912"
1182,"931"
1183,"947"
1184,"965"
1185,"1002"
1186,"995"
1187,"1042"
1188,"1011"
1189,"968"
1190,"1023"
1191,"998"
1192,"1025"
1193,"954"
1194,"968"
1195,"910"
1196,"920"
1197,"937"
1198,"860"
1199,"866"
1200,"857"
1201,"821"
1202,"888"
1203,"829"
1204,"883"
1205,"873"
1206,"825"
1207,"802"
1208,"827"
1209,"749"
1210,"820"
1211,"779"
1212,"822"
1213,"792"
1214,"787"
1215,"844"
1216,"786"
1217,"787"
1218,"758"
1219,"791"
1220,"776"
1221,"743"
1222,"752"
1223,"798"
1224,"764"
1225,"751"
1226,"742"
1227,"793"
1228,"684"
1229,"760"
1230,"743"
1231,"719"
1232,"696"
1233,"695"
1234,"698"
1235,"752"
1236,"744"
1237,"707"
1238,"715"
1239,"738"
1240,"738"
1241,"686"
1242,"684"
1243,"666"
1244,"668"
1245,"689"
1246,"734"
1247,"707"
1248,"714"
1249,"712"
1250,"705"
1251,"758"
1252,"722"
1253,"680"
1254,"713"
1255,"690"
1256,"703"
1257,"701"
1258,"705"
1259,"642"
1260,"664"
1261,"664"
1262,"693"
1263,"731"
1264,"634"
1265,"670"
1266,"648"
1267,"667"
1268,"662"
1269,"643"
1270,"681"
1271,"666"
1272,"654"
1273,"584"
1274,"645"
1275,"584"
1276,"645"
1277,"621"
1278,"625"
1279,"612"
1280,"596"
1281,"557"
1282,"585"
1283,"605"
1284,"575"
1285,"590"
1286,"632"
1287,"622"
1288,"637"
1289,"579"
1290,"590"
1291,"594"
1292,"597"
1293,"576"
1294,"581"
1295,"589"
1296,"578"
1297,"616"
1298,"574"
1299,"568"
1300,"577"
1301,"598"
1302,"551"
1303,"566"
1304,"559"
1305,"560"
1306,"538"
1307,"560"
1308,"568"
1309,"510"
1310,"572"
1311,"573"
1312,"568"
1313,"524"
1314,"520"
1315,"576"
1316,"552"
1317,"560"
1318,"546"
1319,"547"
1320,"525"
1321,"551"
1322,"553"
1323,"540"
1324,"554"
1325,"514"
1326,"538"
1327,"525"
1328,"497"
1329,"547"
1330,"517"
1331,"557"
1332,"515"
1333,"537"
1334,"489"
1335,"493"
1336,"511"
1337,"496"
1338,"495"
1339,"498"
1340,"514"
1341,"490"
1342,"517"
1343,"503"
1344,"448"
1345,"494"
1346,"497"
1347,"461"
1348,"444"
1349,"459"
1350,"472"
1351,"458"
1352,"482"
1353,"456"
1354,"459"
1355,"435"
1356,"464"
1357,"507"
1358,"436"
1359,"468"
1360,"451"
1361,"524"
1362,"456"
1363,"421"
1364,"453"
1365,"438"
1366,"464"
1367,"425"
1368,"460"
1369,"433"
1370,"444"
1371,"430"
1372,"451"
1373,"450"
1374,"432"
1375,"463"
1376,"439"
1377,"441"
1378,"433"
1379,"457"
1380,"393"
1381,"447"
1382,"446"
1383,"431"
1384,"389"
1385,"445"
1386,"417"
1387,"408"
1388,"416"
1389,"386"
1390,"429"
1391,"418"
1392,"444"
1393,"419"
1394,"432"
1395,"408"
1396,"368"
1397,"387"
1398,"399"
1399,"423"
1400,"349"
1401,"389"
1402,"380"
1403,"359"
1404,"355"
1405,"380"
1406,"371"
1407,"402"
1408,"388"
1409,"378"
1410,"414"
1411,"407"
1412,"380"
1413,"375"
1414,"369"
1415,"392"
1416,"362"
1417,"327"
1418,"409"
1419,"411"
1420,"376"
1421,"368"
1422,"375"
1423,"349"
1424,"387"
1425,"375"
1426,"385"
1427,"355"
1428,"336"
1429,"350"
1430,"375"
1431,"364"
1432,"332"
1433,"321"
1434,"371"
1435,"344"
1436,"332"
1437,"344"
1438,"341"
1439,"326"
1440,"315"
1441,"310"
1442,"325"
1443,"342"
1444,"301"
1445,"309"
1446,"309"
1447,"320"
1448,"344"
1449,"287"
1450,"330"
1451,"318"
1452,"322"
1453,"301"
1454,"331"
1455,"328"
1456,"321"
1457,"299"
1458,"308"
1459,"318"
1460,"291"
1461,"296"
1462,"276"
1463,"306"
1464,"300"
1465,"327"
1466,"323"
1467,"327"
1468,"292"
1469,"307"
1470,"310"
1471,"282"
1472,"282"
1473,"302"
1474,"299"
1475,"304"
1476,"301"
1477,"270"
1478,"297"
1479,"278"
1480,"310"
1481,"295"
1482,"274"
1483,"262"
1484,"292"
1485,"258"
1486,"266"
1487,"239"
1488,"298"
1489,"262"
1490,"276"
1491,"273"
1492,"253"
1493,"249"
1494,"282"
1495,"245"
1496,"269"
1497,"280"
1498,"237"
1499,"292"
1500,"240"
1501,"255"
1502,"278"
1503,"289"
1504,"255"
1505,"249"
1506,"261"
1507,"248"
1508,"236"
1509,"263"
1510,"240"
1511,"249"
1512,"233"
1513,"249"
1514,"231"
1515,"280"
1516,"265"
1517,"240"
1518,"231"
1519,"193"
1520,"209"
1521,"209"
1522,"213"
1523,"223"
1524,"218"
1525,"238"
1526,"225"
1527,"221"
1528,"237"
1529,"253"
1530,"239"
1531,"229"
1532,"220"
1533,"219"
1534,"213"
1535,"199"
1536,"220"
1537,"214"
1538,"219"
1539,"215"
1540,"229"
1541,"202"
1542,"221"
1543,"236"
1544,"209"
1545,"199"
1546,"179"
1547,"224"
1548,"227"
1549,"177"
1550,"206"
1551,"205"
1552,"207"
1553,"199"
1554,"205"
1555,"230"
1556,"178"
1557,"198"
1558,"189"
1559,"174"
1560,"206"
1561,"207"
1562,"167"
1563,"200"
1564,"164"
1565,"182"
1566,"207"
1567,"192"
1568,"191"
1569,"178"
1570,"184"
1571,"168"
1572,"197"
1573,"171"
1574,"152"
1575,"215"
1576,"194"
1577,"184"
1578,"177"
1579,"179"
1580,"187"
1581,"187"
1582,"186"
1583,"170"
1584,"157"
1585,"167"
1586,"185"
1587,"180"
1588,"153"
1589,"157"
1590,"159"
1591,"148"
1592,"188"
1593,"168"
1594,"161"
1595,"167"
1596,"148"
1597,"172"
1598,"167"
1599,"145"
1600,"172"
1601,"149"
1602,"152"
1603,"144"
1604,"152"
1605,"154"
1606,"124"
1607,"148"
1608,"151"
1609,"147"
1610,"177"
1611,"147"
1612,"159"
1613,"140"
1614,"163"
1615,"150"
1616,"140"
1617,"142"
1618,"142"
1619,"136"
1620,"140"
1621,"148"
1622,"116"
1623,"121"
1624,"131"
1625,"119"
1626,"128"
1627,"151"
1628,"137"
1629,"125"
1630,"116"
1631,"128"
1632,"127"
1633,"124"
1634,"121"
1635,"140"
1636,"120"
1637,"119"
1638,"115"
1639,"117"
1640,"119"
1641,"120"
1642,"127"
1643,"110"
1644,"117"
1645,"130"
1646,"117"
1647,"117"
1648,"116"
1649,"116"
1650,"116"
1651,"100"
1652,"109"
1653,"129"
1654,"105"
1655,"105"
1656,"114"
1657,"89"
1658,"117"
1659,"103"
1660,"84"
1661,"102"
1662,"85"
1663,"113"
1664,"116"
1665,"107"
1666,"108"
1667,"93"
1668,"100"
1669,"97"
1670,"93"
1671,"88"
1672,"83"
1673,"79"
1674,"117"
1675,"83"
1676,"111"
1677,"72"
1678,"104"
1679,"70"
1680,"98"
1681,"87"
1682,"95"
1683,"70"
1684,"65"
1685,"88"
1686,"70"
1687,"74"
1688,"74"
1689,"86"
1690,"74"
1691,"70"
1692,"91"
1693,"91"
1694,"88"
1695,"77"
1696,"68"
1697,"86"
1698,"79"
1699,"62"
1700,"65"
1701,"68"
1702,"84"
1703,"72"
1704,"58"
1705,"62"
1706,"64"
1707,"63"
1708,"57"
1709,"66"
1710,"61"
1711,"62"
1712,"55"
1713,"59"
1714,"59"
1715,"69"
1716,"54"
1717,"45"
1718,"60"
1719,"69"
1720,"66"
1721,"42"
1722,"55"
1723,"62"
1724,"42"
1725,"57"
1726,"49"
1727,"50"
1728,"57"
1729,"50"
1730,"47"
1731,"46"
1732,"66"
1733,"39"
1734,"51"
1735,"58"
1736,"56"
1737,"45"
1738,"45"
1739,"33"
1740,"59"
1741,"32"
1742,"43"
1743,"39"
1744,"42"
1745,"35"
1746,"48"
1747,"43"
1748,"49"
1749,"41"
1750,"33"
1751,"36"
1752,"39"
1753,"24"
1754,"30"
1755,"28"
1756,"41"
1757,"22"
1758,"26"
1759,"29"
1760,"33"
1761,"40"
1762,"39"
1763,"31"
1764,"26"
1765,"18"
1766,"30"
1767,"24"
1768,"24"
1769,"32"
1770,"20"
1771,"26"
1772,"25"
1773,"18"
1774,"21"
1775,"24"
1776,"28"
1777,"27"
1778,"14"
1779,"10"
1780,"18"
1781,"17"
1782,"23"
1783,"22"
1784,"18"
1785,"22"
1786,"15"
1787,"20"
1788,"23"
1789,"12"
1790,"12"
1791,"14"
1792,"22"
1793,"19"
1794,"13"
1795,"15"
1796,"16"
1797,"17"
1798,"10"
1799,"17"
1800,"10"
1801,"18"
1802,"13"
1803,"6"
1804,"14"
1805,"13"
1806,"7"
1807,"15"
1808,"10"
1809,"9"
1810,"9"
1811,"10"
1812,"6"
1813,"11"
1814,"9"
1815,"9"
1816,"3"
1817,"7"
1818,"11"
1819,"7"
1820,"11"
1821,"14"
1822,"13"
1823,"10"
1824,"8"
1825,"6"
1826,"10"
1827,"13"
1828,"7"
1829,"6"
1830,"11"
1831,"9"
1832,"11"
1833,"11"
1834,"11"
1835,"8"
1836,"8"
1837,"10"
1838,"9"
1839,"3"
1840,"3"
1841,"3"
1842,"1"
1843,"10"
1844,"5"
1845,"4"
1846,"5"
1847,"2"
1848,"6"
1849,"2"
1850,"1"
1851,"7"
1852,"2"
1853,"5"
1854,"6"
1855,"3"
1856,"9"
1857,"4"
1858,"8"
1859,"4"
1860,"11"
1861,"4"
1862,"5"
1863,"6"
1864,"7"
1865,"1"
1866,"4"
1867,"0"
1868,"5"
1869,"6"
1870,"4"
1871,"5"
1872,"6"
1873,"3"
1874,"11"
1875,"4"
1876,"3"
1877,"3"
1878,"8"
1879,"5"
1880,"6"
1881,"2"
1882,"1"
1883,"4"
1884,"0"
1885,"3"
1886,"4"
1887,"2"
1888,"0"
1889,"3"
1890,"3"
1891,"7"
1892,"4"
1893,"6"
1894,"3"
1895,"6"
1896,"1"
1897,"5"
1898,"5"
1899,"3"
1900,"2"
1901,"6"
1902,"3"
1903,"1"
1904,"2"
1905,"2"
1906,"3"
1907,"4"
1908,"10"
1909,"4"
1910,"5"
1911,"0"
1912,"3"
1913,"3"
1914,"3"
1915,"3"
1916,"2"
1917,"6"
1918,"2"
1919,"6"
1920,"1"
1921,"4"
1922,"0"
1923,"5"
1924,"3"
1925,"1"
1926,"0"
1927,"2"
1928,"2"
1929,"2"
1930,"6"
1931,"2"
1932,"0"
1933,"4"
1934,"2"
1935,"2"
1936,"2"
1937,"2"
1938,"1"
1939,"2"
1940,"4"
1941,"0"
1942,"2"
1943,"2"
1944,"0"
1945,"4"
1946,"1"
1947,"1"
1948,"1"
1949,"2"
1950,"1"
1951,"2"
1952,"2"
1953,"1"
1954,"2"
1955,"1"
1956,"1"
1957,"4"
1958,"1"
