Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-42300"
Duration Time,300.352
Ambient Temperature,"117.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"17616009"
Raw Accumulated Counts,"20803820"
Valid Count Last Packet,"54774"
Raw Count Last Packet,"64551"
Live Time,253.719025
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.991
Number of Channels,2048
Vacuum,691
Channel#,Intensity
0,"8615"
1,"6820"
2,"4382"
3,"2809"
4,"1414"
5,"337"
6,"55"
7,"14"
8,"7"
9,"6"
10,"8"
11,"6"
12,"3"
13,"1"
14,"2"
15,"2"
16,"4"
17,"3"
18,"2"
19,"2"
20,"1"
21,"1"
22,"1"
23,"2"
24,"0"
25,"0"
26,"2"
27,"1"
28,"0"
29,"1"
30,"1"
31,"31"
32,"284"
33,"956"
34,"1799"
35,"2221"
36,"2337"
37,"2455"
38,"2469"
39,"2363"
40,"2431"
41,"2381"
42,"2454"
43,"2346"
44,"2423"
45,"2430"
46,"2466"
47,"2582"
48,"2513"
49,"2472"
50,"2410"
51,"2364"
52,"2369"
53,"2418"
54,"2435"
55,"2415"
56,"2342"
57,"2295"
58,"2360"
59,"2334"
60,"2322"
61,"2313"
62,"2289"
63,"2255"
64,"2287"
65,"2263"
66,"2192"
67,"2230"
68,"2163"
69,"2206"
70,"2241"
71,"2234"
72,"2394"
73,"2432"
74,"2415"
75,"2463"
76,"2331"
77,"2316"
78,"2246"
79,"2269"
80,"2234"
81,"2194"
82,"2211"
83,"2307"
84,"2288"
85,"2632"
86,"2647"
87,"2779"
88,"2640"
89,"2565"
90,"2398"
91,"2292"
92,"2255"
93,"2314"
94,"2238"
95,"2303"
96,"2302"
97,"2433"
98,"2432"
99,"2559"
100,"2544"
101,"2516"
102,"2578"
103,"2647"
104,"2627"
105,"2726"
106,"2861"
107,"2858"
108,"3144"
109,"3699"
110,"5210"
111,"7726"
112,"11738"
113,"16972"
114,"21820"
115,"24567"
116,"23995"
117,"20425"
118,"15319"
119,"10772"
120,"7507"
121,"6021"
122,"5668"
123,"5513"
124,"5321"
125,"5006"
126,"4792"
127,"4756"
128,"5042"
129,"6040"
130,"7932"
131,"10992"
132,"14880"
133,"19096"
134,"21811"
135,"22457"
136,"21377"
137,"18851"
138,"16492"
139,"15752"
140,"16196"
141,"17000"
142,"17507"
143,"17554"
144,"17610"
145,"17554"
146,"18267"
147,"18998"
148,"18950"
149,"17889"
150,"15753"
151,"13500"
152,"11498"
153,"10191"
154,"9476"
155,"9293"
156,"8610"
157,"7911"
158,"7028"
159,"6054"
160,"5553"
161,"5039"
162,"4614"
163,"4442"
164,"4426"
165,"4505"
166,"4614"
167,"4568"
168,"4489"
169,"4413"
170,"4531"
171,"4598"
172,"4864"
173,"5252"
174,"5789"
175,"6197"
176,"6525"
177,"6446"
178,"6387"
179,"6036"
180,"5982"
181,"5992"
182,"5848"
183,"5990"
184,"6140"
185,"6075"
186,"5896"
187,"5757"
188,"5480"
189,"5437"
190,"5495"
191,"5478"
192,"5649"
193,"5711"
194,"5897"
195,"5848"
196,"5856"
197,"5710"
198,"5834"
199,"5912"
200,"5758"
201,"5981"
202,"5831"
203,"6108"
204,"5995"
205,"6089"
206,"6504"
207,"6895"
208,"8029"
209,"9587"
210,"12062"
211,"15163"
212,"19126"
213,"22596"
214,"25148"
215,"25062"
216,"23947"
217,"20631"
218,"17194"
219,"14033"
220,"11793"
221,"10218"
222,"9729"
223,"9237"
224,"9182"
225,"9639"
226,"9859"
227,"10035"
228,"10320"
229,"10849"
230,"11907"
231,"13657"
232,"16896"
233,"22520"
234,"33636"
235,"55712"
236,"94298"
237,"159191"
238,"251600"
239,"369583"
240,"492680"
241,"591792"
242,"636077"
243,"612874"
244,"528851"
245,"410116"
246,"286161"
247,"180801"
248,"106095"
249,"58719"
250,"33829"
251,"22084"
252,"16981"
253,"15927"
254,"17508"
255,"23177"
256,"35508"
257,"59370"
258,"99665"
259,"160775"
260,"239217"
261,"327929"
262,"407262"
263,"459078"
264,"472222"
265,"442792"
266,"386841"
267,"316934"
268,"249688"
269,"190420"
270,"144011"
271,"106971"
272,"78936"
273,"59471"
274,"49237"
275,"48457"
276,"57325"
277,"75258"
278,"99737"
279,"124067"
280,"144259"
281,"151242"
282,"145807"
283,"127722"
284,"102023"
285,"75750"
286,"51736"
287,"34128"
288,"22537"
289,"15541"
290,"12100"
291,"10255"
292,"10077"
293,"10248"
294,"10922"
295,"11953"
296,"14165"
297,"18180"
298,"23740"
299,"31874"
300,"41070"
301,"49756"
302,"55854"
303,"57940"
304,"55782"
305,"48637"
306,"39510"
307,"30526"
308,"22790"
309,"17379"
310,"14808"
311,"14577"
312,"15871"
313,"19057"
314,"23188"
315,"26184"
316,"29001"
317,"29743"
318,"29107"
319,"26681"
320,"23077"
321,"19433"
322,"16132"
323,"13723"
324,"12232"
325,"11189"
326,"10384"
327,"9950"
328,"9093"
329,"8427"
330,"7476"
331,"6898"
332,"6160"
333,"5624"
334,"5459"
335,"5192"
336,"5096"
337,"5311"
338,"5201"
339,"5190"
340,"5205"
341,"5468"
342,"5600"
343,"5711"
344,"5784"
345,"5838"
346,"5794"
347,"5893"
348,"5837"
349,"5859"
350,"6032"
351,"5904"
352,"6058"
353,"6163"
354,"6146"
355,"6207"
356,"6364"
357,"6595"
358,"6717"
359,"7059"
360,"7657"
361,"8132"
362,"8810"
363,"9401"
364,"9673"
365,"10280"
366,"10548"
367,"11354"
368,"12094"
369,"13344"
370,"14986"
371,"16541"
372,"17876"
373,"18885"
374,"19144"
375,"18207"
376,"16356"
377,"14109"
378,"11822"
379,"9966"
380,"8249"
381,"7050"
382,"6282"
383,"5763"
384,"5646"
385,"5562"
386,"5498"
387,"5397"
388,"5378"
389,"5480"
390,"5441"
391,"5544"
392,"5512"
393,"5502"
394,"5528"
395,"5790"
396,"5912"
397,"5849"
398,"6062"
399,"6000"
400,"6331"
401,"6470"
402,"6393"
403,"6606"
404,"6583"
405,"6443"
406,"6468"
407,"6546"
408,"6468"
409,"6695"
410,"6805"
411,"7062"
412,"7061"
413,"7311"
414,"7290"
415,"7137"
416,"6955"
417,"6724"
418,"6638"
419,"6426"
420,"6585"
421,"6967"
422,"8299"
423,"10810"
424,"15271"
425,"22232"
426,"32786"
427,"46987"
428,"64493"
429,"82038"
430,"99683"
431,"111173"
432,"116084"
433,"112661"
434,"101756"
435,"85014"
436,"66881"
437,"49329"
438,"34307"
439,"23352"
440,"15404"
441,"10684"
442,"7956"
443,"6594"
444,"5806"
445,"5597"
446,"5331"
447,"5554"
448,"5248"
449,"5402"
450,"5373"
451,"5222"
452,"5279"
453,"5354"
454,"5199"
455,"5264"
456,"5193"
457,"5207"
458,"5375"
459,"5320"
460,"5374"
461,"5221"
462,"5323"
463,"5465"
464,"5458"
465,"5522"
466,"5667"
467,"5662"
468,"5660"
469,"5960"
470,"6452"
471,"7448"
472,"8470"
473,"10244"
474,"12318"
475,"14923"
476,"17643"
477,"20664"
478,"21982"
479,"23111"
480,"22757"
481,"21222"
482,"18809"
483,"16222"
484,"13455"
485,"11278"
486,"9460"
487,"7934"
488,"6866"
489,"6195"
490,"5678"
491,"5294"
492,"5194"
493,"5005"
494,"4940"
495,"4987"
496,"4980"
497,"4970"
498,"4981"
499,"4983"
500,"5185"
501,"5251"
502,"5563"
503,"5751"
504,"5921"
505,"6225"
506,"6246"
507,"6237"
508,"6114"
509,"6012"
510,"5921"
511,"5777"
512,"5536"
513,"5397"
514,"5232"
515,"5202"
516,"5102"
517,"5040"
518,"5172"
519,"5180"
520,"5092"
521,"5164"
522,"5303"
523,"5409"
524,"5464"
525,"5557"
526,"5567"
527,"5734"
528,"5504"
529,"5547"
530,"5386"
531,"5357"
532,"5215"
533,"5188"
534,"5147"
535,"5066"
536,"4977"
537,"4933"
538,"4874"
539,"4837"
540,"4935"
541,"4905"
542,"4921"
543,"5097"
544,"5007"
545,"5084"
546,"5216"
547,"5052"
548,"4973"
549,"4862"
550,"4882"
551,"4918"
552,"4684"
553,"4688"
554,"4644"
555,"4558"
556,"4611"
557,"4619"
558,"4590"
559,"4544"
560,"4504"
561,"4645"
562,"4642"
563,"4662"
564,"4711"
565,"4651"
566,"4659"
567,"4464"
568,"4724"
569,"4495"
570,"4474"
571,"4430"
572,"4585"
573,"4274"
574,"4427"
575,"4410"
576,"4486"
577,"4383"
578,"4432"
579,"4359"
580,"4368"
581,"4369"
582,"4403"
583,"4402"
584,"4325"
585,"4405"
586,"4319"
587,"4432"
588,"4165"
589,"4263"
590,"4200"
591,"4221"
592,"4279"
593,"4229"
594,"4226"
595,"4048"
596,"4217"
597,"4218"
598,"4112"
599,"4160"
600,"4156"
601,"4110"
602,"4154"
603,"4269"
604,"4146"
605,"4141"
606,"4124"
607,"4157"
608,"4204"
609,"4209"
610,"4226"
611,"4104"
612,"4008"
613,"4058"
614,"4089"
615,"4067"
616,"4080"
617,"4076"
618,"4138"
619,"4051"
620,"3916"
621,"3904"
622,"3963"
623,"4010"
624,"4007"
625,"4016"
626,"3936"
627,"3924"
628,"3909"
629,"3906"
630,"3897"
631,"3929"
632,"3880"
633,"3928"
634,"3993"
635,"3897"
636,"3825"
637,"3996"
638,"3785"
639,"3894"
640,"3692"
641,"3880"
642,"3903"
643,"3828"
644,"3903"
645,"3735"
646,"3714"
647,"3775"
648,"3735"
649,"3803"
650,"3862"
651,"3682"
652,"3697"
653,"3594"
654,"3597"
655,"3740"
656,"3689"
657,"3708"
658,"3642"
659,"3596"
660,"3594"
661,"3626"
662,"3658"
663,"3607"
664,"3605"
665,"3556"
666,"3657"
667,"3632"
668,"3725"
669,"3681"
670,"3790"
671,"3726"
672,"3708"
673,"3729"
674,"3740"
675,"3816"
676,"3723"
677,"3819"
678,"3790"
679,"3718"
680,"3548"
681,"3607"
682,"3584"
683,"3568"
684,"3415"
685,"3458"
686,"3335"
687,"3283"
688,"3323"
689,"3390"
690,"3386"
691,"3482"
692,"3498"
693,"3402"
694,"3526"
695,"3550"
696,"3565"
697,"3623"
698,"3527"
699,"3589"
700,"3568"
701,"3351"
702,"3474"
703,"3320"
704,"3303"
705,"3415"
706,"3240"
707,"3204"
708,"3245"
709,"3210"
710,"3171"
711,"3279"
712,"3206"
713,"3212"
714,"3359"
715,"3139"
716,"3175"
717,"3230"
718,"3306"
719,"3251"
720,"3152"
721,"3040"
722,"3136"
723,"3059"
724,"3103"
725,"3086"
726,"3059"
727,"3078"
728,"2938"
729,"3108"
730,"2995"
731,"3066"
732,"3010"
733,"3012"
734,"3021"
735,"3024"
736,"3080"
737,"3057"
738,"2992"
739,"2936"
740,"3133"
741,"2941"
742,"3027"
743,"2984"
744,"2909"
745,"2963"
746,"2879"
747,"2922"
748,"2990"
749,"2907"
750,"2878"
751,"2861"
752,"2728"
753,"2838"
754,"2897"
755,"2858"
756,"2823"
757,"2761"
758,"2829"
759,"2785"
760,"2818"
761,"2730"
762,"2862"
763,"2783"
764,"2798"
765,"2705"
766,"2737"
767,"2776"
768,"2648"
769,"2755"
770,"2742"
771,"2787"
772,"2669"
773,"2680"
774,"2663"
775,"2641"
776,"2662"
777,"2681"
778,"2694"
779,"2757"
780,"2690"
781,"2698"
782,"2633"
783,"2630"
784,"2707"
785,"2692"
786,"2642"
787,"2745"
788,"2615"
789,"2639"
790,"2635"
791,"2611"
792,"2628"
793,"2602"
794,"2659"
795,"2633"
796,"2509"
797,"2496"
798,"2554"
799,"2576"
800,"2581"
801,"2546"
802,"2541"
803,"2595"
804,"2525"
805,"2483"
806,"2456"
807,"2471"
808,"2423"
809,"2499"
810,"2489"
811,"2492"
812,"2591"
813,"2419"
814,"2430"
815,"2438"
816,"2414"
817,"2419"
818,"2484"
819,"2401"
820,"2500"
821,"2389"
