Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LP008"
207,"4217"
208,"4345"
209,"4418"
210,"4359"
211,"4326"
212,"4433"
213,"4377"
214,"4355"
215,"4579"
216,"4499"
217,"4617"
218,"4712"
219,"4761"
220,"4919"
221,"5091"
222,"5325"
223,"5275"
224,"5402"
225,"5356"
226,"5340"
227,"5462"
228,"5127"
229,"5017"
230,"4920"
231,"4829"
232,"4857"
233,"4869"
234,"4959"
235,"5024"
236,"5014"
237,"5001"
238,"5119"
239,"5190"
240,"5269"
241,"5330"
242,"5383"
243,"5514"
244,"5415"
245,"5698"
246,"5567"
247,"5694"
248,"5697"
249,"5811"
250,"5824"
251,"5807"
252,"5719"
253,"5869"
254,"5990"
255,"5823"
256,"5859"
257,"5987"
258,"6017"
259,"6165"
260,"6055"
261,"6216"
262,"6131"
263,"6128"
264,"6210"
265,"6396"
266,"6362"
267,"6590"
268,"6610"
269,"6636"
270,"6660"
271,"6671"
272,"6710"
273,"6744"
274,"6539"
275,"6707"
276,"6534"
277,"6600"
278,"6785"
279,"6769"
280,"6821"
281,"6815"
282,"6798"
283,"6993"
284,"6955"
285,"7071"
286,"7084"
287,"7176"
288,"7224"
289,"7319"
290,"7348"
291,"7265"
292,"7540"
293,"7544"
294,"7772"
295,"7907"
296,"7832"
297,"7742"
298,"7716"
299,"7744"
300,"7782"
301,"7898"
302,"8047"
303,"8038"
304,"8411"
305,"8495"
306,"8860"
307,"9312"
308,"10046"
309,"11410"
310,"12423"
311,"14207"
312,"15407"
313,"16549"
314,"17094"
315,"17350"
316,"16899"
317,"16153"
318,"15615"
319,"14590"
320,"13322"
321,"12444"
322,"11733"
323,"11017"
324,"10270"
325,"9961"
326,"9750"
327,"9525"
328,"9405"
329,"9490"
330,"9634"
331,"9672"
332,"10052"
333,"9925"
334,"9751"
335,"10012"
336,"10204"
337,"10295"
338,"10562"
339,"10389"
340,"10625"
341,"10949"
342,"11125"
343,"11331"
344,"11574"
345,"11499"
346,"11687"
347,"11783"
348,"11896"
349,"11893"
350,"12087"
351,"12231"
352,"12437"
353,"12540"
354,"12740"
355,"13323"
356,"13631"
357,"13925"
358,"14374"
359,"15206"
360,"15165"
361,"15962"
362,"16353"
363,"17206"
364,"17656"
365,"18159"
366,"19428"
367,"20346"
368,"21701"
369,"23097"
370,"25233"
371,"27315"
372,"27865"
373,"28334"
374,"27867"
375,"26192"
376,"24666"
377,"23274"
378,"22172"
379,"21692"
380,"21422"
381,"21878"
382,"22858"
383,"23929"
384,"26042"
385,"27405"
386,"30305"
387,"33417"
388,"39563"
389,"50067"
390,"70271"
391,"109906"
392,"182741"
393,"312698"
394,"522716"
395,"839208"
396,"1267822"
397,"1791263"
398,"2358337"
399,"2873784"
400,"3253441"
401,"3410115"
402,"3306910"
403,"2972383"
404,"2475947"
405,"1914989"
406,"1373857"
407,"921580"
408,"581414"
409,"348212"
410,"200312"
411,"115239"
412,"69140"
413,"44332"
414,"32146"
415,"25558"
416,"21608"
417,"19383"
418,"18123"
419,"17111"
420,"16654"
421,"16265"
422,"16209"
423,"16472"
424,"16677"
425,"17210"
426,"17933"
427,"18817"
428,"19653"
429,"20583"
430,"22387"
431,"24006"
432,"26448"
433,"30615"
434,"37341"
435,"49999"
436,"69696"
437,"102010"
438,"146801"
439,"207915"
440,"281259"
441,"358776"
442,"431649"
443,"484826"
444,"508232"
445,"498611"
446,"453162"
447,"386359"
448,"307048"
449,"228613"
450,"159910"
451,"104555"
452,"65987"
453,"40141"
454,"24236"
455,"14970"
456,"9554"
457,"7198"
458,"5700"
459,"4877"
460,"4675"
461,"4177"
462,"4080"
463,"3988"
464,"3838"
465,"3793"
466,"3784"
467,"3591"
468,"3600"
469,"3541"
470,"3571"
471,"3433"
472,"3425"
473,"3560"
474,"3382"
475,"3289"
476,"3407"
477,"3232"
478,"3416"
479,"3138"
480,"3205"
481,"3132"
482,"3097"
483,"3070"
484,"3093"
485,"2979"
486,"2950"
487,"2913"
488,"2925"
489,"2908"
490,"2770"
491,"2736"
492,"2784"
493,"2765"
494,"2779"
495,"2749"
496,"2654"
497,"2689"
498,"2726"
499,"2627"
500,"2573"
501,"2613"
502,"2610"
503,"2533"
504,"2527"
505,"2604"
506,"2508"
507,"2540"
508,"2388"
509,"2417"
510,"2528"
511,"2468"
512,"2388"
513,"2470"
514,"2422"
515,"2435"
516,"2560"
517,"2521"
518,"2465"
519,"2400"
520,"2371"
521,"2341"
522,"2420"
523,"2517"
524,"2346"
525,"2519"
526,"2519"
527,"2414"
528,"2426"
529,"2375"
530,"2466"
531,"2449"
532,"2501"
533,"2564"
534,"2675"
535,"2590"
536,"2675"
537,"2646"
538,"2736"
539,"2653"
540,"2732"
541,"2670"
542,"2700"
543,"2561"
544,"2630"
545,"2652"
546,"2686"
547,"2607"
548,"2554"
549,"2578"
550,"2615"
551,"2488"
552,"2542"
553,"2458"
554,"2319"
555,"2380"
556,"2241"
557,"2236"
558,"2248"
559,"2225"
560,"2176"
561,"2223"
562,"2209"
563,"2192"
564,"2149"
565,"2197"
566,"2165"
567,"2054"
568,"2134"
569,"2094"
570,"2138"
571,"2118"
572,"2158"
573,"2113"
574,"2105"
575,"2137"
576,"2189"
577,"2174"
578,"2130"
579,"2148"
580,"2111"
581,"2201"
582,"2162"
583,"2178"
584,"2141"
585,"2225"
586,"2190"
587,"2144"
588,"2094"
589,"2201"
590,"2117"
591,"2108"
592,"2152"
593,"2144"
594,"2096"
595,"2135"
596,"2107"
597,"2063"
598,"2085"
599,"2011"
600,"2034"
601,"1993"
602,"2046"
603,"1965"
604,"1981"
605,"2062"
606,"2082"
607,"1953"
608,"1988"
609,"2064"
610,"1986"
611,"1985"
612,"1961"
613,"1916"
614,"2031"
615,"2025"
616,"1951"
617,"2010"
618,"1969"
619,"1987"
620,"2051"
621,"1898"
622,"1989"
623,"1999"
624,"1963"
625,"1936"
626,"2002"
627,"1905"
628,"1985"
629,"1956"
630,"1976"
631,"1954"
632,"1947"
633,"1908"
634,"1924"
635,"1952"
636,"1990"
637,"1951"
638,"1986"
639,"1928"
640,"1943"
641,"1948"
642,"1937"
643,"1882"
644,"1916"
645,"1920"
646,"1905"
647,"2039"
648,"2002"
649,"1945"
650,"1891"
651,"1952"
652,"1902"
653,"1930"
654,"1965"
655,"1972"
656,"1879"
657,"1861"
658,"1915"
659,"1905"
660,"1874"
661,"1852"
662,"1893"
663,"1802"
664,"1887"
665,"1816"
666,"1833"
667,"1907"
668,"1815"
669,"1818"
670,"1913"
671,"1843"
672,"1797"
673,"1827"
674,"1876"
675,"1882"
676,"1815"
677,"1845"
678,"1824"
679,"1887"
680,"1812"
681,"1835"
682,"1845"
683,"1836"
684,"1898"
685,"1912"
686,"1769"
687,"1867"
688,"1855"
689,"1836"
690,"1887"
691,"1791"
692,"1818"
693,"1858"
694,"1796"
695,"1797"
696,"1787"
697,"1766"
698,"1826"
699,"1837"
700,"1851"
701,"1837"
702,"1849"
703,"1757"
704,"1853"
705,"1866"
706,"1840"
707,"1890"
708,"1910"
709,"1910"
710,"1930"
711,"1970"
712,"1994"
713,"2085"
714,"2074"
715,"2100"
716,"2132"
717,"2076"
718,"2096"
719,"2068"
720,"2027"
721,"2063"
722,"2016"
723,"1995"
724,"1987"
725,"1860"
726,"1856"
727,"1799"
728,"1824"
729,"1801"
730,"1882"
731,"1813"
732,"1854"
733,"1779"
734,"1865"
735,"1782"
736,"1816"
737,"1806"
738,"1739"
739,"1864"
740,"1843"
741,"1829"
742,"1804"
743,"1836"
744,"1915"
745,"1922"
746,"1839"
747,"1795"
748,"1872"
749,"1890"
750,"1847"
751,"1808"
752,"1774"
753,"1899"
754,"2005"
755,"1839"
756,"1919"
757,"1946"
758,"1908"
759,"1965"
760,"1928"
761,"1991"
762,"1973"
763,"2035"
764,"2081"
765,"2109"
766,"2025"
767,"2092"
768,"2101"
769,"2119"
770,"2246"
771,"2251"
772,"2247"
773,"2322"
774,"2335"
775,"2401"
776,"2273"
777,"2205"
778,"2293"
779,"2322"
780,"2258"
781,"2257"
782,"2231"
783,"2272"
784,"2392"
785,"2339"
786,"2354"
787,"2613"
788,"2614"
789,"2889"
790,"3425"
791,"4167"
792,"5099"
793,"6733"
794,"9084"
795,"12464"
796,"16643"
797,"21767"
798,"27924"
799,"34030"
800,"40618"
801,"46105"
802,"50240"
803,"53086"
804,"52949"
805,"50929"
806,"46009"
807,"41142"
808,"34473"
809,"27840"
810,"21783"
811,"16506"
812,"11975"
813,"8857"
814,"6272"
815,"4774"
816,"3622"
817,"2912"
818,"2429"
819,"2198"
820,"2119"
821,"1949"
822,"1887"
823,"1867"
824,"1835"
825,"1814"
826,"1849"
827,"1884"
828,"1932"
829,"1959"
830,"1992"
831,"2082"
832,"2233"
833,"2352"
834,"2510"
835,"3008"
836,"3458"
837,"4134"
838,"5111"
839,"6287"
840,"7561"
841,"9600"
842,"11086"
843,"12968"
844,"14569"
845,"15749"
846,"16422"
847,"16262"
848,"15859"
849,"14786"
850,"13114"
851,"11327"
852,"9378"
853,"7773"
854,"6146"
855,"4747"
856,"3689"
857,"2922"
858,"2325"
859,"1945"
860,"1665"
861,"1556"
862,"1449"
863,"1362"
864,"1371"
865,"1291"
866,"1321"
867,"1303"
868,"1270"
869,"1289"
870,"1325"
871,"1348"
872,"1306"
873,"1298"
874,"1326"
875,"1329"
876,"1350"
877,"1376"
878,"1480"
879,"1502"
880,"1475"
881,"1634"
882,"1602"
883,"1679"
884,"1883"
885,"1954"
886,"2083"
887,"2242"
888,"2387"
889,"2323"
890,"2379"
891,"2273"
892,"2268"
893,"2075"
894,"1965"
895,"1911"
896,"1840"
897,"1714"
898,"1559"
899,"1476"
900,"1351"
901,"1343"
902,"1307"
903,"1342"
904,"1301"
905,"1314"
906,"1287"
907,"1349"
908,"1306"
909,"1337"
910,"1351"
911,"1418"
912,"1410"
913,"1424"
914,"1337"
915,"1455"
916,"1447"
917,"1456"
918,"1530"
919,"1574"
920,"1556"
921,"1678"
922,"1664"
923,"1676"
924,"1735"
925,"1844"
926,"1910"
927,"1924"
928,"2076"
929,"2115"
930,"2217"
931,"2275"
932,"2393"
933,"2548"
934,"2675"
935,"2675"
936,"2934"
937,"3102"
938,"3078"
939,"3286"
940,"3406"
941,"3456"
942,"3581"
943,"3713"
944,"3810"
945,"3797"
946,"3893"
947,"3915"
948,"3929"
949,"3990"
950,"3807"
951,"3835"
952,"3811"
953,"3817"
954,"3699"
955,"3542"
956,"3628"
957,"3472"
958,"3332"
959,"3224"
960,"2954"
961,"2886"
962,"2800"
963,"2692"
964,"2511"
965,"2496"
966,"2291"
967,"2292"
968,"2039"
969,"1973"
970,"1913"
971,"1732"
972,"1737"
973,"1673"
974,"1583"
975,"1614"
976,"1497"
977,"1427"
978,"1395"
979,"1359"
980,"1303"
981,"1340"
982,"1279"
983,"1286"
984,"1206"
985,"1166"
986,"1235"
987,"1113"
988,"1150"
989,"1219"
990,"1197"
991,"1204"
992,"1283"
993,"1295"
994,"1441"
995,"1463"
996,"1542"
997,"1789"
998,"1940"
999,"2187"
1000,"2436"
1001,"2655"
1002,"2823"
1003,"3050"
1004,"3181"
1005,"3404"
1006,"3460"
1007,"3489"
1008,"3453"
1009,"3366"
1010,"3267"
1011,"3146"
1012,"2758"
1013,"2593"
1014,"2256"
1015,"2057"
1016,"1806"
1017,"1601"
1018,"1362"
1019,"1279"
1020,"1138"
1021,"1036"
1022,"1004"
1023,"902"
1024,"919"
1025,"911"
1026,"890"
1027,"912"
1028,"954"
1029,"867"
1030,"926"
1031,"898"
1032,"980"
1033,"886"
1034,"947"
1035,"950"
1036,"946"
1037,"1012"
1038,"1039"
1039,"1014"
1040,"1028"
1041,"1060"
1042,"1111"
1043,"1133"
1044,"1182"
1045,"1317"
1046,"1289"
1047,"1413"
1048,"1434"
1049,"1469"
1050,"1572"
1051,"1556"
1052,"1627"
1053,"1696"
1054,"1674"
1055,"1665"
1056,"1682"
1057,"1775"
1058,"1700"
1059,"1625"
1060,"1660"
1061,"1566"
1062,"1501"
1063,"1427"
1064,"1399"
1065,"1300"
1066,"1293"
1067,"1292"
1068,"1225"
1069,"1258"
1070,"1155"
1071,"1111"
1072,"1099"
1073,"1138"
1074,"1139"
1075,"1027"
1076,"994"
1077,"1025"
1078,"1016"
1079,"950"
1080,"1004"
1081,"933"
1082,"945"
1083,"924"
1084,"856"
1085,"891"
1086,"831"
1087,"852"
1088,"804"
1089,"840"
1090,"793"
1091,"847"
1092,"807"
1093,"743"
1094,"769"
1095,"802"
1096,"764"
1097,"735"
1098,"732"
1099,"813"
1100,"716"
1101,"757"
1102,"719"
1103,"710"
1104,"733"
1105,"786"
1106,"750"
1107,"747"
1108,"694"
1109,"691"
1110,"690"
1111,"687"
1112,"686"
1113,"690"
1114,"642"
1115,"666"
1116,"659"
1117,"658"
1118,"674"
1119,"664"
1120,"651"
1121,"692"
1122,"659"
1123,"670"
1124,"697"
1125,"734"
1126,"773"
1127,"801"
1128,"886"
1129,"833"
1130,"963"
1131,"977"
1132,"1032"
1133,"1034"
1134,"987"
1135,"1012"
1136,"976"
1137,"922"
1138,"967"
1139,"906"
1140,"817"
1141,"760"
1142,"710"
1143,"718"
1144,"690"
1145,"686"
1146,"612"
1147,"644"
1148,"673"
1149,"691"
1150,"607"
1151,"643"
1152,"576"
1153,"643"
1154,"624"
1155,"622"
1156,"653"
1157,"619"
1158,"627"
1159,"611"
1160,"637"
1161,"627"
1162,"554"
1163,"635"
1164,"579"
1165,"584"
1166,"616"
1167,"529"
1168,"566"
1169,"541"
1170,"595"
1171,"533"
1172,"573"
1173,"555"
1174,"603"
1175,"586"
1176,"585"
1177,"558"
1178,"597"
1179,"551"
1180,"548"
1181,"577"
1182,"580"
1183,"623"
1184,"632"
1185,"591"
1186,"671"
1187,"594"
1188,"624"
1189,"635"
1190,"590"
1191,"577"
1192,"681"
1193,"671"
1194,"664"
1195,"651"
1196,"622"
1197,"632"
1198,"621"
1199,"772"
1200,"812"
1201,"801"
1202,"820"
1203,"849"
1204,"850"
1205,"891"
1206,"896"
1207,"883"
1208,"932"
1209,"866"
1210,"793"
1211,"792"
1212,"733"
1213,"649"
1214,"645"
1215,"581"
1216,"596"
1217,"533"
1218,"490"
1219,"529"
1220,"505"
1221,"516"
1222,"495"
1223,"441"
1224,"482"
1225,"467"
1226,"452"
1227,"516"
1228,"442"
1229,"475"
1230,"481"
1231,"486"
1232,"479"
1233,"500"
1234,"436"
1235,"500"
1236,"483"
1237,"494"
1238,"524"
1239,"488"
1240,"510"
1241,"550"
1242,"595"
1243,"523"
1244,"581"
1245,"574"
1246,"608"
1247,"629"
1248,"612"
1249,"599"
1250,"620"
1251,"587"
1252,"589"
1253,"596"
1254,"568"
1255,"554"
1256,"518"
1257,"494"
1258,"497"
1259,"493"
1260,"528"
1261,"447"
1262,"468"
1263,"447"
1264,"462"
1265,"455"
1266,"438"
1267,"408"
1268,"434"
1269,"440"
1270,"394"
1271,"395"
1272,"399"
1273,"458"
1274,"388"
1275,"416"
1276,"410"
1277,"442"
1278,"422"
1279,"407"
1280,"409"
1281,"414"
1282,"427"
1283,"405"
1284,"462"
1285,"404"
1286,"430"
1287,"443"
1288,"384"
1289,"433"
1290,"444"
1291,"404"
1292,"422"
1293,"429"
1294,"416"
1295,"424"
1296,"412"
1297,"411"
1298,"401"
1299,"421"
1300,"368"
1301,"399"
1302,"415"
1303,"406"
1304,"392"
1305,"414"
1306,"384"
1307,"390"
1308,"397"
1309,"378"
1310,"378"
1311,"395"
1312,"377"
1313,"383"
1314,"361"
1315,"409"
1316,"394"
1317,"384"
1318,"386"
1319,"375"
1320,"366"
1321,"368"
1322,"385"
1323,"355"
1324,"401"
1325,"390"
1326,"386"
1327,"381"
1328,"364"
1329,"418"
1330,"402"
1331,"399"
1332,"426"
1333,"394"
1334,"370"
1335,"408"
1336,"381"
1337,"423"
1338,"406"
1339,"432"
1340,"400"
1341,"435"
1342,"401"
1343,"403"
1344,"437"
1345,"443"
1346,"419"
1347,"449"
1348,"432"
1349,"463"
1350,"463"
1351,"428"
1352,"458"
1353,"446"
1354,"438"
1355,"423"
1356,"432"
1357,"440"
1358,"377"
1359,"414"
1360,"427"
1361,"414"
1362,"378"
1363,"410"
1364,"371"
1365,"437"
1366,"362"
1367,"414"
1368,"395"
1369,"329"
1370,"324"
1371,"359"
1372,"358"
1373,"348"
1374,"343"
1375,"363"
1376,"340"
1377,"342"
1378,"327"
1379,"301"
1380,"376"
1381,"346"
1382,"344"
1383,"344"
1384,"332"
1385,"329"
1386,"337"
1387,"355"
1388,"325"
1389,"317"
1390,"332"
1391,"330"
1392,"320"
1393,"324"
1394,"326"
1395,"309"
1396,"369"
1397,"304"
1398,"333"
1399,"337"
1400,"326"
1401,"326"
1402,"319"
1403,"332"
1404,"359"
1405,"359"
1406,"385"
1407,"378"
1408,"403"
1409,"375"
1410,"386"
1411,"353"
1412,"379"
1413,"360"
1414,"338"
1415,"340"
1416,"330"
1417,"331"
1418,"321"
1419,"276"
1420,"293"
1421,"270"
1422,"294"
1423,"290"
1424,"291"
1425,"292"
1426,"315"
1427,"298"
1428,"273"
1429,"273"
1430,"272"
1431,"272"
1432,"275"
1433,"257"
1434,"279"
1435,"270"
1436,"248"
1437,"287"
1438,"258"
1439,"266"
1440,"286"
1441,"274"
1442,"257"
1443,"271"
1444,"288"
1445,"255"
1446,"261"
1447,"277"
1448,"288"
1449,"292"
1450,"295"
1451,"267"
1452,"286"
1453,"281"
1454,"276"
1455,"272"
1456,"260"
1457,"280"
1458,"271"
1459,"267"
1460,"267"
1461,"274"
1462,"272"
1463,"258"
1464,"260"
1465,"277"
1466,"261"
1467,"232"
1468,"251"
1469,"281"
1470,"248"
1471,"239"
1472,"217"
1473,"237"
1474,"237"
1475,"257"
1476,"255"
1477,"218"
1478,"233"
1479,"263"
1480,"242"
1481,"255"
1482,"218"
1483,"250"
1484,"204"
1485,"235"
1486,"213"
1487,"235"
1488,"221"
1489,"228"
1490,"243"
1491,"241"
1492,"229"
1493,"209"
1494,"214"
1495,"198"
1496,"196"
1497,"196"
1498,"209"
1499,"221"
1500,"192"
1501,"230"
1502,"236"
1503,"214"
1504,"198"
1505,"199"
1506,"201"
1507,"204"
1508,"208"
1509,"235"
1510,"211"
1511,"210"
1512,"213"
1513,"183"
1514,"194"
1515,"215"
1516,"204"
1517,"187"
1518,"226"
1519,"198"
1520,"191"
1521,"170"
1522,"179"
1523,"191"
1524,"175"
1525,"185"
1526,"179"
1527,"187"
1528,"209"
1529,"184"
1530,"196"
1531,"217"
1532,"184"
1533,"164"
1534,"169"
1535,"213"
1536,"193"
1537,"192"
1538,"191"
1539,"205"
1540,"194"
1541,"181"
1542,"168"
1543,"187"
1544,"167"
1545,"174"
1546,"187"
1547,"175"
1548,"192"
1549,"173"
1550,"185"
1551,"174"
1552,"157"
1553,"181"
1554,"157"
1555,"150"
1556,"158"
1557,"146"
1558,"148"
1559,"149"
1560,"165"
1561,"160"
1562,"173"
1563,"176"
1564,"143"
1565,"143"
1566,"175"
1567,"154"
1568,"160"
1569,"150"
1570,"143"
1571,"151"
1572,"179"
1573,"141"
1574,"148"
1575,"143"
1576,"165"
1577,"168"
1578,"159"
1579,"119"
1580,"144"
1581,"144"
1582,"154"
1583,"139"
1584,"132"
1585,"114"
1586,"143"
1587,"143"
1588,"169"
1589,"154"
1590,"133"
1591,"166"
1592,"138"
1593,"163"
1594,"155"
1595,"145"
1596,"142"
1597,"131"
1598,"134"
1599,"128"
1600,"137"
1601,"135"
1602,"122"
1603,"120"
1604,"157"
1605,"140"
1606,"133"
1607,"151"
1608,"137"
1609,"122"
1610,"137"
1611,"139"
1612,"116"
1613,"115"
1614,"128"
1615,"134"
1616,"131"
1617,"137"
1618,"122"
1619,"98"
1620,"95"
1621,"126"
1622,"139"
1623,"127"
1624,"122"
1625,"120"
1626,"129"
1627,"115"
1628,"104"
1629,"109"
1630,"103"
1631,"103"
1632,"109"
1633,"96"
1634,"114"
1635,"111"
1636,"115"
1637,"101"
1638,"107"
1639,"113"
1640,"105"
1641,"110"
1642,"105"
1643,"114"
1644,"112"
1645,"99"
1646,"106"
1647,"100"
1648,"74"
1649,"104"
1650,"99"
1651,"94"
1652,"90"
1653,"93"
1654,"108"
1655,"98"
1656,"95"
1657,"101"
1658,"87"
1659,"84"
1660,"98"
1661,"84"
1662,"92"
1663,"109"
1664,"86"
1665,"109"
1666,"88"
1667,"100"
1668,"89"
1669,"90"
1670,"98"
1671,"93"
1672,"84"
1673,"72"
1674,"100"
1675,"86"
1676,"75"
1677,"95"
1678,"83"
1679,"57"
1680,"80"
1681,"81"
1682,"82"
1683,"80"
1684,"71"
1685,"79"
1686,"72"
1687,"63"
1688,"75"
1689,"74"
1690,"76"
1691,"74"
1692,"92"
1693,"79"
1694,"77"
1695,"80"
1696,"73"
1697,"72"
1698,"70"
1699,"65"
1700,"69"
1701,"65"
1702,"63"
1703,"74"
1704,"78"
1705,"65"
1706,"70"
1707,"69"
1708,"67"
1709,"64"
1710,"59"
1711,"53"
1712,"64"
1713,"55"
1714,"59"
1715,"64"
1716,"61"
1717,"57"
1718,"50"
1719,"64"
1720,"48"
1721,"52"
1722,"57"
1723,"64"
1724,"46"
1725,"50"
1726,"57"
1727,"53"
1728,"39"
1729,"50"
1730,"62"
1731,"43"
1732,"44"
1733,"65"
1734,"63"
1735,"46"
1736,"47"
1737,"52"
1738,"51"
1739,"42"
1740,"47"
1741,"52"
1742,"49"
1743,"41"
1744,"55"
1745,"49"
1746,"45"
1747,"55"
1748,"39"
1749,"45"
1750,"44"
1751,"57"
1752,"36"
1753,"49"
1754,"50"
1755,"38"
1756,"24"
1757,"39"
1758,"44"
1759,"33"
1760,"44"
1761,"39"
1762,"34"
1763,"37"
1764,"35"
1765,"33"
1766,"51"
1767,"25"
1768,"44"
1769,"28"
1770,"31"
1771,"27"
1772,"27"
1773,"32"
1774,"41"
1775,"26"
1776,"28"
1777,"25"
1778,"21"
1779,"35"
1780,"34"
1781,"26"
1782,"29"
1783,"23"
1784,"42"
1785,"29"
1786,"13"
1787,"32"
1788,"17"
1789,"29"
1790,"24"
1791,"31"
1792,"20"
1793,"30"
1794,"27"
1795,"19"
1796,"15"
1797,"24"
1798,"28"
1799,"26"
1800,"24"
1801,"34"
1802,"19"
1803,"32"
1804,"20"
1805,"25"
1806,"16"
1807,"25"
1808,"19"
1809,"24"
1810,"20"
1811,"32"
1812,"20"
1813,"33"
1814,"18"
1815,"26"
1816,"24"
1817,"19"
1818,"25"
1819,"13"
1820,"16"
1821,"18"
1822,"18"
1823,"13"
1824,"13"
1825,"19"
1826,"20"
1827,"16"
1828,"22"
1829,"11"
1830,"18"
1831,"14"
1832,"16"
1833,"16"
1834,"15"
1835,"18"
1836,"12"
1837,"17"
1838,"16"
1839,"11"
1840,"14"
1841,"7"
1842,"16"
1843,"17"
1844,"16"
1845,"20"
1846,"15"
1847,"20"
1848,"18"
1849,"19"
1850,"16"
1851,"17"
1852,"14"
1853,"15"
1854,"10"
1855,"14"
1856,"13"
1857,"12"
1858,"15"
1859,"9"
1860,"15"
1861,"18"
1862,"11"
1863,"14"
1864,"11"
1865,"9"
1866,"13"
1867,"15"
1868,"8"
1869,"11"
1870,"16"
1871,"9"
1872,"12"
1873,"14"
1874,"14"
1875,"13"
1876,"13"
1877,"11"
1878,"8"
1879,"10"
1880,"17"
1881,"10"
1882,"11"
1883,"12"
1884,"15"
1885,"14"
1886,"10"
1887,"13"
1888,"7"
1889,"12"
1890,"12"
1891,"13"
1892,"8"
1893,"14"
1894,"12"
1895,"9"
1896,"8"
1897,"17"
1898,"9"
1899,"7"
1900,"12"
1901,"7"
1902,"12"
1903,"7"
1904,"5"
1905,"9"
1906,"10"
1907,"12"
1908,"11"
1909,"9"
1910,"6"
1911,"14"
1912,"8"
1913,"9"
1914,"13"
1915,"9"
1916,"11"
1917,"11"
1918,"6"
1919,"8"
1920,"15"
1921,"5"
1922,"8"
1923,"5"
1924,"17"
1925,"13"
1926,"5"
1927,"7"
1928,"8"
1929,"9"
1930,"8"
1931,"8"
1932,"6"
1933,"9"
1934,"10"
1935,"7"
1936,"9"
1937,"12"
1938,"9"
1939,"10"
1940,"9"
1941,"9"
1942,"7"
1943,"6"
1944,"5"
1945,"7"
1946,"6"
1947,"4"
1948,"7"
1949,"7"
1950,"7"
1951,"11"
1952,"8"
1953,"7"
1954,"5"
1955,"10"
1956,"8"
1957,"7"
1958,"9"
1959,"4"
1960,"3"
1961,"15"
1962,"6"
1963,"5"
1964,"7"
1965,"6"
1966,"5"
1967,"5"
1968,"9"
1969,"6"
1970,"4"
1971,"3"
1972,"6"
1973,"7"
1974,"6"
1975,"4"
1976,"9"
1977,"6"
1978,"5"
1979,"5"
1980,"8"
1981,"7"
1982,"5"
