Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18519"
Duration Time,300.305
Ambient Temperature,"108.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"18101623"
Raw Accumulated Counts,"21557091"
Valid Count Last Packet,"55789"
Raw Count Last Packet,"66845"
Live Time,251.565033
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0115
Number of Channels,2048
Vacuum,686
Channel#,Intensity
0,"8625"
1,"6671"
2,"4392"
3,"2924"
4,"1447"
5,"337"
6,"55"
7,"16"
8,"6"
9,"9"
10,"4"
11,"4"
12,"3"
13,"5"
14,"5"
15,"1"
16,"1"
17,"3"
18,"0"
19,"0"
20,"1"
21,"2"
22,"2"
23,"2"
24,"2"
25,"1"
26,"1"
27,"3"
28,"1"
29,"2"
30,"8"
31,"41"
32,"397"
33,"1285"
34,"2028"
35,"2531"
36,"2874"
37,"2932"
38,"2885"
39,"2810"
40,"2721"
41,"2786"
42,"2703"
43,"2695"
44,"2741"
45,"2763"
46,"2810"
47,"2861"
48,"2890"
49,"2824"
50,"2768"
51,"2674"
52,"2739"
53,"2734"
54,"2653"
55,"2761"
56,"2756"
57,"2680"
58,"2643"
59,"2622"
60,"2615"
61,"2578"
62,"2542"
63,"2561"
64,"2502"
65,"2436"
66,"2446"
67,"2315"
68,"2446"
69,"2415"
70,"2500"
71,"2542"
72,"2526"
73,"2596"
74,"2804"
75,"2753"
76,"2755"
77,"2656"
78,"2584"
79,"2600"
80,"2627"
81,"2616"
82,"2616"
83,"2770"
84,"3216"
85,"3625"
86,"4050"
87,"4367"
88,"4030"
89,"3750"
90,"3312"
91,"3222"
92,"3380"
93,"3710"
94,"4437"
95,"5308"
96,"6221"
97,"6475"
98,"6315"
99,"5564"
100,"4592"
101,"3655"
102,"3212"
103,"2883"
104,"2760"
105,"2720"
106,"2709"
107,"2859"
108,"2830"
109,"2943"
110,"3245"
111,"3527"
112,"3744"
113,"4129"
114,"4262"
115,"4356"
116,"4209"
117,"4238"
118,"3983"
119,"3679"
120,"3624"
121,"3659"
122,"3474"
123,"3715"
124,"3614"
125,"3825"
126,"4108"
127,"4647"
128,"5355"
129,"6525"
130,"8835"
131,"11832"
132,"15559"
133,"18969"
134,"21528"
135,"22203"
136,"20951"
137,"18400"
138,"16844"
139,"16261"
140,"17060"
141,"17953"
142,"18351"
143,"18472"
144,"18356"
145,"18650"
146,"19356"
147,"19921"
148,"19615"
149,"17903"
150,"15039"
151,"12023"
152,"9309"
153,"7551"
154,"6826"
155,"6275"
156,"6341"
157,"6649"
158,"7257"
159,"8164"
160,"9794"
161,"12719"
162,"17854"
163,"23653"
164,"29852"
165,"33703"
166,"34151"
167,"31071"
168,"25410"
169,"18839"
170,"13574"
171,"10038"
172,"8377"
173,"7948"
174,"8563"
175,"10455"
176,"14104"
177,"21940"
178,"37642"
179,"66756"
180,"116178"
181,"186482"
182,"269342"
183,"344996"
184,"390799"
185,"387972"
186,"338311"
187,"258765"
188,"175292"
189,"105190"
190,"56778"
191,"29474"
192,"15987"
193,"11541"
194,"11598"
195,"15622"
196,"23208"
197,"33769"
198,"45981"
199,"58000"
200,"65944"
201,"66297"
202,"58956"
203,"47719"
204,"34768"
205,"22837"
206,"14251"
207,"9155"
208,"6336"
209,"4950"
210,"4479"
211,"4044"
212,"4157"
213,"4152"
214,"4171"
215,"4205"
216,"4420"
217,"4602"
218,"5125"
219,"5956"
220,"7405"
221,"9456"
222,"11973"
223,"14402"
224,"16616"
225,"18075"
226,"17828"
227,"16014"
228,"13962"
229,"11974"
230,"10171"
231,"9242"
232,"8472"
233,"8092"
234,"7499"
235,"6964"
236,"6552"
237,"6119"
238,"6131"
239,"6002"
240,"6318"
241,"6595"
242,"7020"
243,"7421"
244,"7992"
245,"8255"
246,"8203"
247,"8267"
248,"8232"
249,"7636"
250,"7154"
251,"6468"
252,"6188"
253,"6029"
254,"5947"
255,"5884"
256,"5865"
257,"6067"
258,"6107"
259,"6330"
260,"6252"
261,"6395"
262,"6422"
263,"6454"
264,"6745"
265,"6787"
266,"6854"
267,"7197"
268,"7215"
269,"7609"
270,"7801"
271,"7665"
272,"7660"
273,"7430"
274,"7445"
275,"7349"
276,"7166"
277,"7239"
278,"7291"
279,"7349"
280,"7386"
281,"7481"
282,"7567"
283,"7644"
284,"7820"
285,"8555"
286,"9762"
287,"12052"
288,"16414"
289,"23597"
290,"34019"
291,"47409"
292,"62485"
293,"76161"
294,"84521"
295,"86049"
296,"80374"
297,"68545"
298,"53266"
299,"39199"
300,"27577"
301,"19906"
302,"14967"
303,"12379"
304,"11263"
305,"11444"
306,"11357"
307,"12024"
308,"13725"
309,"16335"
310,"21379"
311,"32628"
312,"55210"
313,"96750"
314,"164785"
315,"266259"
316,"398180"
317,"547494"
318,"686150"
319,"783335"
320,"815084"
321,"771930"
322,"662862"
323,"524169"
324,"377454"
325,"250483"
326,"154335"
327,"88856"
328,"50313"
329,"28814"
330,"17921"
331,"12706"
332,"9963"
333,"9068"
334,"8582"
335,"8563"
336,"8348"
337,"8636"
338,"8789"
339,"9112"
340,"9410"
341,"10307"
342,"11304"
343,"12826"
344,"15654"
345,"20828"
346,"28810"
347,"40869"
348,"56552"
349,"76736"
350,"97274"
351,"115054"
352,"126869"
353,"128457"
354,"119421"
355,"103600"
356,"82844"
357,"61293"
358,"43390"
359,"30180"
360,"21033"
361,"15891"
362,"13330"
363,"12416"
364,"12042"
365,"12423"
366,"12728"
367,"13352"
368,"14258"
369,"14957"
370,"16441"
371,"17517"
372,"18209"
373,"18245"
374,"17746"
375,"16431"
376,"14762"
377,"12262"
378,"10507"
379,"8600"
380,"7403"
381,"6654"
382,"5897"
383,"5868"
384,"5655"
385,"5535"
386,"5530"
