Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301580"
Duration Time,300.114
Ambient Temperature,"115.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"15163048"
Raw Accumulated Counts,"17490425"
Valid Count Last Packet,"46888"
Raw Count Last Packet,"53672"
Live Time,259.722992
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0624
Number of Channels,2048
Vacuum,680
Channel#,Intensity
0,"8709"
1,"6729"
2,"4648"
3,"3171"
4,"1550"
5,"363"
6,"54"
7,"18"
8,"8"
9,"6"
10,"7"
11,"3"
12,"7"
13,"3"
14,"0"
15,"2"
16,"1"
17,"0"
18,"1"
19,"1"
20,"4"
21,"6"
22,"1"
23,"0"
24,"1"
25,"0"
26,"1"
27,"1"
28,"2"
29,"0"
30,"9"
31,"80"
32,"596"
33,"1637"
34,"2454"
35,"2966"
36,"3339"
37,"3288"
38,"3522"
39,"3432"
40,"3331"
41,"3337"
42,"3337"
43,"3365"
44,"3311"
45,"3344"
46,"3475"
47,"3440"
48,"3506"
49,"3370"
50,"3303"
51,"3195"
52,"3258"
53,"3319"
54,"3330"
55,"3322"
56,"3278"
57,"3214"
58,"3213"
59,"3169"
60,"3247"
61,"3075"
62,"3072"
63,"2971"
64,"2955"
65,"2850"
66,"2861"
67,"2841"
68,"2824"
69,"2892"
70,"2945"
71,"2904"
72,"2935"
73,"2877"
74,"2920"
75,"2944"
76,"2881"
77,"2851"
78,"2712"
79,"2707"
80,"2669"
81,"2599"
82,"2663"
83,"2972"
84,"2966"
85,"3208"
86,"3488"
87,"3523"
88,"3352"
89,"3398"
90,"3356"
91,"3454"
92,"3856"
93,"4884"
94,"5879"
95,"7379"
96,"8667"
97,"9283"
98,"8748"
99,"7427"
100,"5851"
101,"4851"
102,"3995"
103,"3421"
104,"3220"
105,"3233"
106,"3167"
107,"3325"
108,"3499"
109,"3591"
110,"3919"
111,"4449"
112,"4852"
113,"5374"
114,"5577"
115,"5485"
116,"5409"
117,"4956"
118,"4596"
119,"4219"
120,"4124"
121,"4010"
122,"4113"
123,"4156"
124,"4206"
125,"4607"
126,"5007"
127,"5901"
128,"7133"
129,"9431"
130,"12253"
131,"15897"
132,"19481"
133,"23098"
134,"24845"
135,"24506"
136,"22435"
137,"20026"
138,"17852"
139,"17320"
140,"18112"
141,"18994"
142,"19439"
143,"19259"
144,"19078"
145,"19056"
146,"20190"
147,"20260"
148,"19688"
149,"17625"
150,"14912"
151,"12009"
152,"9387"
153,"7756"
154,"6838"
155,"6556"
156,"6712"
157,"6840"
158,"7137"
159,"7268"
160,"7220"
161,"7343"
162,"7793"
163,"8276"
164,"8986"
165,"9370"
166,"9444"
167,"9130"
168,"8852"
169,"8360"
170,"8173"
171,"8111"
172,"8553"
173,"9099"
174,"10350"
175,"12963"
176,"18392"
177,"30758"
178,"58213"
179,"109429"
180,"194275"
181,"312044"
182,"446048"
183,"559655"
184,"617549"
185,"597908"
186,"507330"
187,"377354"
188,"247350"
189,"145083"
190,"76432"
191,"38615"
192,"21229"
193,"16165"
194,"18073"
195,"25637"
196,"38923"
197,"56380"
198,"76436"
199,"93655"
200,"103914"
201,"100702"
202,"88903"
203,"68568"
204,"47838"
205,"29673"
206,"17521"
207,"10195"
208,"6557"
209,"4846"
210,"4150"
211,"4012"
212,"3765"
213,"3719"
214,"3590"
215,"3675"
216,"3702"
217,"3653"
218,"3731"
219,"3875"
220,"4133"
221,"4386"
222,"4893"
223,"4994"
224,"5072"
225,"4916"
226,"4902"
227,"4618"
228,"4380"
229,"4166"
230,"3930"
231,"3931"
232,"3823"
233,"3906"
234,"3820"
235,"4053"
236,"4025"
237,"4147"
238,"4306"
239,"4451"
240,"4550"
241,"4631"
242,"4706"
243,"4796"
244,"4655"
245,"4677"
246,"4721"
247,"4642"
248,"4619"
249,"4708"
250,"4526"
251,"4541"
252,"4584"
253,"4575"
254,"4683"
255,"4669"
256,"4808"
257,"4709"
258,"4850"
259,"4854"
260,"4765"
261,"4896"
262,"4912"
263,"4966"
264,"4954"
265,"5118"
266,"5045"
267,"5253"
268,"5431"
269,"5333"
270,"5344"
271,"5370"
272,"5501"
273,"5406"
274,"5416"
275,"5336"
276,"5424"
277,"5461"
278,"5419"
279,"5475"
280,"5348"
281,"5495"
282,"5650"
283,"5467"
284,"5503"
285,"5794"
286,"5683"
287,"5788"
288,"5849"
289,"5977"
290,"6134"
291,"6238"
292,"6305"
293,"6404"
294,"6634"
295,"6591"
296,"6550"
297,"6408"
298,"6458"
299,"6270"
300,"6275"
301,"6303"
302,"6306"
303,"6242"
304,"6401"
305,"6576"
306,"6680"
307,"6704"
308,"6941"
309,"7416"
310,"7472"
311,"7889"
312,"8357"
313,"9390"
314,"10747"
315,"13016"
316,"15054"
317,"17762"
318,"19838"
319,"21102"
320,"21318"
321,"19832"
322,"17557"
323,"14744"
324,"12261"
325,"10279"
326,"8771"
327,"7747"
328,"7215"
329,"7031"
330,"6731"
331,"6899"
332,"6945"
333,"6953"
334,"7030"
335,"7051"
336,"7067"
337,"7106"
338,"7307"
339,"7530"
340,"7513"
341,"7636"
342,"7719"
343,"7941"
344,"7872"
345,"8163"
346,"8275"
347,"8657"
348,"8990"
349,"9281"
350,"9439"
351,"9764"
352,"10078"
353,"10099"
354,"10534"
355,"10000"
356,"10110"
357,"10595"
358,"10868"
359,"11467"
360,"12054"
361,"12877"
362,"13637"
363,"14744"
364,"15731"
365,"16457"
366,"17275"
367,"18158"
368,"19496"
369,"20973"
370,"22735"
371,"23732"
372,"24918"
373,"24420"
374,"23153"
375,"21174"
376,"18098"
377,"15499"
378,"12775"
379,"10825"
380,"9510"
381,"8607"
382,"8052"
383,"7771"
384,"7827"
385,"7820"
386,"7560"
387,"7536"
388,"7463"
389,"7507"
390,"7371"
391,"7283"
392,"7571"
393,"7500"
394,"7659"
395,"7814"
396,"7915"
397,"8229"
398,"8739"
399,"8532"
400,"8818"
401,"8930"
402,"8958"
403,"9061"
404,"8993"
405,"8653"
406,"8560"
407,"8733"
408,"8522"
409,"8690"
410,"8638"
411,"8882"
412,"8781"
413,"9044"
414,"8682"
415,"8345"
416,"8047"
417,"7718"
418,"7385"
419,"7231"
420,"7023"
421,"7036"
422,"7018"
423,"6752"
424,"6874"
425,"6782"
426,"6935"
427,"7022"
428,"7121"
429,"7281"
430,"7086"
431,"7230"
432,"7132"
433,"7227"
434,"7218"
435,"7229"
