Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18507"
Duration Time,300.481
Ambient Temperature,"109.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"35686630"
Raw Accumulated Counts,"57542321"
Valid Count Last Packet,"105638"
Raw Count Last Packet,"171485"
Live Time,184.457169
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0331
Number of Channels,2048
Vacuum,1005
Channel#,Intensity
0,"6013"
1,"4789"
2,"3522"
3,"2485"
4,"1153"
5,"273"
6,"57"
7,"28"
8,"12"
9,"11"
10,"11"
11,"11"
12,"4"
13,"3"
14,"4"
15,"5"
16,"7"
17,"4"
18,"1"
19,"2"
20,"7"
21,"3"
22,"1"
23,"2"
24,"2"
25,"1"
26,"2"
27,"1"
28,"2"
29,"11"
30,"43"
31,"236"
32,"1025"
33,"2447"
34,"3574"
35,"4090"
36,"4301"
37,"4318"
38,"4247"
39,"4299"
40,"4282"
41,"4121"
42,"4079"
43,"4027"
44,"3995"
45,"3990"
46,"4189"
47,"4114"
48,"3942"
49,"3931"
50,"3937"
51,"3931"
52,"3986"
53,"3876"
54,"3910"
55,"3828"
56,"3700"
57,"3736"
58,"3723"
59,"3767"
60,"3688"
61,"3649"
62,"3716"
63,"3580"
64,"3565"
65,"3538"
66,"3617"
67,"3512"
68,"3517"
69,"3625"
70,"3698"
71,"3554"
72,"3768"
73,"3775"
74,"3697"
75,"3619"
76,"3681"
77,"3625"
78,"3469"
79,"3508"
80,"3389"
81,"3526"
82,"3400"
83,"3462"
84,"3471"
85,"3477"
86,"3559"
87,"3636"
88,"3531"
89,"3631"
90,"3476"
91,"3446"
92,"3596"
93,"3483"
94,"3446"
95,"3518"
96,"3588"
97,"3624"
98,"3662"
99,"3643"
100,"3744"
101,"3604"
102,"3710"
103,"3632"
104,"3733"
105,"3645"
106,"3684"
107,"3807"
108,"3845"
109,"3858"
110,"3973"
111,"4051"
112,"4325"
113,"4369"
114,"4533"
115,"4754"
116,"4939"
117,"4720"
118,"4628"
119,"4646"
120,"4644"
121,"4645"
122,"4627"
123,"4619"
124,"4849"
125,"4821"
126,"5198"
127,"5452"
128,"6079"
129,"7104"
130,"9026"
131,"11000"
132,"13833"
133,"16178"
134,"17538"
135,"17788"
136,"16685"
137,"15345"
138,"14645"
139,"14955"
140,"15678"
141,"16830"
142,"17101"
143,"17152"
144,"16848"
145,"17042"
146,"17443"
147,"17429"
148,"16726"
149,"15415"
150,"13279"
151,"10998"
152,"9000"
153,"7754"
154,"6983"
155,"6669"
156,"6652"
157,"6582"
158,"6638"
159,"6651"
160,"6756"
161,"6244"
162,"6167"
163,"6060"
164,"5957"
165,"6097"
166,"6179"
167,"6230"
168,"6221"
169,"6030"
170,"6113"
171,"6028"
172,"6028"
173,"6272"
174,"6636"
175,"7063"
176,"7692"
177,"9205"
178,"11915"
179,"15547"
180,"20350"
181,"25561"
182,"29932"
183,"32130"
184,"32402"
185,"28470"
186,"23547"
187,"18354"
188,"13750"
189,"10585"
190,"8921"
191,"8172"
192,"7467"
193,"7488"
194,"7477"
195,"7734"
196,"7865"
197,"8189"
198,"8642"
199,"8831"
200,"9200"
201,"9228"
202,"9148"
203,"9015"
204,"9029"
205,"9015"
206,"9468"
207,"9874"
208,"10129"
209,"10516"
210,"10499"
211,"10431"
212,"10110"
213,"9814"
214,"9622"
215,"9570"
216,"9628"
217,"9645"
218,"9768"
219,"9971"
220,"10407"
221,"11029"
222,"11073"
223,"11581"
224,"11829"
225,"12101"
226,"12445"
227,"12458"
228,"12396"
229,"12511"
230,"12483"
231,"12925"
232,"12767"
233,"13232"
234,"13261"
235,"13623"
236,"13705"
237,"14026"
238,"13998"
239,"13909"
240,"14434"
241,"14482"
242,"14856"
243,"15277"
244,"15697"
245,"16729"
246,"17235"
247,"17677"
248,"17962"
249,"18623"
250,"19317"
251,"19975"
252,"20897"
253,"21962"
254,"23236"
255,"24908"
256,"26966"
257,"29627"
258,"33583"
259,"40366"
260,"53946"
261,"83272"
262,"144986"
263,"268352"
264,"491983"
265,"850745"
266,"1356667"
267,"1977830"
268,"2604660"
269,"3102316"
270,"3338031"
271,"3230608"
272,"2816684"
273,"2218571"
274,"1575729"
275,"1014895"
276,"595626"
277,"323319"
278,"166350"
279,"85348"
280,"47048"
281,"30985"
282,"23926"
283,"21901"
284,"21276"
285,"22204"
286,"24211"
287,"29022"
288,"37415"
289,"52963"
290,"80457"
291,"123530"
292,"186807"
293,"267022"
294,"355242"
295,"436679"
296,"490528"
297,"503143"
298,"469312"
299,"398887"
300,"309220"
301,"218566"
302,"141613"
303,"85051"
304,"48347"
305,"26835"
306,"15299"
307,"9812"
308,"7194"
309,"6116"
310,"5708"
311,"5679"
312,"5624"
313,"5867"
314,"6053"
315,"6472"
316,"6809"
317,"7686"
318,"7984"
319,"8087"
320,"7874"
321,"7668"
322,"6961"
323,"6371"
324,"5589"
325,"5187"
326,"4699"
327,"4358"
328,"4184"
329,"4245"
330,"4185"
331,"4215"
332,"4059"
333,"4027"
334,"4134"
335,"4057"
336,"4017"
337,"4142"
338,"4038"
339,"4128"
340,"4109"
341,"4152"
342,"4119"
343,"4196"
344,"4160"
345,"4271"
346,"4185"
347,"4332"
348,"4312"
349,"4486"
350,"4509"
351,"4612"
352,"4635"
353,"4605"
354,"4604"
355,"4761"
356,"4771"
357,"5118"
358,"5203"
359,"5409"
360,"5646"
361,"6279"
362,"6678"
363,"6980"
364,"7227"
365,"7732"
366,"7817"
367,"7959"
368,"8630"
369,"8995"
370,"9339"
371,"10217"
372,"10418"
373,"10409"
374,"9912"
375,"9243"
376,"7913"
377,"6714"
378,"5796"
379,"4932"
380,"4325"
381,"4012"
382,"3905"
383,"3625"
384,"3522"
385,"3481"
386,"3546"
387,"3532"
388,"3500"
389,"3425"
390,"3573"
391,"3519"
392,"3664"
393,"3587"
394,"3701"
395,"3651"
396,"3832"
397,"4106"
398,"4035"
399,"4092"
400,"4354"
401,"4425"
402,"4461"
403,"4472"
404,"4506"
405,"4480"
406,"4456"
407,"4490"
408,"4458"
409,"4394"
410,"4485"
411,"4648"
412,"4556"
413,"4517"
414,"4481"
415,"4368"
416,"4220"
417,"4096"
418,"3923"
419,"3661"
420,"3592"
421,"3542"
422,"3396"
423,"3333"
424,"3233"
425,"3326"
426,"3291"
427,"3244"
428,"3382"
429,"3298"
430,"3342"
431,"3360"
432,"3377"
433,"3290"
434,"3349"
435,"3310"
436,"3111"
437,"3153"
438,"3181"
439,"3126"
440,"3110"
441,"3175"
442,"3162"
443,"3122"
444,"3143"
445,"3151"
446,"3240"
447,"3137"
448,"3221"
449,"3384"
450,"3361"
451,"3458"
452,"3651"
453,"3629"
454,"3668"
455,"3658"
456,"3510"
457,"3487"
458,"3467"
459,"3263"
460,"3273"
461,"3179"
462,"3045"
463,"3058"
464,"3108"
465,"3067"
466,"3035"
467,"3038"
468,"3071"
469,"3095"
470,"3099"
471,"3137"
472,"3166"
473,"3044"
474,"3111"
475,"3122"
476,"3277"
477,"3218"
478,"3280"
479,"3173"
480,"3365"
481,"3307"
482,"3312"
483,"3264"
484,"3136"
485,"3186"
486,"3259"
487,"3221"
488,"3122"
489,"3192"
490,"3128"
491,"3111"
492,"3276"
493,"3174"
494,"3287"
495,"3309"
496,"3191"
497,"3188"
498,"3280"
499,"3203"
500,"3221"
501,"3208"
502,"3212"
503,"3280"
504,"3140"
505,"3291"
506,"3265"
507,"3245"
508,"3212"
509,"3337"
510,"3344"
511,"3226"
512,"3279"
513,"3326"
514,"3259"
515,"3292"
516,"3308"
517,"3309"
518,"3447"
519,"3350"
520,"3307"
521,"3400"
522,"3479"
523,"3359"
524,"3543"
525,"3674"
526,"3636"
527,"3606"
528,"3775"
529,"3907"
530,"4441"
531,"5119"
532,"6330"
533,"7939"
534,"10529"
535,"14009"
536,"18686"
537,"23931"
538,"29437"
539,"34830"
540,"38585"
541,"40779"
542,"40421"
543,"37687"
544,"33018"
545,"27458"
546,"21892"
547,"16648"
548,"12234"
549,"8983"
550,"6632"
551,"5181"
552,"4254"
553,"3704"
554,"3591"
555,"3543"
556,"3512"
557,"3597"
558,"4113"
559,"4320"
560,"4958"
561,"5983"
562,"7150"
563,"8707"
564,"10133"
565,"11810"
566,"12956"
567,"13702"
568,"14097"
569,"13612"
570,"12699"
571,"11307"
572,"9598"
573,"7960"
574,"6452"
575,"5326"
576,"4440"
577,"3628"
578,"3279"
579,"3072"
580,"2959"
581,"2755"
582,"2806"
583,"2946"
584,"2798"
585,"2870"
586,"3035"
587,"3031"
588,"3036"
589,"3009"
590,"3256"
591,"3416"
592,"3385"
593,"3560"
594,"3496"
595,"3549"
596,"3556"
597,"3495"
598,"3302"
599,"3141"
600,"2933"
601,"2847"
602,"2756"
603,"2751"
604,"2661"
605,"2700"
606,"2636"
607,"2585"
608,"2558"
609,"2626"
610,"2566"
611,"2646"
612,"2584"
613,"2557"
614,"2594"
615,"2603"
616,"2488"
617,"2546"
618,"2563"
619,"2512"
620,"2538"
621,"2599"
622,"2567"
623,"2513"
624,"2586"
625,"2501"
626,"2561"
627,"2528"
628,"2596"
629,"2514"
630,"2590"
631,"2540"
632,"2491"
633,"2559"
634,"2447"
635,"2580"
636,"2451"
637,"2576"
638,"2562"
639,"2623"
640,"2549"
641,"2635"
642,"2618"
643,"2621"
644,"2566"
645,"2532"
646,"2514"
647,"2495"
648,"2525"
649,"2435"
650,"2439"
651,"2411"
652,"2404"
653,"2301"
654,"2458"
655,"2316"
656,"2260"
657,"2301"
658,"2277"
659,"2250"
660,"2262"
661,"2210"
662,"2316"
663,"2307"
664,"2236"
665,"2265"
666,"2167"
667,"2252"
668,"2256"
669,"2328"
670,"2266"
671,"2343"
672,"2259"
673,"2258"
674,"2254"
675,"2233"
676,"2193"
677,"2253"
678,"2205"
679,"2320"
680,"2314"
681,"2184"
682,"2202"
683,"2198"
684,"2167"
685,"2166"
686,"2113"
687,"2127"
688,"2132"
689,"2210"
690,"2185"
691,"2168"
692,"2216"
693,"2177"
694,"2129"
695,"2189"
696,"2122"
697,"2138"
698,"2167"
699,"2170"
700,"2154"
701,"2210"
702,"2286"
703,"2217"
704,"2213"
705,"2249"
706,"2165"
707,"2184"
708,"2180"
709,"2259"
710,"2256"
711,"2216"
712,"2182"
713,"2149"
714,"2101"
715,"2138"
716,"2032"
717,"2003"
718,"2052"
719,"2106"
720,"2075"
721,"2065"
722,"2082"
723,"2034"
724,"2074"
725,"2033"
726,"2034"
727,"2025"
728,"2052"
729,"2040"
730,"2004"
731,"1992"
732,"2001"
733,"2013"
734,"2028"
735,"2051"
736,"1993"
737,"1976"
738,"1987"
739,"1994"
740,"1904"
741,"1973"
742,"1960"
743,"1941"
744,"2041"
745,"1992"
746,"1978"
747,"1970"
748,"1918"
749,"1999"
750,"1985"
751,"1974"
752,"1951"
753,"1939"
754,"1995"
755,"1885"
756,"1964"
757,"1962"
758,"1896"
759,"1910"
760,"1978"
761,"1954"
762,"1860"
763,"1917"
764,"1855"
765,"1828"
766,"1835"
767,"1857"
768,"1857"
769,"1806"
770,"1817"
771,"1811"
772,"1844"
773,"1834"
774,"1825"
775,"1872"
776,"1782"
777,"1764"
778,"1693"
779,"1797"
780,"1812"
781,"1779"
782,"1802"
783,"1689"
784,"1755"
785,"1840"
786,"1860"
787,"1777"
788,"1775"
789,"1714"
790,"1792"
791,"1737"
792,"1741"
