Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK43918"
Duration Time,300.059
Ambient Temperature,"102.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"27296109"
Raw Accumulated Counts,"37232813"
Valid Count Last Packet,"80377"
Raw Count Last Packet,"110137"
Live Time,219.141037
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0392
Number of Channels,2048
Vacuum,880
Channel#,Intensity
0,"7198"
1,"5589"
2,"4206"
3,"2763"
4,"1025"
5,"212"
6,"50"
7,"22"
8,"14"
9,"15"
10,"12"
11,"7"
12,"7"
13,"3"
14,"3"
15,"2"
16,"7"
17,"4"
18,"3"
19,"1"
20,"2"
21,"5"
22,"5"
23,"0"
24,"4"
25,"0"
26,"3"
27,"0"
28,"3"
29,"3"
30,"33"
31,"251"
32,"1057"
33,"2360"
34,"3191"
35,"3807"
36,"3933"
37,"3801"
38,"3728"
39,"3549"
40,"3560"
41,"3519"
42,"3445"
43,"3265"
44,"3370"
45,"3343"
46,"3349"
47,"3339"
48,"3241"
49,"3148"
50,"2989"
51,"3061"
52,"3004"
53,"2957"
54,"2927"
55,"2906"
56,"2898"
57,"2803"
58,"2895"
59,"2808"
60,"2798"
61,"2845"
62,"2779"
63,"2812"
64,"2756"
65,"2678"
66,"2627"
67,"2476"
68,"2479"
69,"2654"
70,"2595"
71,"2698"
72,"2641"
73,"2634"
74,"2716"
75,"2633"
76,"2554"
77,"2607"
78,"2534"
79,"2469"
80,"2542"
81,"2600"
82,"2695"
83,"2834"
84,"2902"
85,"3057"
86,"3192"
87,"3222"
88,"3032"
89,"2803"
90,"2745"
91,"2687"
92,"2598"
93,"2755"
94,"2836"
95,"2845"
96,"2806"
97,"2929"
98,"2934"
99,"2860"
100,"2917"
101,"2908"
102,"2893"
103,"2835"
104,"2882"
105,"2838"
106,"2902"
107,"2893"
108,"2950"
109,"3044"
110,"3213"
111,"3590"
112,"4051"
113,"4484"
114,"5201"
115,"5632"
116,"6767"
117,"8356"
118,"10370"
119,"13166"
120,"15687"
121,"16816"
122,"17167"
123,"16816"
124,"16454"
125,"15591"
126,"14958"
127,"13736"
128,"12487"
129,"11733"
130,"11760"
131,"13299"
132,"15635"
133,"18300"
134,"19686"
135,"20160"
136,"18527"
137,"17254"
138,"16090"
139,"15449"
140,"15621"
141,"15946"
142,"15899"
143,"15842"
144,"15848"
145,"16191"
146,"16956"
147,"17154"
148,"16614"
149,"14801"
150,"12551"
151,"10117"
152,"8088"
153,"6737"
154,"5977"
155,"5720"
156,"5788"
157,"6200"
158,"6436"
159,"6646"
160,"6578"
161,"6198"
162,"5918"
163,"5734"
164,"5895"
165,"6329"
166,"7520"
167,"10024"
168,"13757"
169,"18504"
170,"23436"
171,"26590"
172,"27380"
173,"24994"
174,"20589"
175,"16061"
176,"11814"
177,"9770"
178,"9624"
179,"11567"
180,"14992"
181,"18848"
182,"22408"
183,"24487"
184,"24314"
185,"22626"
186,"19627"
187,"15890"
188,"12925"
189,"10416"
190,"8954"
191,"8047"
192,"8328"
193,"8508"
194,"9115"
195,"9681"
196,"9220"
197,"8655"
198,"7958"
199,"7211"
200,"6599"
201,"6062"
202,"6171"
203,"6325"
204,"6528"
205,"6712"
206,"6993"
207,"6944"
208,"6804"
209,"6213"
210,"5967"
211,"5785"
212,"5849"
213,"6264"
214,"6856"
215,"7965"
216,"9926"
217,"13541"
218,"20160"
219,"31023"
220,"47998"
221,"70366"
222,"96226"
223,"120348"
224,"135792"
225,"138485"
226,"127262"
227,"104830"
228,"78559"
229,"53101"
230,"33449"
231,"20501"
232,"12774"
233,"9440"
234,"8258"
235,"8498"
236,"10108"
237,"12860"
238,"16753"
239,"22084"
240,"30175"
241,"41724"
242,"58166"
243,"79000"
244,"103715"
245,"127097"
246,"142958"
247,"145750"
248,"135191"
249,"112883"
250,"85398"
251,"58691"
252,"38366"
253,"24378"
254,"15769"
255,"11864"
256,"10273"
257,"9471"
258,"9317"
259,"8697"
260,"8159"
261,"7527"
262,"7138"
263,"7120"
264,"7840"
265,"9138"
266,"11128"
267,"14139"
268,"17677"
269,"20362"
270,"22829"
271,"23368"
272,"22604"
273,"20072"
274,"17436"
275,"14183"
276,"12025"
277,"9944"
278,"8316"
279,"7450"
280,"6686"
281,"6282"
282,"6012"
283,"6019"
284,"5959"
285,"6299"
286,"6442"
287,"6557"
288,"6870"
289,"6935"
290,"6914"
291,"6903"
292,"6803"
293,"6679"
294,"6624"
295,"6404"
296,"6579"
297,"6318"
298,"6399"
299,"6229"
300,"6293"
301,"6300"
302,"6153"
303,"6132"
304,"6227"
305,"6322"
306,"6235"
307,"6433"
308,"6425"
309,"6588"
310,"6594"
311,"6954"
312,"7120"
313,"7434"
314,"7788"
315,"8135"
316,"8503"
317,"9248"
318,"9767"
319,"9875"
320,"9890"
321,"9190"
322,"8726"
323,"8130"
324,"7510"
325,"7086"
326,"6478"
327,"6605"
328,"6300"
329,"6296"
330,"6194"
331,"6376"
332,"6208"
333,"6462"
334,"6416"
335,"6403"
336,"6618"
337,"6608"
338,"6778"
339,"6983"
340,"7155"
341,"7222"
342,"7359"
343,"7601"
344,"7562"
345,"7875"
346,"7705"
347,"7400"
348,"7587"
349,"7638"
350,"7404"
351,"7449"
352,"7325"
353,"7670"
354,"7539"
355,"7683"
356,"7842"
357,"7973"
358,"8603"
359,"9003"
360,"9520"
361,"9970"
362,"10457"
363,"10741"
364,"11250"
365,"12065"
366,"12792"
367,"13481"
368,"14485"
369,"16096"
370,"17766"
371,"19127"
372,"20169"
373,"19982"
374,"19252"
375,"17367"
376,"15273"
377,"13200"
378,"10975"
379,"9363"
380,"8314"
381,"7808"
382,"7250"
383,"7000"
384,"7003"
385,"6903"
386,"6953"
387,"6764"
388,"6962"
389,"6987"
390,"7123"
391,"7172"
392,"7231"
393,"7121"
394,"7513"
395,"7426"
396,"7479"
397,"7798"
398,"8053"
399,"8457"
400,"8530"
401,"8506"
402,"8688"
403,"8706"
404,"8559"
405,"8586"
406,"8546"
407,"8743"
408,"8942"
409,"9235"
410,"9399"
411,"9701"
412,"9888"
413,"9908"
414,"9994"
415,"9802"
416,"9692"
417,"9485"
418,"9951"
419,"10837"
420,"13095"
421,"17672"
422,"25540"
423,"40120"
424,"62606"
425,"94728"
426,"137358"
427,"186466"
428,"236487"
429,"280800"
430,"308955"
431,"317285"
432,"302903"
433,"267032"
434,"219958"
435,"168720"
436,"121208"
437,"81978"
438,"53322"
439,"33575"
440,"21147"
441,"14508"
442,"10774"
443,"9327"
444,"8316"
445,"8031"
446,"7740"
447,"7814"
448,"7599"
449,"7718"
450,"7798"
451,"7901"
452,"7882"
453,"8233"
454,"8215"
455,"8274"
456,"8348"
457,"8229"
458,"8489"
459,"8594"
460,"9215"
461,"10397"
462,"11893"
463,"13924"
464,"16994"
465,"21291"
466,"26091"
467,"31700"
468,"37041"
469,"42222"
470,"47189"
471,"50024"
472,"53762"
473,"56145"
474,"58224"
475,"60813"
476,"62859"
477,"63067"
478,"61287"
479,"56380"
480,"49971"
481,"42141"
482,"33858"
483,"26607"
484,"20488"
485,"15607"
486,"12489"
487,"10210"
488,"8898"
489,"7966"
490,"7538"
491,"7320"
492,"7230"
493,"7234"
494,"7010"
495,"6945"
496,"7143"
497,"7252"
498,"6982"
499,"7104"
500,"7164"
501,"7281"
502,"7240"
503,"7323"
504,"7222"
505,"7416"
506,"7397"
507,"7484"
508,"7955"
509,"7892"
510,"8054"
511,"8005"
512,"8170"
513,"8186"
514,"8418"
515,"8468"
516,"8313"
517,"8704"
518,"8731"
519,"9034"
520,"9333"
521,"9466"
522,"10019"
523,"10468"
524,"11821"
525,"13009"
526,"15297"
527,"19062"
528,"25379"
529,"34675"
530,"48994"
531,"70327"
532,"99997"
533,"140970"
534,"195054"
535,"262919"
536,"342432"
537,"428541"
538,"513310"
539,"586677"
540,"633770"
541,"650289"
542,"629382"
543,"574289"
544,"494102"
545,"402114"
546,"308586"
547,"224104"
548,"154889"
549,"102468"
550,"66671"
551,"42120"
552,"28182"
553,"19229"
554,"14342"
555,"11597"
556,"10123"
557,"9221"
558,"8699"
559,"8250"
560,"8011"
561,"7791"
562,"7534"
563,"7465"
564,"7185"
565,"7229"
566,"6986"
567,"7060"
568,"6898"
569,"6780"
570,"6770"
571,"6680"
572,"6640"
573,"6878"
574,"6948"
575,"7177"
576,"7695"
577,"8332"
578,"9097"
579,"10371"
580,"11741"
581,"13100"
582,"14616"
583,"15428"
584,"16257"
585,"16118"
586,"15827"
587,"14806"
588,"13581"
589,"12022"
590,"10638"
591,"9501"
592,"8680"
593,"7744"
594,"7262"
595,"6992"
596,"6651"
597,"6537"
598,"6476"
599,"6297"
600,"6520"
601,"6268"
602,"6473"
603,"6616"
604,"6347"
605,"6601"
606,"6464"
607,"6585"
608,"6652"
609,"6758"
610,"6698"
611,"7132"
612,"7264"
613,"7598"
614,"8089"
615,"8659"
616,"9675"
617,"10991"
618,"12382"
619,"13911"
620,"15291"
621,"16880"
622,"18704"
623,"19731"
624,"20735"
625,"22053"
626,"23031"
627,"24892"
628,"26830"
629,"29480"
630,"32189"
631,"35074"
632,"37473"
633,"38933"
634,"39954"
635,"39732"
636,"39996"
637,"40823"
638,"44920"
639,"53495"
640,"69121"
641,"94147"
642,"129987"
643,"179061"
644,"238241"
645,"305050"
646,"373482"
647,"437003"
648,"488014"
649,"516987"
650,"521610"
651,"501134"
652,"458814"
653,"400171"
654,"333973"
655,"269298"
656,"211062"
657,"161045"
658,"123904"
659,"96229"
660,"75645"
661,"62470"
662,"52039"
663,"45747"
664,"40135"
665,"36857"
666,"34322"
667,"32373"
668,"30574"
669,"28721"
670,"26814"
671,"23959"
672,"21366"
673,"18223"
674,"15300"
675,"12681"
676,"10338"
677,"8659"
678,"7024"
679,"6378"
680,"5523"
681,"5235"
682,"5090"
683,"5001"
684,"4877"
685,"4890"
686,"4901"
687,"4738"
688,"4731"
689,"4763"
690,"4516"
691,"4288"
692,"4232"
693,"3964"
694,"3929"
695,"3590"
696,"3540"
697,"3632"
698,"3506"
699,"3511"
700,"3743"
701,"3829"
702,"4080"
703,"4152"
704,"4382"
705,"4512"
706,"4570"
707,"4402"
708,"4417"
709,"4013"
710,"3943"
711,"3802"
712,"3600"
713,"3346"
714,"3260"
715,"3157"
716,"3063"
717,"3123"
718,"3002"
719,"2931"
720,"2951"
721,"3037"
722,"2957"
723,"2879"
724,"3020"
725,"3018"
726,"3036"
727,"3159"
728,"3201"
729,"3237"
730,"3377"
731,"3643"
732,"3887"
733,"4082"
734,"4306"
735,"4651"
736,"4885"
737,"5042"
738,"4963"
739,"4931"
740,"4689"
741,"4501"
742,"4164"
743,"3992"
744,"3948"
745,"3890"
746,"3748"
747,"3930"
748,"4455"
749,"4953"
750,"6089"
751,"7885"
752,"10527"
753,"14114"
754,"19016"
755,"24977"
756,"31542"
757,"39148"
758,"46106"
759,"51624"
760,"56225"
761,"58105"
762,"57569"
763,"54391"
764,"49218"
765,"42758"
766,"35387"
767,"28589"
768,"22247"
769,"17518"
770,"13725"
771,"11313"
772,"10155"
773,"9866"
774,"10116"
775,"11099"
776,"12359"
777,"13739"
778,"15030"
779,"16735"
780,"18345"
781,"18861"
782,"19190"
783,"19017"
784,"18360"
785,"17638"
786,"15885"
787,"13937"
788,"12024"
789,"10021"
790,"8283"
791,"6724"
792,"5541"
