Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LA11"
184,"916164"
185,"901125"
186,"776818"
187,"587936"
188,"390501"
189,"229884"
190,"121646"
191,"60190"
192,"30869"
193,"20796"
194,"21590"
195,"30756"
196,"47371"
197,"71009"
198,"98281"
199,"124559"
200,"139314"
201,"138386"
202,"122311"
203,"96450"
204,"66664"
205,"41769"
206,"23924"
207,"12692"
208,"7062"
209,"4489"
210,"3404"
211,"2951"
212,"2892"
213,"2771"
214,"2789"
215,"2726"
216,"2939"
217,"2829"
218,"2953"
219,"2864"
220,"3120"
221,"3264"
222,"3440"
223,"3638"
224,"3673"
225,"3855"
226,"3741"
227,"3774"
228,"3568"
229,"3417"
230,"3284"
231,"3156"
232,"3128"
233,"3201"
234,"3229"
235,"3088"
236,"3144"
237,"3215"
238,"3249"
239,"3397"
240,"3276"
241,"3338"
242,"3436"
243,"3354"
244,"3449"
245,"3394"
246,"3487"
247,"3460"
248,"3559"
249,"3523"
250,"3447"
251,"3452"
252,"3585"
253,"3579"
254,"3462"
255,"3539"
256,"3617"
257,"3522"
258,"3575"
259,"3698"
260,"3775"
261,"3697"
262,"3756"
263,"3784"
264,"3835"
265,"3894"
266,"3849"
267,"3900"
268,"4006"
269,"4108"
270,"4158"
271,"4232"
272,"4049"
273,"4155"
274,"4244"
275,"4294"
276,"4261"
277,"4315"
278,"4411"
279,"4402"
280,"4438"
281,"4507"
282,"4626"
283,"4741"
284,"4691"
285,"4694"
286,"4680"
287,"4799"
288,"4912"
289,"4968"
290,"5203"
291,"5136"
292,"5306"
293,"5525"
294,"5606"
295,"5548"
296,"5628"
297,"5657"
298,"5544"
299,"5517"
300,"5482"
301,"5481"
302,"5370"
303,"5394"
304,"5551"
305,"5578"
306,"5654"
307,"5588"
308,"5767"
309,"5774"
310,"6142"
311,"6489"
312,"6713"
313,"7157"
314,"7851"
315,"8753"
316,"9799"
317,"10928"
318,"12027"
319,"12778"
320,"12843"
321,"12265"
322,"11362"
323,"10008"
324,"8767"
325,"7730"
326,"6964"
327,"6446"
328,"6252"
329,"6054"
330,"6024"
331,"5969"
332,"6033"
333,"6107"
334,"6218"
335,"6209"
336,"6295"
337,"6387"
338,"6520"
339,"6514"
340,"6493"
341,"6684"
342,"6810"
343,"6802"
344,"6954"
345,"7064"
346,"7296"
347,"7462"
348,"7362"
349,"7627"
350,"7638"
351,"7827"
352,"8007"
353,"8080"
354,"8244"
355,"8224"
356,"8471"
357,"8627"
358,"9042"
359,"9649"
360,"10186"
361,"10942"
362,"11819"
363,"12626"
364,"13495"
365,"14483"
366,"15152"
367,"16090"
368,"16989"
369,"18271"
370,"19499"
371,"20566"
372,"21018"
373,"20630"
374,"19764"
375,"18054"
376,"16027"
377,"13439"
378,"11250"
379,"9296"
380,"8181"
381,"7381"
382,"7069"
383,"6952"
384,"6681"
385,"6773"
386,"6665"
387,"6777"
388,"6706"
389,"6585"
390,"6477"
391,"6326"
392,"6578"
393,"6376"
394,"6528"
395,"6661"
396,"6744"
397,"7010"
398,"7239"
399,"7419"
400,"7681"
401,"7669"
402,"7960"
403,"7777"
404,"7882"
405,"7690"
406,"7610"
407,"7318"
408,"7502"
409,"7693"
410,"7706"
411,"7850"
412,"7886"
413,"7955"
414,"7857"
415,"7693"
416,"7539"
417,"6957"
418,"6784"
419,"6448"
420,"6557"
421,"6410"
422,"6464"
423,"6312"
424,"6287"
425,"6389"
426,"6488"
427,"6574"
428,"6456"
429,"6597"
430,"6659"
431,"6693"
432,"6664"
433,"6763"
434,"6864"
435,"6628"
436,"6650"
437,"6712"
438,"6684"
439,"6547"
440,"6722"
441,"6646"
442,"6738"
443,"6992"
444,"6786"
445,"6814"
446,"6794"
447,"6828"
448,"6825"
449,"6866"
450,"6751"
451,"6742"
452,"6755"
453,"6789"
454,"6892"
455,"6777"
456,"6839"
457,"6874"
458,"7000"
459,"7036"
460,"6905"
461,"6930"
462,"7063"
463,"6894"
464,"6998"
465,"6993"
466,"7107"
467,"7015"
468,"7064"
469,"7189"
470,"7031"
471,"7223"
472,"7083"
473,"7216"
474,"7286"
475,"7089"
476,"7104"
477,"7166"
478,"7206"
479,"7100"
480,"7315"
481,"7156"
482,"7088"
483,"7285"
484,"7273"
485,"7232"
486,"7239"
487,"7324"
488,"7235"
489,"7335"
490,"7174"
491,"7253"
492,"7369"
493,"7368"
494,"7258"
495,"7430"
496,"7446"
497,"7290"
498,"7366"
499,"7433"
500,"7433"
501,"7436"
502,"7533"
503,"7382"
504,"7592"
505,"7414"
506,"7362"
507,"7533"
508,"7555"
509,"7439"
510,"7554"
511,"7465"
512,"7639"
513,"7727"
514,"7907"
515,"8163"
516,"8647"
517,"9559"
518,"10990"
519,"13276"
520,"16332"
521,"20450"
522,"25604"
523,"30230"
524,"35081"
525,"38480"
526,"40052"
527,"39719"
528,"36867"
529,"33516"
530,"28359"
531,"23364"
532,"18874"
533,"15157"
534,"12142"
535,"10198"
536,"8896"
537,"8290"
538,"7766"
539,"7575"
540,"7453"
541,"7221"
542,"7311"
543,"7218"
544,"7365"
545,"7170"
546,"7437"
547,"7073"
548,"7061"
549,"7137"
550,"7297"
551,"7086"
552,"7084"
553,"7259"
554,"7287"
555,"7282"
556,"7277"
557,"7369"
558,"7196"
559,"7215"
560,"7130"
561,"7286"
562,"7136"
563,"7165"
564,"7269"
565,"7283"
566,"7401"
567,"7165"
568,"7285"
569,"7392"
570,"7385"
571,"7230"
572,"7199"
573,"7371"
574,"7200"
575,"7423"
576,"7476"
577,"7691"
578,"8098"
579,"8572"
580,"9222"
581,"9986"
582,"10797"
583,"11733"
584,"12297"
585,"12826"
586,"13058"
587,"12838"
588,"12235"
589,"11640"
590,"10766"
591,"9883"
592,"9071"
593,"8587"
594,"8097"
595,"7646"
596,"7627"
597,"7363"
598,"7299"
599,"7006"
600,"7140"
601,"6953"
602,"7151"
603,"6903"
604,"6943"
605,"6823"
606,"7011"
607,"6926"
608,"6824"
609,"6950"
610,"6900"
611,"7047"
612,"6710"
613,"6959"
614,"6782"
615,"7086"
616,"6852"
617,"6958"
618,"6988"
619,"6669"
620,"6969"
621,"6795"
622,"6808"
623,"6920"
624,"6897"
625,"6847"
626,"6860"
627,"6907"
628,"6934"
629,"7093"
630,"7129"
631,"6980"
632,"6891"
633,"6863"
634,"6683"
635,"6973"
636,"6913"
637,"6782"
638,"6732"
639,"6845"
640,"6795"
641,"6790"
642,"6832"
643,"6805"
644,"6813"
645,"6812"
646,"6870"
647,"6558"
648,"6753"
649,"6672"
650,"6783"
651,"6713"
652,"6896"
653,"6669"
654,"6780"
655,"6751"
656,"6688"
657,"6638"
658,"6757"
659,"6913"
660,"6922"
661,"6869"
662,"7048"
663,"7164"
664,"7406"
665,"7364"
666,"7529"
667,"7563"
668,"7743"
669,"7691"
670,"7456"
671,"7665"
672,"7336"
673,"7144"
674,"7083"
675,"7199"
676,"6829"
677,"6750"
678,"6832"
679,"6646"
680,"6683"
681,"6651"
682,"6530"
683,"6594"
684,"6524"
685,"6441"
686,"6581"
687,"6639"
688,"6662"
689,"6558"
690,"6615"
691,"6510"
692,"6468"
693,"6560"
694,"6482"
695,"6613"
696,"6588"
697,"6633"
698,"6626"
699,"6687"
700,"6823"
701,"7165"
702,"7261"
703,"7516"
704,"7526"
705,"7747"
706,"7839"
707,"7882"
708,"7877"
709,"7721"
710,"7672"
711,"7349"
712,"7322"
713,"7090"
714,"6816"
715,"6745"
716,"6585"
717,"6458"
718,"6335"
719,"6314"
720,"6299"
721,"6298"
722,"6124"
723,"6398"
724,"6165"
725,"6217"
726,"6060"
727,"6239"
728,"6190"
729,"6060"
730,"6247"
731,"6132"
732,"6125"
733,"6054"
734,"6061"
735,"6188"
736,"6170"
737,"6099"
738,"6239"
739,"6143"
740,"6082"
741,"6001"
742,"6103"
743,"6184"
744,"6284"
745,"6164"
746,"6093"
747,"6084"
748,"6177"
749,"6092"
750,"6018"
751,"5966"
752,"6075"
753,"6066"
754,"6027"
755,"5997"
756,"5975"
757,"5925"
758,"5956"
759,"5962"
760,"5838"
761,"5936"
762,"6102"
763,"5780"
764,"5915"
765,"5687"
766,"5774"
767,"5724"
768,"5842"
769,"5820"
770,"5806"
771,"5781"
772,"5657"
773,"5832"
774,"5860"
775,"5839"
776,"5961"
777,"6098"
778,"6287"
779,"6360"
780,"6624"
781,"6821"
782,"7123"
783,"7382"
784,"7813"
785,"8115"
786,"8108"
787,"8156"
788,"8204"
789,"8112"
790,"8013"
791,"7594"
792,"7337"
793,"6930"
794,"6705"
795,"6477"
796,"5882"
797,"5901"
798,"5824"
799,"5666"
800,"5575"
801,"5515"
802,"5457"
803,"5424"
804,"5432"
805,"5448"
806,"5440"
807,"5512"
808,"5354"
809,"5352"
810,"5413"
811,"5220"
812,"5343"
813,"5481"
814,"5353"
815,"5237"
816,"5302"
817,"5320"
818,"5207"
819,"5281"
820,"5140"
821,"5313"
822,"5174"
823,"5206"
824,"5262"
825,"5165"
826,"5278"
827,"5238"
828,"5208"
829,"5253"
830,"5155"
831,"5207"
832,"5195"
833,"5227"
834,"5065"
835,"5105"
836,"5099"
837,"5205"
838,"5137"
839,"5233"
840,"5192"
841,"5024"
842,"5266"
843,"5298"
844,"5152"
845,"5153"
846,"5165"
847,"5166"
848,"5242"
849,"5156"
850,"5260"
851,"5099"
852,"5197"
853,"5122"
854,"5108"
855,"5158"
856,"5115"
857,"5228"
858,"5169"
859,"5160"
860,"5052"
861,"5138"
862,"5065"
863,"5263"
864,"5165"
865,"5132"
866,"5133"
867,"5098"
868,"5173"
869,"5192"
870,"5133"
871,"5295"
872,"5192"
873,"5381"
874,"5227"
875,"5266"
876,"5277"
877,"5266"
878,"5429"
879,"5519"
880,"5700"
881,"5623"
882,"5645"
883,"5635"
884,"5488"
885,"5806"
886,"5559"
887,"5621"
888,"5567"
889,"5685"
890,"5497"
891,"5520"
892,"5551"
893,"5511"
894,"5552"
895,"5564"
896,"5545"
897,"5719"
898,"5670"
899,"5581"
900,"5762"
901,"5758"
902,"5785"
903,"5852"
904,"5881"
905,"5953"
906,"5970"
907,"6020"
908,"5921"
909,"6024"
910,"6149"
911,"6226"
912,"6389"
913,"6313"
914,"6466"
915,"6635"
916,"6667"
917,"6784"
918,"7025"
919,"7198"
920,"7308"
921,"7644"
922,"7718"
923,"8031"
924,"8172"
925,"8506"
926,"8897"
927,"8997"
928,"9588"
929,"9902"
930,"10296"
931,"10814"
932,"11409"
933,"11628"
934,"12211"
935,"12754"
936,"13672"
937,"13944"
938,"14566"
939,"14706"
940,"15462"
941,"15785"
942,"16431"
943,"16738"
944,"17139"
945,"17601"
946,"17646"
947,"17990"
948,"17934"
949,"18046"
950,"17877"
951,"17899"
952,"17521"
953,"17346"
954,"17304"
955,"16772"
956,"16399"
957,"15685"
958,"15407"
959,"14995"
960,"14392"
961,"13566"
962,"13054"
963,"12652"
964,"11953"
965,"11552"
966,"10993"
967,"10278"
968,"10069"
969,"9540"
970,"9147"
971,"8595"
972,"8340"
973,"7872"
974,"7532"
975,"7292"
976,"7215"
977,"6720"
978,"6553"
979,"6292"
980,"6122"
981,"5938"
982,"5791"
983,"5630"
984,"5423"
985,"5320"
986,"5318"
987,"5068"
988,"5046"
989,"4922"
990,"4917"
991,"4878"
992,"5013"
993,"4935"
994,"5362"
995,"5311"
996,"5642"
997,"6085"
998,"6353"
999,"6997"
1000,"7523"
1001,"7957"
1002,"8620"
1003,"9109"
1004,"9704"
1005,"10322"
1006,"10704"
1007,"10626"
1008,"11104"
1009,"11150"
1010,"10719"
1011,"10470"
1012,"9882"
1013,"9248"
1014,"8469"
1015,"7492"
1016,"6939"
1017,"6166"
1018,"5466"
1019,"4930"
1020,"4579"
1021,"4243"
1022,"4045"
1023,"3775"
1024,"3761"
1025,"3774"
1026,"3675"
1027,"3611"
1028,"3817"
1029,"3578"
1030,"3695"
1031,"3755"
1032,"3787"
1033,"3825"
1034,"3748"
1035,"3888"
1036,"3992"
1037,"3992"
1038,"3982"
1039,"4143"
1040,"3996"
1041,"4262"
1042,"4470"
1043,"4445"
1044,"4632"
1045,"4854"
1046,"4992"
1047,"5249"
1048,"5396"
1049,"5651"
1050,"5741"
1051,"5943"
1052,"6142"
1053,"6239"
1054,"6432"
1055,"6548"
1056,"6604"
1057,"6670"
1058,"6573"
1059,"6608"
1060,"6555"
1061,"6396"
1062,"6096"
1063,"5909"
1064,"5626"
1065,"5757"
1066,"5408"
1067,"5252"
1068,"5081"
1069,"4810"
1070,"4734"
1071,"4754"
1072,"4693"
1073,"4608"
1074,"4466"
1075,"4342"
1076,"4291"
1077,"4297"
1078,"4147"
1079,"4076"
1080,"3952"
1081,"4080"
1082,"3948"
1083,"3939"
1084,"3685"
1085,"3744"
1086,"3616"
1087,"3537"
1088,"3424"
1089,"3343"
1090,"3415"
1091,"3282"
1092,"3205"
1093,"3210"
1094,"3209"
1095,"3197"
1096,"3068"
1097,"3147"
1098,"3110"
1099,"2960"
1100,"2938"
1101,"2992"
1102,"2881"
1103,"2943"
1104,"2890"
1105,"2843"
1106,"2808"
1107,"2711"
1108,"2700"
1109,"2661"
1110,"2786"
1111,"2712"
1112,"2641"
1113,"2621"
1114,"2602"
1115,"2577"
1116,"2523"
1117,"2532"
1118,"2531"
1119,"2594"
1120,"2583"
1121,"2502"
1122,"2583"
1123,"2562"
1124,"2531"
1125,"2612"
1126,"2733"
1127,"2699"
1128,"2770"
1129,"2961"
1130,"3090"
1131,"3182"
1132,"3155"
1133,"3432"
1134,"3250"
1135,"3318"
1136,"3491"
1137,"3347"
1138,"3228"
1139,"3152"
1140,"2977"
1141,"2886"
1142,"2801"
1143,"2616"
1144,"2598"
1145,"2513"
1146,"2475"
1147,"2313"
1148,"2287"
1149,"2271"
1150,"2282"
1151,"2186"
1152,"2293"
1153,"2279"
1154,"2230"
1155,"2315"
1156,"2345"
1157,"2298"
1158,"2273"
1159,"2176"
1160,"2181"
1161,"2253"
1162,"2198"
1163,"2199"
1164,"2178"
1165,"2197"
1166,"2132"
1167,"2169"
1168,"2137"
1169,"2077"
1170,"2100"
1171,"2020"
1172,"1989"
1173,"2029"
1174,"2002"
1175,"2012"
1176,"2016"
1177,"2020"
1178,"1990"
1179,"2007"
1180,"1939"
1181,"2087"
1182,"1997"
1183,"2131"
1184,"2113"
1185,"2103"
1186,"2173"
1187,"2245"
1188,"2196"
1189,"2229"
1190,"2267"
1191,"2183"
1192,"2114"
1193,"2237"
1194,"2091"
1195,"2039"
1196,"2020"
1197,"1942"
1198,"2008"
1199,"1929"
1200,"1882"
1201,"1868"
1202,"1882"
1203,"1906"
1204,"1856"
1205,"1820"
1206,"1889"
1207,"1874"
1208,"1884"
1209,"1850"
1210,"1792"
1211,"1807"
1212,"1877"
1213,"1845"
1214,"1797"
1215,"1794"
1216,"1780"
1217,"1794"
1218,"1795"
1219,"1745"
1220,"1778"
1221,"1779"
1222,"1703"
1223,"1658"
1224,"1751"
1225,"1698"
1226,"1677"
1227,"1608"
1228,"1668"
1229,"1673"
1230,"1647"
1231,"1692"
1232,"1663"
1233,"1589"
1234,"1699"
1235,"1681"
1236,"1661"
1237,"1672"
1238,"1670"
1239,"1708"
1240,"1575"
1241,"1596"
1242,"1573"
1243,"1648"
1244,"1620"
1245,"1656"
1246,"1631"
1247,"1601"
1248,"1585"
1249,"1597"
1250,"1692"
1251,"1558"
1252,"1520"
1253,"1617"
1254,"1608"
1255,"1542"
1256,"1596"
1257,"1601"
1258,"1565"
1259,"1542"
1260,"1596"
1261,"1622"
1262,"1578"
1263,"1488"
1264,"1572"
1265,"1608"
1266,"1529"
1267,"1457"
1268,"1521"
1269,"1526"
1270,"1526"
1271,"1481"
1272,"1508"
1273,"1481"
1274,"1476"
1275,"1407"
1276,"1416"
1277,"1403"
1278,"1490"
1279,"1412"
1280,"1415"
1281,"1403"
1282,"1407"
1283,"1476"
1284,"1328"
1285,"1440"
1286,"1418"
1287,"1390"
1288,"1497"
1289,"1449"
1290,"1434"
1291,"1390"
1292,"1298"
1293,"1398"
1294,"1307"
1295,"1430"
1296,"1323"
1297,"1357"
1298,"1339"
1299,"1320"
1300,"1340"
1301,"1362"
1302,"1353"
1303,"1330"
1304,"1324"
1305,"1320"
1306,"1281"
1307,"1366"
1308,"1327"
1309,"1333"
1310,"1274"
1311,"1278"
1312,"1338"
1313,"1290"
1314,"1311"
1315,"1318"
1316,"1255"
1317,"1264"
1318,"1274"
1319,"1237"
1320,"1246"
1321,"1249"
1322,"1212"
1323,"1261"
1324,"1180"
1325,"1211"
1326,"1168"
1327,"1194"
1328,"1161"
1329,"1206"
1330,"1213"
1331,"1250"
1332,"1218"
1333,"1194"
1334,"1209"
1335,"1192"
1336,"1150"
1337,"1154"
1338,"1258"
1339,"1146"
1340,"1162"
1341,"1107"
1342,"1183"
1343,"1150"
1344,"1092"
1345,"1188"
1346,"1130"
1347,"1168"
1348,"1140"
1349,"1160"
1350,"1133"
1351,"1124"
1352,"1161"
1353,"1150"
1354,"1173"
1355,"1053"
1356,"1158"
1357,"1088"
1358,"1093"
1359,"1090"
1360,"1095"
1361,"1126"
1362,"1060"
1363,"1072"
1364,"1090"
1365,"1117"
1366,"1065"
1367,"1011"
1368,"1031"
1369,"1095"
1370,"1065"
1371,"1004"
1372,"1028"
1373,"1043"
1374,"1040"
1375,"1020"
1376,"1021"
1377,"1037"
1378,"983"
1379,"1066"
1380,"989"
1381,"1007"
1382,"988"
1383,"1036"
1384,"1045"
1385,"1021"
1386,"1065"
1387,"1043"
1388,"1025"
1389,"995"
1390,"1035"
1391,"940"
1392,"971"
1393,"948"
1394,"1004"
1395,"988"
1396,"982"
1397,"974"
1398,"943"
1399,"945"
1400,"976"
1401,"948"
1402,"934"
1403,"902"
1404,"941"
1405,"911"
1406,"917"
1407,"899"
1408,"943"
1409,"934"
1410,"858"
1411,"949"
1412,"885"
1413,"875"
1414,"886"
1415,"917"
1416,"865"
1417,"913"
1418,"920"
1419,"884"
1420,"852"
1421,"887"
1422,"911"
1423,"840"
1424,"843"
1425,"858"
1426,"894"
1427,"911"
1428,"840"
1429,"891"
1430,"839"
1431,"778"
1432,"876"
1433,"850"
1434,"826"
1435,"833"
1436,"845"
1437,"814"
1438,"788"
1439,"776"
1440,"837"
1441,"804"
1442,"763"
1443,"838"
1444,"757"
1445,"783"
1446,"807"
1447,"790"
1448,"803"
1449,"789"
1450,"785"
1451,"778"
1452,"787"
1453,"826"
1454,"807"
1455,"776"
1456,"752"
1457,"776"
1458,"756"
1459,"732"
1460,"790"
1461,"703"
1462,"701"
1463,"737"
1464,"753"
1465,"732"
1466,"768"
1467,"741"
1468,"725"
1469,"740"
1470,"742"
1471,"724"
1472,"702"
1473,"751"
1474,"675"
1475,"680"
1476,"686"
1477,"652"
1478,"695"
1479,"682"
1480,"679"
1481,"728"
1482,"659"
1483,"736"
1484,"670"
1485,"681"
1486,"680"
1487,"730"
1488,"701"
1489,"647"
1490,"644"
1491,"685"
1492,"668"
1493,"679"
1494,"630"
1495,"710"
1496,"691"
1497,"641"
1498,"617"
1499,"673"
1500,"665"
1501,"634"
1502,"647"
1503,"624"
1504,"606"
1505,"630"
1506,"591"
1507,"594"
1508,"624"
1509,"624"
1510,"625"
1511,"562"
1512,"629"
1513,"613"
1514,"613"
1515,"583"
1516,"588"
1517,"597"
1518,"599"
1519,"587"
1520,"627"
1521,"564"
1522,"564"
1523,"593"
1524,"568"
1525,"548"
1526,"569"
1527,"568"
1528,"575"
1529,"546"
1530,"552"
1531,"561"
1532,"554"
1533,"542"
1534,"507"
1535,"534"
1536,"516"
1537,"546"
1538,"559"
1539,"593"
1540,"520"
1541,"520"
1542,"559"
1543,"508"
1544,"547"
1545,"520"
1546,"502"
1547,"518"
1548,"502"
1549,"526"
1550,"488"
1551,"487"
1552,"518"
1553,"527"
1554,"504"
1555,"511"
1556,"492"
1557,"457"
1558,"499"
1559,"488"
1560,"502"
1561,"486"
1562,"466"
1563,"484"
1564,"491"
1565,"469"
1566,"489"
1567,"496"
1568,"470"
1569,"455"
1570,"430"
1571,"449"
1572,"423"
1573,"443"
1574,"408"
1575,"440"
1576,"426"
1577,"454"
1578,"440"
1579,"431"
1580,"407"
1581,"446"
1582,"440"
1583,"427"
1584,"441"
1585,"436"
1586,"406"
1587,"411"
1588,"402"
1589,"436"
1590,"439"
1591,"386"
1592,"418"
1593,"392"
1594,"433"
1595,"415"
1596,"399"
1597,"438"
1598,"390"
1599,"365"
1600,"395"
1601,"376"
1602,"379"
1603,"357"
1604,"415"
1605,"371"
1606,"396"
1607,"395"
1608,"357"
1609,"386"
1610,"365"
1611,"394"
1612,"369"
1613,"345"
1614,"373"
1615,"385"
1616,"380"
1617,"334"
1618,"303"
1619,"328"
1620,"371"
1621,"357"
1622,"316"
1623,"326"
1624,"339"
1625,"338"
1626,"327"
1627,"323"
1628,"333"
1629,"319"
1630,"327"
1631,"322"
1632,"313"
1633,"297"
1634,"306"
1635,"291"
1636,"301"
1637,"336"
1638,"275"
1639,"312"
1640,"301"
1641,"301"
1642,"264"
1643,"268"
1644,"295"
1645,"272"
1646,"292"
1647,"273"
1648,"303"
1649,"263"
1650,"298"
1651,"261"
1652,"304"
1653,"297"
1654,"291"
1655,"237"
1656,"253"
1657,"247"
1658,"271"
1659,"259"
1660,"256"
1661,"260"
1662,"249"
1663,"254"
1664,"232"
1665,"222"
1666,"279"
1667,"219"
1668,"223"
1669,"236"
1670,"248"
1671,"219"
1672,"227"
1673,"220"
1674,"258"
1675,"215"
1676,"215"
1677,"199"
1678,"207"
1679,"187"
1680,"181"
1681,"216"
1682,"229"
1683,"200"
1684,"212"
1685,"176"
1686,"216"
1687,"217"
1688,"195"
1689,"209"
1690,"198"
1691,"215"
1692,"205"
1693,"183"
1694,"180"
1695,"175"
1696,"171"
1697,"194"
1698,"163"
1699,"154"
1700,"142"
1701,"161"
1702,"157"
1703,"150"
1704,"167"
1705,"176"
1706,"170"
1707,"155"
1708,"163"
1709,"150"
1710,"183"
1711,"134"
1712,"166"
1713,"165"
1714,"138"
1715,"162"
1716,"138"
1717,"134"
1718,"137"
1719,"143"
1720,"134"
1721,"126"
1722,"141"
1723,"140"
1724,"146"
1725,"126"
1726,"144"
1727,"118"
1728,"105"
1729,"108"
1730,"118"
1731,"109"
1732,"116"
1733,"113"
1734,"133"
1735,"109"
1736,"112"
1737,"110"
1738,"97"
1739,"114"
1740,"99"
1741,"93"
1742,"105"
1743,"117"
1744,"96"
1745,"102"
1746,"98"
1747,"96"
1748,"73"
1749,"94"
1750,"102"
1751,"68"
1752,"78"
1753,"80"
1754,"97"
1755,"71"
1756,"82"
1757,"78"
1758,"77"
1759,"87"
1760,"64"
1761,"76"
1762,"75"
1763,"71"
1764,"74"
1765,"61"
1766,"57"
1767,"54"
1768,"65"
1769,"68"
1770,"66"
1771,"66"
1772,"64"
1773,"59"
1774,"66"
1775,"60"
1776,"55"
1777,"58"
1778,"49"
1779,"53"
1780,"69"
1781,"41"
1782,"42"
1783,"49"
1784,"47"
1785,"46"
1786,"43"
1787,"52"
1788,"54"
1789,"49"
1790,"62"
1791,"36"
1792,"37"
1793,"44"
1794,"33"
1795,"33"
1796,"35"
1797,"39"
1798,"46"
1799,"37"
1800,"41"
1801,"26"
1802,"36"
1803,"33"
1804,"38"
1805,"28"
1806,"40"
1807,"29"
1808,"21"
1809,"44"
1810,"32"
1811,"32"
1812,"29"
1813,"30"
1814,"26"
1815,"29"
1816,"23"
1817,"29"
1818,"35"
1819,"26"
1820,"33"
1821,"29"
1822,"27"
1823,"24"
1824,"27"
1825,"24"
1826,"24"
1827,"22"
1828,"26"
1829,"19"
1830,"26"
1831,"20"
1832,"17"
1833,"22"
1834,"20"
1835,"27"
1836,"17"
1837,"16"
1838,"18"
1839,"28"
1840,"22"
1841,"25"
1842,"19"
1843,"13"
1844,"21"
1845,"22"
1846,"21"
1847,"20"
1848,"21"
1849,"25"
1850,"23"
1851,"17"
1852,"18"
1853,"20"
1854,"15"
1855,"16"
1856,"14"
1857,"16"
1858,"14"
1859,"21"
1860,"22"
1861,"19"
1862,"17"
1863,"17"
1864,"20"
1865,"11"
1866,"14"
1867,"20"
1868,"17"
1869,"17"
1870,"18"
1871,"16"
1872,"21"
1873,"16"
1874,"17"
1875,"12"
1876,"16"
1877,"18"
1878,"13"
1879,"12"
1880,"13"
1881,"13"
1882,"19"
1883,"17"
1884,"14"
1885,"13"
1886,"14"
1887,"12"
1888,"17"
1889,"18"
1890,"9"
1891,"9"
1892,"18"
1893,"15"
1894,"8"
1895,"18"
1896,"14"
1897,"14"
1898,"8"
1899,"14"
1900,"12"
1901,"16"
1902,"12"
1903,"17"
1904,"12"
1905,"12"
1906,"10"
1907,"8"
1908,"7"
1909,"10"
1910,"11"
1911,"12"
1912,"17"
1913,"9"
1914,"9"
1915,"9"
1916,"10"
1917,"7"
1918,"6"
1919,"9"
1920,"10"
1921,"6"
1922,"8"
1923,"18"
1924,"7"
1925,"12"
1926,"11"
1927,"12"
1928,"8"
1929,"5"
1930,"10"
1931,"6"
1932,"7"
1933,"9"
1934,"12"
