Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301090"
Duration Time,300.864
Ambient Temperature,"113.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16813981"
Raw Accumulated Counts,"19745916"
Valid Count Last Packet,"51850"
Raw Count Last Packet,"60988"
Live Time,255.507843
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0678
Number of Channels,2048
Vacuum,693
Channel#,Intensity
0,"8613"
1,"6749"
2,"4618"
3,"3159"
4,"1542"
5,"329"
6,"59"
7,"19"
8,"10"
9,"7"
10,"5"
11,"8"
12,"4"
13,"3"
14,"4"
15,"2"
16,"1"
17,"1"
18,"3"
19,"3"
20,"1"
21,"2"
22,"0"
23,"0"
24,"0"
25,"2"
26,"1"
27,"3"
28,"1"
29,"0"
30,"7"
31,"65"
32,"596"
33,"1771"
34,"2564"
35,"3216"
36,"3463"
37,"3485"
38,"3508"
39,"3493"
40,"3538"
41,"3427"
42,"3573"
43,"3531"
44,"3586"
45,"3647"
46,"3543"
47,"3609"
48,"3564"
49,"3534"
50,"3428"
51,"3393"
52,"3501"
53,"3565"
54,"3457"
55,"3541"
56,"3428"
57,"3433"
58,"3482"
59,"3443"
60,"3430"
61,"3413"
62,"3288"
63,"3328"
64,"3223"
65,"3187"
66,"3256"
67,"3177"
68,"3206"
69,"3124"
70,"3164"
71,"3128"
72,"3196"
73,"3300"
74,"3388"
75,"3335"
76,"3232"
77,"3230"
78,"3122"
79,"3083"
80,"3018"
81,"3011"
82,"3113"
83,"3154"
84,"3467"
85,"3735"
86,"3795"
87,"4089"
88,"3870"
89,"3884"
90,"3987"
91,"4289"
92,"5012"
93,"6327"
94,"8409"
95,"10705"
96,"12881"
97,"13630"
98,"12916"
99,"10540"
100,"8314"
101,"6159"
102,"4801"
103,"4196"
104,"4027"
105,"3939"
106,"3952"
107,"4146"
108,"4233"
109,"4464"
110,"4919"
111,"5513"
112,"6194"
113,"6752"
114,"7313"
115,"7062"
116,"6632"
117,"6123"
118,"5666"
119,"5241"
120,"5032"
121,"5004"
122,"4965"
123,"5022"
124,"5239"
125,"5723"
126,"6404"
127,"7804"
128,"9691"
129,"12694"
130,"15834"
131,"19577"
132,"22386"
133,"25415"
134,"26126"
135,"25334"
136,"23073"
137,"20345"
138,"18590"
139,"18370"
140,"19352"
141,"20184"
142,"20754"
143,"20504"
144,"20621"
145,"20478"
146,"21137"
147,"21608"
148,"21044"
149,"19262"
150,"16650"
151,"13401"
152,"10847"
153,"9388"
154,"8547"
155,"8390"
156,"8605"
157,"8788"
158,"9190"
159,"9695"
160,"10083"
161,"10860"
162,"12085"
163,"13959"
164,"15376"
165,"16708"
166,"16704"
167,"15782"
168,"14602"
169,"13170"
170,"12308"
171,"11896"
172,"12312"
173,"13454"
174,"15282"
175,"19469"
176,"28884"
177,"49333"
