Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18824"
Duration Time,300.459
Ambient Temperature,"112.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"7513375"
Raw Accumulated Counts,"8018718"
Valid Count Last Packet,"23415"
Raw Count Last Packet,"24934"
Live Time,281.959198
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0736
Number of Channels,2048
Vacuum,931
Channel#,Intensity
0,"9647"
1,"7735"
2,"4812"
3,"2711"
4,"1206"
5,"283"
6,"47"
7,"11"
8,"7"
9,"5"
10,"1"
11,"3"
12,"2"
13,"3"
14,"2"
15,"2"
16,"2"
17,"1"
18,"1"
19,"1"
20,"0"
21,"2"
22,"2"
23,"0"
24,"0"
25,"0"
26,"0"
27,"0"
28,"0"
29,"1"
30,"0"
31,"12"
32,"172"
33,"613"
34,"1051"
35,"1354"
36,"1470"
37,"1498"
38,"1464"
39,"1517"
40,"1397"
41,"1416"
42,"1467"
43,"1433"
44,"1576"
45,"1605"
46,"1617"
47,"1668"
48,"1622"
49,"1609"
50,"1488"
51,"1436"
52,"1480"
53,"1518"
54,"1488"
55,"1530"
56,"1575"
57,"1545"
58,"1554"
59,"1623"
60,"1610"
61,"1572"
62,"1548"
63,"1553"
64,"1488"
65,"1392"
66,"1398"
67,"1355"
68,"1384"
69,"1418"
70,"1451"
71,"1467"
72,"1481"
73,"1510"
74,"1549"
75,"1523"
76,"1400"
77,"1417"
78,"1470"
79,"1389"
80,"1467"
81,"1385"
82,"1511"
83,"1510"
84,"1552"
85,"1706"
86,"1797"
87,"1826"
88,"1783"
89,"1778"
90,"1633"
91,"1568"
92,"1434"
93,"1560"
94,"1598"
95,"1574"
96,"1605"
97,"1721"
98,"1679"
99,"1830"
100,"1915"
101,"1979"
102,"2008"
103,"1999"
104,"2073"
105,"2175"
106,"2326"
107,"2638"
108,"3153"
109,"4507"
110,"7366"
111,"12888"
112,"21863"
113,"33119"
114,"43081"
115,"48626"
116,"46742"
117,"37939"
118,"27152"
119,"17522"
120,"11075"
121,"7776"
122,"6789"
123,"6214"
124,"5770"
125,"5197"
126,"4452"
127,"4187"
128,"4725"
129,"5977"
130,"8134"
131,"11396"
132,"15435"
133,"19349"
134,"21912"
135,"22442"
136,"20452"
137,"17974"
138,"15973"
139,"14846"
140,"15745"
141,"16884"
142,"17449"
143,"17506"
144,"17275"
145,"17461"
146,"18641"
147,"19067"
148,"18697"
149,"16790"
150,"13814"
151,"10227"
152,"7258"
153,"5176"
154,"3929"
155,"3603"
156,"3572"
157,"3674"
158,"3706"
159,"3760"
160,"3465"
161,"3275"
162,"2946"
163,"2642"
164,"2509"
165,"2473"
166,"2634"
167,"2560"
168,"2540"
169,"2502"
170,"2410"
171,"2255"
172,"2268"
173,"2053"
174,"2037"
175,"2173"
176,"2125"
177,"2267"
178,"2308"
179,"2445"
180,"2683"
181,"2979"
182,"3365"
183,"3601"
184,"3864"
185,"3911"
186,"3652"
187,"3406"
188,"3200"
189,"3034"
190,"2859"
191,"2743"
192,"2823"
193,"2823"
194,"2878"
195,"2926"
196,"2951"
197,"3032"
198,"3143"
199,"3154"
200,"3264"
201,"3377"
202,"3361"
203,"3212"
204,"3282"
205,"3332"
206,"3258"
207,"3268"
208,"3378"
209,"3349"
210,"3453"
211,"3450"
212,"3504"
213,"3622"
214,"3750"
215,"3716"
216,"3726"
217,"3744"
218,"3918"
219,"4051"
220,"4177"
221,"4356"
222,"4432"
223,"4848"
224,"4841"
225,"5030"
226,"4866"
227,"4882"
228,"4620"
229,"4390"
230,"4310"
231,"4431"
232,"4228"
233,"4365"
234,"4516"
235,"4424"
236,"4498"
237,"4539"
238,"4691"
239,"4554"
240,"4602"
241,"4746"
242,"4900"
243,"4997"
244,"5123"
245,"5167"
246,"5106"
247,"5225"
248,"5213"
249,"5296"
250,"5477"
251,"5454"
252,"5348"
253,"5438"
254,"5587"
255,"5578"
256,"5650"
257,"5751"
258,"5827"
259,"6005"
260,"5941"
261,"5940"
262,"6276"
263,"6126"
264,"6337"
265,"6528"
266,"6762"
267,"6778"
268,"6984"
269,"6912"
270,"7168"
271,"7117"
272,"7264"
273,"7281"
274,"7128"
275,"7440"
276,"7367"
277,"7363"
278,"7457"
279,"7540"
280,"7500"
281,"7695"
282,"7862"
283,"7985"
284,"7946"
285,"8198"
286,"8120"
287,"8154"
288,"8234"
289,"8475"
290,"8501"
291,"8602"
292,"8657"
293,"8644"
294,"8876"
295,"8779"
296,"9021"
297,"9069"
298,"9048"
299,"9019"
300,"8940"
301,"9087"
302,"9181"
303,"9246"
304,"9475"
305,"9284"
306,"9553"
307,"9502"
308,"10039"
309,"10277"
310,"10702"
311,"10719"
312,"11192"
313,"11518"
314,"11995"
315,"12364"
316,"13062"
317,"13628"
318,"14174"
319,"14323"
320,"14240"
321,"13840"
322,"13050"
323,"12412"
324,"11541"
325,"10730"
326,"10292"
327,"10114"
328,"9912"
329,"9953"
330,"9862"
331,"9788"
332,"9807"
333,"9896"
334,"10116"
335,"10341"
336,"10383"
337,"10505"
338,"10404"
339,"10626"
340,"10782"
341,"11159"
342,"11183"
343,"11124"
344,"11300"
345,"11413"
346,"11297"
347,"11669"
348,"11569"
349,"11578"
350,"11760"
351,"11765"
352,"11819"
353,"12093"
354,"12400"
355,"12930"
356,"13338"
357,"14155"
358,"15310"
359,"16448"
360,"18086"
361,"19520"
362,"20832"
363,"22461"
364,"23443"
365,"24094"
366,"24553"
367,"25143"
368,"25727"
369,"26305"
370,"27096"
371,"28514"
372,"29149"
373,"28617"
374,"27155"
375,"25726"
376,"22705"
377,"19534"
378,"16519"
379,"14329"
380,"12527"
381,"11591"
382,"10779"
383,"10461"
384,"10228"
385,"10297"
386,"10179"
387,"10272"
388,"10356"
389,"10287"
390,"10442"
391,"10416"
392,"10605"
393,"10664"
394,"10890"
395,"11381"
396,"11355"
397,"11745"
398,"12167"
399,"12613"
400,"12882"
401,"13086"
402,"13053"
403,"13158"
404,"12972"
405,"12901"
406,"12670"
407,"12488"
408,"12514"
409,"12426"
410,"12557"
411,"12291"
412,"12566"
413,"12511"
414,"12291"
415,"11965"
416,"11670"
417,"11360"
418,"10926"
419,"10670"
420,"10401"
421,"10286"
422,"10203"
423,"10181"
424,"10107"
425,"10315"
426,"10491"
427,"10307"
428,"10587"
429,"11036"
430,"11019"
431,"11295"
432,"11239"
433,"11094"
434,"10902"
435,"10799"
436,"10690"
437,"10432"
438,"10457"
439,"10372"
440,"10218"
441,"10284"
442,"10400"
443,"10109"
444,"10365"
445,"10329"
446,"10382"
447,"10412"
448,"10465"
449,"10411"
450,"10379"
451,"10434"
452,"10457"
