Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LP003"
Duration Time,300.027
Ambient Temperature,"109.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"14683006"
Raw Accumulated Counts,"16825376"
Valid Count Last Packet,"45185"
Raw Count Last Packet,"51844"
Live Time,261.573914
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0365
Number of Channels,2048
Vacuum,687
Channel#,Intensity
0,"8870"
1,"6969"
2,"4491"
3,"2683"
4,"1273"
5,"291"
6,"58"
7,"19"
8,"15"
9,"7"
10,"7"
11,"4"
12,"5"
13,"1"
14,"2"
15,"2"
16,"3"
17,"2"
18,"2"
19,"2"
20,"3"
21,"0"
22,"0"
23,"1"
24,"1"
25,"1"
26,"0"
27,"1"
28,"1"
29,"0"
30,"5"
31,"40"
32,"312"
33,"1103"
34,"1691"
35,"1945"
36,"2203"
37,"2316"
38,"2371"
39,"2214"
40,"2211"
41,"2308"
42,"2240"
43,"2192"
44,"2271"
45,"2203"
46,"2336"
47,"2403"
48,"2322"
49,"2220"
50,"2148"
51,"2194"
52,"2158"
53,"2116"
54,"2140"
55,"2218"
56,"2112"
57,"2143"
58,"1995"
59,"2132"
60,"2071"
61,"2096"
62,"2009"
63,"1959"
64,"1933"
65,"1858"
66,"1891"
67,"1808"
68,"1817"
69,"1786"
70,"1903"
71,"1953"
72,"2018"
73,"2115"
74,"2081"
75,"2088"
76,"2092"
77,"2120"
78,"2192"
79,"2071"
80,"2071"
81,"2179"
82,"2223"
83,"2606"
84,"3119"
85,"3943"
86,"4352"
87,"4402"
88,"4122"
89,"3412"
90,"2830"
91,"2393"
92,"2168"
93,"1949"
94,"1873"
95,"1785"
96,"1852"
97,"1827"
98,"1880"
99,"1885"
100,"1956"
101,"1991"
102,"1897"
103,"1838"
104,"1854"
105,"1818"
106,"1814"
107,"1835"
108,"1889"
109,"1914"
110,"2021"
111,"2178"
112,"2400"
113,"2767"
114,"3006"
115,"3097"
116,"3193"
117,"2996"
118,"2849"
119,"2762"
120,"2543"
121,"2560"
122,"2568"
123,"2582"
124,"2748"
125,"2738"
126,"3158"
127,"3580"
128,"4651"
129,"6163"
130,"8595"
131,"11918"
132,"15616"
133,"19335"
134,"21516"
135,"21728"
136,"20105"
137,"17775"
138,"16015"
139,"15414"
140,"16535"
141,"16938"
142,"17643"
143,"17302"
144,"17424"
145,"17925"
146,"18386"
147,"18721"
148,"18136"
149,"16037"
150,"13261"
151,"10199"
152,"7647"
153,"5863"
154,"4801"
155,"4266"
156,"4402"
157,"4830"
158,"5229"
159,"6244"
160,"7866"
161,"10897"
162,"15159"
163,"20895"
164,"26580"
165,"29866"
166,"29324"
167,"25840"
168,"19775"
169,"13877"
170,"9118"
171,"5999"
172,"4410"
173,"3687"
174,"3700"
175,"4329"
176,"5209"
177,"6291"
178,"7361"
179,"8742"
180,"10037"
181,"11539"
182,"13002"
183,"13948"
184,"14372"
185,"13533"
186,"11896"
187,"9511"
188,"7003"
189,"5453"
190,"4330"
191,"3748"
192,"3405"
193,"3438"
194,"3562"
195,"3645"
196,"3910"
197,"4314"
198,"4743"
199,"5080"
200,"5150"
201,"5241"
202,"5078"
203,"4603"
204,"4528"
205,"4307"
206,"4057"
207,"4084"
208,"3984"
209,"3996"
210,"4002"
211,"4010"
212,"4084"
213,"4287"
214,"4323"
215,"4495"
216,"4829"
217,"5333"
218,"6661"
219,"8956"
220,"13021"
221,"18791"
222,"26324"
223,"33697"
224,"39688"
225,"42515"
226,"40507"
227,"35354"
228,"28345"
229,"21105"
230,"15707"
231,"12016"
232,"9685"
233,"8616"
234,"7803"
235,"6987"
236,"6301"
237,"6128"
238,"6129"
239,"6348"
240,"6953"
241,"7632"
242,"8773"
243,"9870"
244,"11237"
245,"12344"
246,"12860"
247,"13009"
248,"12018"
249,"10630"
250,"9469"
251,"8075"
252,"7149"
253,"6646"
254,"6287"
255,"6305"
256,"6243"
257,"6400"
258,"6482"
259,"6462"
260,"6692"
261,"6810"
262,"6965"
263,"7178"
264,"7293"
265,"7481"
266,"7810"
267,"8142"
268,"8321"
269,"8782"
270,"8876"
271,"8928"
272,"8704"
273,"8464"
274,"8428"
275,"8019"
276,"7833"
