Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-60490"
Duration Time,300.347
Ambient Temperature,"99.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"10747903"
Raw Accumulated Counts,"11833230"
Valid Count Last Packet,"33534"
Raw Count Last Packet,"36660"
Live Time,272.964935
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0359
Number of Channels,2048
Vacuum,678
Channel#,Intensity
0,"9283"
1,"7288"
2,"4678"
3,"2796"
4,"1301"
5,"266"
6,"58"
7,"8"
8,"7"
9,"4"
10,"3"
11,"4"
12,"5"
13,"1"
14,"1"
15,"1"
16,"4"
17,"2"
18,"0"
19,"2"
20,"0"
21,"1"
22,"1"
23,"0"
24,"1"
25,"1"
26,"0"
27,"0"
28,"1"
29,"0"
30,"3"
31,"21"
32,"266"
33,"947"
34,"1461"
35,"1855"
36,"2003"
37,"2058"
38,"2143"
39,"2078"
40,"2143"
41,"2087"
42,"1973"
43,"2029"
44,"2089"
45,"2028"
46,"2127"
47,"2194"
48,"2114"
49,"2070"
50,"1944"
51,"2003"
52,"1871"
53,"1910"
54,"1921"
55,"2017"
56,"1780"
57,"1886"
58,"1823"
59,"1878"
60,"1873"
61,"1904"
62,"1798"
63,"1679"
64,"1740"
65,"1666"
66,"1586"
67,"1520"
68,"1569"
69,"1573"
70,"1588"
71,"1566"
72,"1608"
73,"1576"
74,"1552"
75,"1613"
76,"1598"
77,"1498"
78,"1490"
79,"1487"
80,"1487"
81,"1420"
82,"1435"
83,"1514"
84,"1541"
85,"1698"
86,"1779"
87,"1728"
88,"1734"
89,"1653"
90,"1546"
91,"1454"
92,"1438"
93,"1431"
94,"1377"
95,"1421"
96,"1417"
97,"1510"
98,"1521"
99,"1520"
100,"1589"
101,"1583"
102,"1499"
103,"1585"
104,"1497"
105,"1472"
106,"1535"
107,"1422"
108,"1519"
109,"1469"
110,"1603"
111,"1693"
112,"1834"
113,"2141"
114,"2421"
115,"2428"
116,"2607"
117,"2492"
118,"2408"
119,"2371"
120,"2217"
121,"1985"
122,"2137"
123,"2168"
124,"2245"
125,"2291"
126,"2564"
127,"2978"
128,"3920"
129,"5359"
130,"7720"
131,"10785"
132,"14420"
133,"18145"
134,"20450"
135,"21347"
136,"19590"
137,"17193"
138,"15516"
139,"14620"
140,"15354"
141,"16038"
142,"16621"
143,"16954"
144,"17033"
145,"17683"
146,"18564"
147,"19594"
148,"19213"
149,"17247"
150,"13946"
151,"10439"
152,"7723"
153,"5476"
154,"4157"
155,"3757"
156,"3774"
157,"3873"
158,"4086"
159,"4156"
160,"4131"
161,"4083"
162,"4149"
163,"4555"
164,"4780"
165,"5177"
166,"5250"
167,"5051"
168,"4386"
169,"3651"
170,"3200"
171,"2709"
172,"2573"
173,"2381"
174,"2390"
175,"2375"
176,"2508"
177,"2735"
178,"2983"
179,"3395"
180,"3668"
181,"4378"
182,"5165"
183,"5859"
184,"6195"
185,"6167"
186,"5657"
187,"4908"
188,"4360"
189,"3578"
190,"3302"
191,"3002"
192,"2844"
193,"2923"
194,"3075"
195,"3012"
196,"3091"
197,"3339"
198,"3428"
199,"3621"
200,"3670"
201,"3592"
202,"3577"
203,"3704"
204,"3503"
205,"3502"
206,"3438"
207,"3451"
208,"3458"
209,"3504"
210,"3489"
211,"3617"
212,"3636"
213,"3644"
214,"3551"
215,"3686"
216,"3966"
217,"3952"
218,"4072"
219,"4152"
220,"4313"
221,"4607"
222,"4791"
223,"4925"
224,"5116"
225,"5324"
226,"5391"
227,"5070"
228,"4921"
229,"4824"
230,"4561"
231,"4524"
232,"4570"
233,"4595"
234,"4568"
235,"4816"
236,"4679"
237,"4826"
238,"4585"
239,"4781"
240,"4835"
241,"5094"
242,"5113"
243,"5261"
244,"5234"
245,"5377"
246,"5473"
247,"5646"
248,"5334"
249,"5511"
250,"5608"
251,"5589"
252,"5775"
253,"5707"
254,"5699"
255,"5738"
256,"5898"
257,"5866"
258,"6004"
259,"6031"
260,"6223"
261,"6308"
262,"6450"
263,"6561"
264,"6707"
265,"6827"
266,"6747"
267,"6995"
268,"6996"
269,"7240"
270,"7339"
271,"7338"
272,"7398"
273,"7471"
274,"7640"
275,"7628"
276,"7859"
277,"7783"
278,"7965"
279,"7945"
280,"8059"
281,"8280"
282,"8342"
283,"8383"
284,"8444"
285,"8612"
286,"8809"
287,"8711"
288,"9101"
289,"9025"
290,"9109"
291,"9268"
292,"9495"
293,"9851"
294,"9656"
295,"9968"
296,"9954"
297,"9725"
298,"9840"
299,"10015"
300,"10084"
301,"10090"
302,"10140"
303,"10422"
304,"10331"
305,"10493"
306,"10778"
307,"11102"
308,"11279"
309,"11678"
310,"12058"
311,"12523"
312,"13531"
313,"13825"
314,"14952"
315,"16680"
316,"18270"
317,"20589"
318,"22299"
319,"23328"
320,"23498"
321,"22791"
322,"20919"
323,"18851"
324,"16480"
325,"14646"
326,"13130"
327,"12317"
328,"11907"
329,"11508"
330,"11419"
331,"11599"
332,"11853"
333,"11764"
334,"11874"
335,"12115"
336,"12351"
337,"12413"
338,"12395"
339,"12771"
340,"12780"
341,"12917"
342,"13015"
343,"13490"
344,"13476"
345,"13982"
346,"13900"
347,"14181"
348,"14243"
349,"14562"
350,"14848"
351,"15051"
352,"15505"
353,"15834"
354,"16449"
355,"16805"
356,"17627"
357,"18794"
358,"19947"
359,"21618"
360,"23430"
361,"25800"
362,"27598"
363,"29221"
364,"30893"
365,"31697"
366,"31820"
367,"32102"
368,"32464"
369,"32660"
370,"32833"
371,"33164"
372,"33265"
373,"32716"
374,"31561"
375,"29105"
