Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM336"
Duration Time,300.605
Ambient Temperature,"109.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"34802537"
Raw Accumulated Counts,"54537010"
Valid Count Last Packet,"101959"
Raw Count Last Packet,"164090"
Live Time,190.068024
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0082
Number of Channels,2048
Vacuum,688
Channel#,Intensity
0,"6236"
1,"4959"
2,"3371"
3,"2443"
4,"1141"
5,"276"
6,"64"
7,"25"
8,"13"
9,"11"
10,"10"
11,"3"
12,"2"
13,"6"
14,"2"
15,"3"
16,"3"
17,"7"
18,"3"
19,"2"
20,"1"
21,"2"
22,"3"
23,"5"
24,"0"
25,"4"
26,"1"
27,"2"
28,"4"
29,"5"
30,"22"
31,"149"
32,"717"
33,"1894"
34,"2799"
35,"3292"
36,"3570"
37,"3646"
38,"3527"
39,"3475"
40,"3464"
41,"3355"
42,"3354"
43,"3344"
44,"3288"
45,"3466"
46,"3358"
47,"3375"
48,"3434"
49,"3363"
50,"3306"
51,"3285"
52,"3130"
53,"3178"
54,"3263"
55,"3226"
56,"3241"
57,"3154"
58,"3139"
59,"3096"
60,"3206"
61,"3161"
62,"3000"
63,"2992"
64,"2998"
65,"2942"
66,"2915"
67,"2954"
68,"3009"
69,"2984"
70,"3134"
71,"3108"
72,"3140"
73,"3344"
74,"3301"
75,"3227"
76,"3115"
77,"3090"
78,"3063"
79,"2932"
80,"2953"
81,"2927"
82,"2959"
83,"2896"
84,"2979"
85,"3021"
86,"3170"
87,"3176"
88,"3076"
89,"3108"
90,"3011"
91,"3077"
92,"3083"
93,"3011"
94,"2880"
95,"2972"
96,"3015"
97,"3141"
98,"3118"
99,"3083"
100,"3224"
101,"3177"
102,"3204"
103,"3185"
104,"3188"
105,"3207"
106,"3282"
107,"3234"
108,"3304"
109,"3435"
110,"3486"
111,"3525"
112,"3702"
113,"3855"
114,"4090"
115,"4191"
116,"4335"
117,"4306"
118,"4057"
119,"4154"
120,"4099"
121,"4079"
122,"4103"
123,"3997"
124,"4262"
125,"4417"
126,"4615"
127,"5044"
128,"5710"
129,"6917"
130,"8593"
131,"11037"
132,"14102"
133,"17055"
134,"18748"
135,"19276"
136,"18270"
137,"16416"
138,"15171"
139,"14784"
140,"15950"
141,"16797"
142,"17111"
143,"17164"
144,"16735"
145,"16831"
146,"17054"
147,"17486"
148,"16681"
149,"15497"
150,"13461"
151,"11247"
152,"8919"
153,"7402"
154,"6375"
155,"6098"
156,"5942"
157,"5987"
158,"5835"
159,"5887"
160,"5955"
161,"5864"
162,"5544"
163,"5430"
164,"5257"
165,"5376"
166,"5403"
167,"5413"
168,"5329"
169,"5303"
170,"5435"
171,"5171"
172,"5316"
173,"5396"
174,"5672"
175,"5904"
176,"6361"
177,"7606"
178,"9439"
179,"12211"
180,"15771"
181,"19622"
182,"22991"
183,"24296"
184,"23469"
185,"20855"
186,"17261"
187,"13358"
188,"10418"
189,"8272"
190,"7184"
191,"6605"
192,"6486"
193,"6398"
194,"6490"
