Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK51056"
Duration Time,300.442
Ambient Temperature,"115.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"23015083"
Raw Accumulated Counts,"29267521"
Valid Count Last Packet,"69911"
Raw Count Last Packet,"88384"
Live Time,235.518021
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.015
Number of Channels,2048
Vacuum,1003
Channel#,Intensity
0,"7947"
1,"6119"
2,"4130"
3,"2561"
4,"1171"
5,"233"
6,"59"
7,"14"
8,"11"
9,"11"
10,"6"
11,"8"
12,"7"
13,"2"
14,"1"
15,"3"
16,"2"
17,"2"
18,"4"
19,"1"
20,"4"
21,"2"
22,"2"
23,"4"
24,"0"
25,"0"
26,"2"
27,"1"
28,"0"
29,"2"
30,"4"
31,"77"
32,"527"
33,"1453"
34,"2062"
35,"2581"
36,"2759"
37,"2760"
38,"2785"
39,"2726"
40,"2681"
41,"2570"
42,"2573"
43,"2585"
44,"2633"
45,"2765"
46,"2700"
47,"2698"
48,"2723"
49,"2613"
50,"2564"
51,"2526"
52,"2524"
53,"2485"
54,"2492"
55,"2479"
56,"2393"
57,"2456"
58,"2398"
59,"2353"
60,"2383"
61,"2411"
62,"2332"
63,"2250"
64,"2237"
65,"2232"
66,"2168"
67,"2235"
68,"2201"
69,"2171"
70,"2134"
71,"2276"
72,"2297"
73,"2312"
74,"2460"
75,"2567"
76,"2665"
77,"2821"
78,"2841"
79,"2852"
80,"2606"
81,"2507"
82,"2649"
83,"2950"
84,"3387"
85,"4018"
86,"4489"
87,"4657"
88,"4300"
89,"3762"
90,"3217"
91,"2715"
92,"2458"
93,"2308"
94,"2340"
95,"2134"
96,"2170"
97,"2120"
98,"2099"
99,"2210"
100,"2266"
101,"2192"
102,"2243"
103,"2298"
104,"2081"
105,"2220"
106,"2263"
107,"2172"
108,"2311"
109,"2304"
110,"2454"
111,"2561"
112,"2693"
113,"2992"
114,"3361"
115,"3271"
116,"3368"
117,"3330"
118,"3213"
119,"3019"
120,"2984"
121,"2938"
122,"2848"
123,"2998"
124,"2995"
125,"3226"
126,"3396"
127,"3730"
128,"4445"
129,"5783"
130,"7989"
131,"10917"
132,"14427"
133,"17760"
134,"20238"
135,"20847"
136,"19350"
137,"17121"
138,"15400"
139,"14883"
140,"15377"
141,"16112"
142,"16727"
143,"16805"
144,"16438"
145,"16676"
146,"17440"
147,"17863"
148,"17221"
149,"15812"
150,"13243"
151,"10478"
152,"8495"
153,"6945"
154,"6308"
155,"6023"
156,"6290"
157,"6679"
158,"7527"
159,"9478"
160,"13354"
161,"20210"
162,"31790"
163,"46019"
164,"59571"
165,"68586"
166,"68578"
167,"60946"
168,"47461"
169,"32843"
170,"20587"
171,"12559"
172,"7601"
173,"5755"
174,"5577"
175,"6567"
176,"8188"
177,"10454"
178,"12299"
179,"13301"
180,"13508"
181,"12399"
182,"10451"
183,"8681"
184,"6961"
185,"5828"
186,"4954"
187,"4316"
188,"3910"
189,"3664"
190,"3485"
191,"3398"
192,"3543"
193,"3625"
194,"4042"
195,"4314"
196,"4564"
197,"4727"
198,"4738"
199,"4812"
200,"4681"
201,"4511"
202,"4068"
203,"4127"
204,"4013"
205,"3939"
206,"3805"
207,"3994"
208,"3998"
209,"4077"
210,"4051"
211,"4157"
212,"4530"
213,"4545"
214,"5214"
215,"6121"
216,"7308"
217,"10261"
218,"15144"
219,"22321"
220,"31253"
221,"41190"
222,"49417"
223,"53223"
224,"52018"
225,"45118"
226,"35627"
227,"26162"
228,"17907"
229,"11988"
230,"8414"
231,"6480"
232,"5892"
233,"5746"
234,"6536"
235,"8113"
236,"11595"
237,"16156"
238,"22741"
239,"29646"
240,"36437"
241,"40723"
242,"41692"
243,"39738"
244,"35467"
245,"29303"
246,"24140"
247,"19386"
248,"15526"
249,"12421"
250,"10566"
251,"9127"
252,"8925"
253,"9607"
254,"10934"
255,"12745"
256,"14961"
257,"16439"
258,"16898"
259,"16365"
260,"14546"
261,"12331"
262,"10141"
263,"8575"
264,"7224"
265,"6539"
266,"5961"
267,"6023"
268,"6030"
269,"6296"
270,"6689"
271,"7189"
272,"8144"
273,"9023"
274,"10514"
275,"11533"
276,"12535"
277,"12329"
278,"11782"
279,"10822"
280,"9493"
281,"8399"
282,"7534"
283,"7281"
284,"7129"
285,"7269"
286,"8142"
287,"8535"
288,"9107"
289,"9620"
290,"9798"
291,"9555"
292,"9335"
293,"8657"
294,"8259"
295,"7671"
296,"7399"
297,"7270"
298,"7330"
299,"7095"
300,"6889"
301,"6840"
302,"6655"
303,"6547"
304,"6538"
305,"6522"
306,"6472"
307,"6509"
308,"6560"
309,"6790"
310,"6900"
311,"7071"
312,"7209"
313,"7546"
314,"7853"
315,"8342"
316,"9089"
317,"9683"
318,"10078"
319,"10475"
320,"10696"
321,"10270"
322,"9580"
323,"8988"
324,"8311"
325,"7578"
326,"7300"
327,"6962"
328,"6857"
329,"6732"
330,"6627"
331,"6651"
332,"6637"
333,"6785"
334,"6842"
335,"6974"
336,"7104"
337,"7325"
338,"7544"
339,"7925"
340,"8308"
341,"8923"
342,"9355"
343,"9645"
344,"9927"
345,"10008"
346,"9829"
347,"9594"
348,"9089"
349,"8913"
350,"8676"
351,"8318"
352,"8430"
353,"8214"
354,"8390"
355,"8513"
356,"8647"
357,"9134"
358,"9469"
359,"9611"
360,"10343"
361,"10838"
362,"11609"
363,"11989"
364,"12533"
365,"12975"
366,"13652"
367,"14143"
368,"15010"
369,"16080"
370,"17194"
371,"18549"
372,"19507"
373,"19772"
374,"19453"
375,"18283"
376,"16625"
377,"14403"
378,"12501"
379,"10692"
380,"9529"
381,"8856"
382,"8102"
383,"7947"
384,"7769"
385,"7884"
386,"7907"
387,"7998"
388,"7981"
389,"8389"
390,"8250"
391,"8372"
392,"8375"
393,"8577"
394,"8773"
395,"8737"
396,"8958"
397,"9196"
398,"9553"
399,"9715"
400,"9919"
401,"10242"
402,"10454"
403,"10553"
404,"10758"
405,"10858"
406,"10943"
407,"11182"
408,"11504"
409,"11856"
410,"12431"
411,"12808"
412,"13622"
413,"13936"
414,"14295"
415,"15042"
416,"15498"
417,"16214"
418,"17657"
419,"21098"
420,"27227"
421,"39882"
422,"64239"
423,"107149"
424,"180411"
425,"292940"
426,"452109"
427,"651730"
428,"876843"
429,"1102073"
430,"1282446"
431,"1388489"
432,"1393773"
433,"1295890"
434,"1117890"
435,"895377"
436,"666343"
437,"461976"
438,"298555"
439,"181890"
440,"105629"
441,"59867"
442,"34504"
443,"21091"
444,"14831"
445,"11606"
446,"10197"
447,"9384"
448,"8959"
449,"8798"
450,"8705"
451,"8630"
452,"8536"
453,"8558"
454,"8757"
455,"8768"
456,"8761"
457,"8988"
458,"9042"
459,"9491"
460,"9600"
461,"9820"
462,"10230"
463,"10754"
464,"11221"
465,"11812"
466,"12819"
467,"14588"
468,"17241"
469,"22229"
470,"30027"
471,"42964"
472,"61366"
473,"86704"
474,"118008"
475,"151534"
476,"186521"
477,"212221"
478,"225804"
479,"227299"
480,"212345"
481,"185191"
482,"151301"
483,"116116"
484,"84219"
485,"57697"
486,"38073"
487,"24498"
488,"15723"
489,"10498"
490,"7652"
491,"6299"
492,"5401"
493,"4987"
494,"4761"
495,"4804"
496,"4652"
497,"4625"
498,"4620"
499,"4509"
500,"4590"
501,"4598"
502,"4737"
503,"4545"
504,"4605"
505,"4665"
506,"4528"
507,"4565"
508,"4415"
509,"4598"
510,"4580"
511,"4644"
512,"4602"
513,"4627"
514,"4963"
515,"5148"
516,"5504"
517,"6268"
518,"7766"
519,"9814"
520,"12571"
521,"16367"
522,"20758"
523,"25767"
524,"30129"
525,"33763"
526,"35685"
527,"36092"
528,"34008"
529,"30593"
530,"26091"
531,"21469"
532,"16838"
533,"12864"
534,"9930"
535,"7626"
536,"6361"
537,"5352"
538,"4813"
539,"4620"
540,"4357"
541,"4340"
542,"4210"
543,"4296"
544,"4250"
545,"4361"
546,"4340"
547,"4306"
548,"4503"
549,"4818"
550,"5242"
551,"5865"
552,"7095"
553,"8773"
554,"10989"
555,"13707"
556,"17104"
557,"20463"
558,"23539"
559,"26083"
560,"27304"
561,"27234"
562,"25804"
563,"23669"
564,"20043"
565,"16993"
566,"13545"
567,"10556"
568,"8576"
569,"6823"
570,"5821"
571,"5264"
572,"4748"
573,"4581"
574,"4303"
575,"4325"
576,"4528"
577,"4630"
578,"4847"
579,"5253"
580,"5706"
581,"6414"
582,"7120"
583,"7910"
584,"8413"
585,"8850"
586,"9037"
587,"9119"
588,"8686"
589,"8103"
590,"7676"
591,"6688"
592,"6052"
593,"5491"
594,"5223"
595,"4953"
596,"4694"
597,"4649"
598,"4500"
599,"4380"
600,"4350"
601,"4295"
602,"4129"
603,"3970"
604,"4018"
605,"3991"
606,"3876"
607,"3877"
608,"3776"
609,"3762"
610,"3824"
611,"3823"
612,"3897"
613,"3950"
614,"4068"
615,"4019"
616,"4169"
617,"4468"
618,"4840"
619,"5286"
620,"5745"
621,"6245"
622,"6817"
623,"7193"
624,"7365"
625,"7596"
626,"7409"
627,"7024"
628,"6597"
629,"6046"
630,"5503"
631,"5145"
632,"4673"
633,"4520"
634,"4307"
635,"3918"
636,"3811"
637,"3808"
638,"3583"
639,"3580"
640,"3553"
641,"3534"
642,"3461"
643,"3575"
644,"3530"
645,"3503"
646,"3442"
647,"3473"
648,"3550"
649,"3518"
650,"3561"
651,"3678"
652,"3611"
653,"3699"
654,"3847"
655,"3799"
656,"3730"
657,"3818"
658,"3645"
659,"3621"
660,"3672"
661,"3544"
662,"3573"
663,"3694"
664,"3549"
665,"3595"
666,"3530"
667,"3620"
668,"3673"
669,"3562"
670,"3852"
671,"3714"
672,"3668"
673,"3673"
674,"3607"
675,"3630"
676,"3634"
677,"3633"
678,"3485"
679,"3452"
680,"3447"
681,"3381"
682,"3393"
683,"3243"
684,"3301"
685,"3277"
686,"3428"
687,"3278"
688,"3329"
689,"3303"
690,"3314"
691,"3349"
692,"3311"
693,"3534"
694,"3372"
695,"3512"
696,"3646"
697,"3863"
698,"4189"
699,"4467"
700,"5159"
701,"5853"
702,"6688"
703,"7490"
704,"8138"
705,"8811"
706,"9310"
707,"9589"
708,"9512"
709,"9253"
710,"8484"
711,"7728"
712,"6784"
713,"6167"
714,"5356"
715,"4658"
716,"4174"
717,"3762"
718,"3572"
719,"3425"
720,"3222"
721,"3190"
722,"3077"
723,"3034"
724,"3074"
725,"3084"
726,"3134"
727,"3085"
728,"3012"
729,"3105"
730,"3025"
731,"2957"
732,"3108"
733,"2905"
734,"3005"
735,"3005"
736,"3015"
737,"3012"
738,"3015"
739,"2985"
740,"2925"
741,"2874"
742,"2810"
743,"2996"
744,"2861"
745,"2947"
746,"3026"
747,"2894"
748,"2959"
749,"2971"
750,"3006"
751,"2966"
752,"2929"
753,"2999"
754,"2996"
755,"2900"
756,"2877"
757,"2857"
758,"2858"
759,"2913"
760,"2917"
761,"2890"
762,"2851"
763,"2824"
764,"2767"
765,"2880"
766,"2810"
767,"2775"
768,"2845"
769,"2763"
770,"2785"
771,"2763"
772,"2823"
773,"2782"
774,"2794"
775,"2867"
776,"2769"
777,"2777"
778,"2766"
779,"2822"
780,"2828"
781,"2901"
782,"3061"
783,"3051"
784,"3110"
785,"3184"
786,"3376"
787,"3464"
788,"3528"
789,"3608"
790,"3835"
791,"3855"
792,"3873"
793,"3720"
794,"3700"
795,"3523"
796,"3362"
797,"3359"
798,"3212"
799,"3044"
800,"3044"
801,"2996"
802,"2867"
803,"2902"
804,"2774"
805,"2828"
806,"2786"
807,"2844"
808,"2762"
809,"2726"
810,"2607"
811,"2660"
812,"2633"
813,"2565"
814,"2603"
815,"2576"
816,"2512"
817,"2522"
818,"2543"
819,"2471"
820,"2457"
821,"2531"
822,"2541"
823,"2496"
824,"2530"
825,"2613"
826,"2595"
827,"2482"
828,"2472"
829,"2438"
