Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM083"
Duration Time,300.47
Ambient Temperature,"110.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"14951154"
Raw Accumulated Counts,"17300406"
Valid Count Last Packet,"45342"
Raw Count Last Packet,"52328"
Live Time,259.419983
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0227
Number of Channels,2048
Vacuum,690
Channel#,Intensity
0,"8400"
1,"6733"
2,"4936"
3,"3696"
4,"1747"
5,"376"
6,"62"
7,"22"
8,"9"
9,"13"
10,"10"
11,"6"
12,"8"
13,"7"
14,"5"
15,"1"
16,"2"
17,"0"
18,"3"
19,"4"
20,"1"
21,"1"
22,"1"
23,"1"
24,"1"
25,"2"
26,"3"
27,"3"
28,"0"
29,"2"
30,"17"
31,"176"
32,"1010"
33,"2532"
34,"3543"
35,"4089"
36,"4490"
37,"4465"
38,"4455"
39,"4555"
40,"4443"
41,"4367"
42,"4338"
43,"4230"
44,"4386"
45,"4262"
46,"4278"
47,"4291"
48,"4374"
49,"4030"
50,"4172"
51,"4106"
52,"4090"
53,"4095"
54,"4168"
55,"4042"
56,"4180"
57,"4197"
58,"4030"
59,"4162"
60,"4179"
61,"4070"
62,"4134"
63,"4055"
64,"4186"
65,"4155"
66,"4497"
67,"4756"
68,"4960"
69,"4989"
70,"5031"
71,"4919"
72,"4717"
73,"4732"
74,"4456"
75,"4519"
76,"4542"
77,"4724"
78,"4793"
79,"4947"
80,"4775"
81,"4620"
82,"4564"
83,"4572"
84,"4570"
85,"4725"
86,"4487"
87,"4576"
88,"4567"
89,"4450"
90,"4423"
91,"4274"
92,"4119"
93,"4049"
94,"4132"
95,"4053"
96,"4129"
97,"3979"
98,"3930"
99,"3918"
100,"4023"
101,"3901"
102,"3855"
103,"3781"
104,"3764"
105,"3705"
106,"3794"
107,"3787"
108,"4102"
109,"4650"
110,"6182"
111,"8504"
112,"12202"
113,"16578"
114,"20196"
115,"21795"
116,"20507"
117,"17270"
118,"13001"
119,"9250"
120,"7068"
121,"6012"
122,"5824"
123,"5616"
124,"5336"
125,"5232"
126,"5000"
127,"5203"
128,"5590"
129,"6689"
130,"8888"
131,"11858"
132,"15577"
133,"19507"
134,"21953"
135,"22455"
136,"21580"
137,"19711"
