Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-054"
Duration Time,300.162
Ambient Temperature,"116.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"5967724"
Raw Accumulated Counts,"6289078"
Valid Count Last Packet,"18686"
Raw Count Last Packet,"19712"
Live Time,285.524261
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0242
Number of Channels,2048
Vacuum,685
Channel#,Intensity
0,"9940"
1,"7684"
2,"4751"
3,"2549"
4,"1171"
5,"290"
6,"44"
7,"15"
8,"4"
9,"3"
10,"2"
11,"3"
12,"2"
13,"1"
14,"0"
15,"0"
16,"1"
17,"3"
18,"2"
19,"0"
20,"0"
21,"0"
22,"1"
23,"0"
24,"2"
25,"1"
26,"0"
27,"0"
28,"1"
29,"1"
30,"1"
31,"15"
32,"139"
33,"486"
34,"921"
35,"1123"
36,"1191"
37,"1265"
38,"1285"
39,"1280"
40,"1289"
41,"1247"
42,"1246"
43,"1267"
44,"1266"
45,"1394"
46,"1389"
47,"1465"
48,"1441"
49,"1366"
50,"1331"
51,"1299"
52,"1344"
53,"1316"
54,"1354"
55,"1304"
56,"1342"
57,"1311"
58,"1319"
59,"1291"
60,"1436"
61,"1436"
62,"1428"
63,"1346"
64,"1384"
65,"1410"
66,"1405"
67,"1627"
68,"1782"
69,"1817"
70,"1814"
71,"1752"
72,"1659"
73,"1624"
74,"1520"
75,"1565"
76,"1604"
77,"1592"
78,"1581"
79,"1702"
80,"1605"
81,"1547"
82,"1580"
83,"1535"
84,"1575"
85,"1584"
86,"1611"
87,"1618"
88,"1603"
89,"1546"
90,"1551"
91,"1476"
92,"1449"
93,"1375"
94,"1476"
95,"1434"
96,"1554"
97,"1704"
98,"1763"
99,"1929"
100,"1934"
101,"1954"
102,"1917"
103,"1875"
104,"1757"
105,"1768"
106,"1828"
107,"1890"
108,"2041"
109,"2619"
110,"3422"
111,"5229"
112,"8151"
113,"11634"
114,"14936"
115,"16583"
116,"16238"
117,"13555"
118,"9949"
119,"6820"
120,"4812"
121,"3903"
122,"3621"
123,"3411"
124,"3345"
125,"3096"
126,"3167"
127,"3027"
128,"3618"
129,"4811"
130,"6660"
131,"9561"
132,"13076"
133,"16996"
134,"19548"
135,"20439"
136,"19015"
137,"17219"
138,"14852"
139,"13732"
140,"13976"
141,"14591"
142,"15123"
143,"15310"
144,"16151"
145,"17546"
146,"19087"
147,"20398"
148,"20742"
149,"19207"
150,"16698"
151,"15463"
152,"16715"
153,"21090"
154,"29122"
155,"37778"
156,"44738"
157,"46038"
158,"41936"
159,"33577"
160,"25151"
161,"19092"
162,"16814"
163,"18450"
164,"22112"
165,"26041"
166,"28095"
167,"27663"
168,"24454"
169,"20502"
170,"16447"
171,"12871"
172,"10450"
173,"8665"
174,"8306"
175,"8490"
176,"8541"
177,"8287"
178,"7547"
179,"6544"
180,"5935"
181,"5473"
182,"5583"
183,"5953"
184,"6530"
185,"6902"
186,"6380"
187,"5720"
188,"4712"
189,"3841"
190,"3052"
191,"2656"
192,"2418"
193,"2390"
194,"2601"
195,"2743"
196,"3000"
197,"3273"
198,"3322"
199,"3345"
200,"3221"
201,"2978"
202,"2787"
203,"2583"
204,"2403"
205,"2397"
206,"2228"
207,"2238"
208,"2202"
209,"2236"
210,"2175"
211,"2232"
212,"2198"
213,"2240"
214,"2214"
215,"2208"
216,"2252"
217,"2207"
218,"2345"
219,"2341"
220,"2415"
221,"2541"
222,"2635"
223,"2874"
224,"2817"
225,"2862"
226,"2837"
227,"2692"
228,"2692"
229,"2514"
230,"2458"
231,"2328"
232,"2312"
233,"2301"
234,"2243"
235,"2236"
236,"2351"
237,"2256"
238,"2296"
239,"2328"
240,"2342"
241,"2401"
242,"2448"
243,"2439"
244,"2496"
245,"2523"
246,"2494"
247,"2531"
248,"2557"
249,"2536"
250,"2574"
251,"2490"
252,"2594"
253,"2619"
254,"2501"
255,"2636"
256,"2718"
257,"2682"
258,"2782"
259,"2714"
260,"2739"
261,"2842"
262,"2737"
263,"2966"
264,"2828"
265,"2952"
266,"2916"
267,"3021"
268,"3052"
269,"3243"
270,"3129"
271,"3169"
272,"3219"
273,"3154"
274,"3162"
275,"3231"
276,"3219"
277,"3258"
278,"3321"
279,"3260"
280,"3293"
281,"3244"
282,"3283"
283,"3359"
284,"3373"
285,"3301"
286,"3432"
287,"3389"
288,"3360"
289,"3477"
290,"3488"
291,"3712"
292,"3584"
293,"3669"
294,"3716"
295,"3875"
296,"3792"
297,"3833"
298,"3685"
299,"3640"
300,"3676"
301,"3709"
302,"3726"
303,"3786"
304,"3761"
305,"3769"
306,"3822"
307,"3907"
308,"3895"
309,"3950"
310,"4107"
311,"4246"
312,"4471"
313,"4458"
314,"4733"
315,"4845"
316,"5278"
317,"5560"
318,"5830"
319,"6175"
320,"6157"
321,"5871"
322,"5560"
323,"5291"
324,"4811"
325,"4236"
326,"4071"
327,"3839"
328,"3603"
329,"3675"
330,"3757"
331,"3622"
332,"3565"
333,"3694"
334,"3664"
335,"3560"
336,"3731"
337,"3719"
338,"3684"
339,"3771"
340,"3764"
341,"3821"
342,"3867"
343,"4045"
344,"4011"
345,"4208"
346,"4187"
347,"4248"
348,"4238"
349,"4247"
350,"4301"
351,"4184"
352,"4182"
353,"4179"
354,"4303"
355,"4462"
356,"4476"
357,"4544"
358,"4904"
359,"5221"
360,"5501"
361,"5889"
362,"6421"
363,"6893"
364,"7236"
365,"7480"
366,"7590"
367,"7880"
368,"8567"
369,"9074"
370,"9869"
371,"10551"
372,"11167"
373,"11307"
374,"11252"
375,"10447"
376,"9147"
377,"7948"
378,"6490"
379,"5393"
380,"4527"
381,"4002"
382,"3543"
383,"3486"
384,"3299"
385,"3309"
386,"3372"
387,"3400"
388,"3318"
389,"3308"
390,"3224"
391,"3308"
392,"3236"
393,"3360"
394,"3327"
395,"3528"
396,"3519"
397,"3692"
398,"3732"
399,"3966"
400,"4129"
401,"4190"
402,"4253"
403,"4299"
404,"4124"
405,"4066"
406,"3983"
407,"3884"
408,"3665"
409,"3894"
410,"3900"
411,"3878"
412,"3917"
413,"3857"
414,"3849"
415,"3674"
416,"3521"
417,"3483"
418,"3385"
419,"3283"
420,"3156"
421,"3050"
422,"3257"
423,"3344"
424,"3722"
425,"4132"
426,"4792"
427,"5720"
428,"6755"
429,"7909"
430,"8730"
431,"9147"
432,"9242"
433,"8904"
434,"8133"
435,"7041"
436,"6151"
437,"5205"
438,"4360"
439,"3922"
440,"3465"
441,"3294"
442,"3238"
443,"3117"
444,"3072"
445,"3127"
446,"3129"
447,"3095"
448,"3131"
449,"3074"
450,"3134"
451,"3088"
452,"3070"
453,"3100"
454,"3136"
455,"3077"
456,"3112"
457,"2988"
458,"3195"
459,"3129"
460,"3048"
461,"2980"
462,"3184"
463,"3054"
464,"3099"
465,"3119"
466,"3130"
467,"3137"
468,"3156"
469,"3222"
470,"3190"
471,"3201"
472,"3358"
473,"3472"
474,"3621"
475,"3782"
476,"3812"
477,"3935"
478,"3960"
479,"3875"
480,"3822"
481,"3785"
482,"3424"
483,"3390"
484,"3346"
485,"3042"
486,"2986"
487,"2956"
488,"2817"
489,"2857"
490,"2894"
491,"2720"
492,"2793"
493,"2757"
494,"2848"
495,"2727"
496,"2798"
497,"2734"
498,"2713"
499,"2713"
500,"2734"
501,"2779"
502,"2752"
503,"2764"
504,"2817"
505,"2846"
506,"2758"
507,"2828"
508,"2764"
509,"2782"
510,"2821"
511,"2929"
512,"2728"
513,"2804"
514,"2751"
515,"2798"
516,"2858"
517,"2863"
518,"2757"
519,"2801"
520,"2834"
521,"2944"
522,"2851"
523,"2804"
524,"2917"
525,"2853"
526,"2935"
527,"2923"
528,"2880"
529,"2869"
530,"3008"
