Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LUK0610"
174,"8348"
175,"10198"
176,"14518"
177,"24142"
178,"45083"
179,"86074"
180,"152140"
181,"245866"
182,"352662"
183,"444875"
184,"492594"
185,"476890"
186,"405176"
187,"301460"
188,"196468"
189,"114298"
190,"60149"
191,"30264"
192,"16961"
193,"12831"
194,"14357"
195,"20300"
196,"30503"
197,"45033"
198,"61586"
199,"75322"
200,"83375"
201,"82384"
202,"71127"
203,"55501"
204,"38524"
205,"24516"
206,"14373"
207,"8692"
208,"5687"
209,"4219"
210,"3794"
211,"3580"
212,"3631"
213,"3506"
214,"3704"
215,"3855"
216,"4172"
217,"5052"
218,"6780"
219,"10133"
220,"16043"
221,"24716"
222,"35979"
223,"47610"
224,"57566"
225,"61126"
226,"58802"
227,"50224"
228,"38727"
229,"27203"
230,"17420"
231,"11100"
232,"7180"
233,"5245"
234,"4461"
235,"4155"
236,"4183"
237,"4165"
238,"4512"
239,"4752"
240,"5547"
241,"6445"
242,"7789"
243,"9398"
244,"11551"
245,"12902"
246,"13920"
247,"13581"
248,"12417"
249,"10645"
250,"8635"
251,"7180"
252,"5845"
253,"5068"
254,"4771"
255,"4435"
256,"4469"
257,"4460"
258,"4451"
259,"4543"
260,"4419"
261,"4472"
262,"4605"
263,"4606"
264,"4801"
265,"4638"
266,"4821"
267,"4826"
268,"5003"
269,"4932"
270,"4874"
271,"4965"
272,"4955"
273,"5027"
274,"4985"
275,"4950"
276,"5151"
277,"5139"
278,"5064"
279,"4983"
280,"5242"
281,"5296"
282,"5228"
283,"5255"
284,"5426"
285,"5372"
286,"5521"
287,"5475"
288,"5333"
289,"5696"
290,"5770"
291,"5866"
292,"5892"
293,"6074"
294,"6043"
295,"6121"
296,"6229"
297,"6134"
298,"6054"
299,"6014"
300,"6026"
301,"6022"
302,"5935"
303,"5891"
304,"6135"
305,"6244"
306,"6320"
307,"6380"
308,"6612"
309,"6841"
310,"7018"
311,"7288"
312,"7735"
313,"8343"
314,"9245"
315,"10467"
316,"11820"
317,"13270"
318,"14714"
319,"15311"
320,"15195"
321,"14045"
322,"12878"
323,"11133"
324,"9557"
325,"8366"
326,"7414"
327,"6947"
328,"6630"
329,"6437"
330,"6409"
331,"6512"
332,"6427"
333,"6510"
334,"6543"
335,"6598"
336,"6806"
337,"6740"
338,"6929"
339,"6924"
340,"7236"
341,"7305"
342,"7618"
343,"7768"
344,"8043"
345,"8163"
346,"8426"
347,"8483"
348,"8358"
349,"8728"
350,"8716"
351,"8855"
352,"8899"
353,"8930"
354,"9012"
355,"9063"
356,"9269"
357,"9494"
358,"10221"
359,"10775"
360,"11721"
361,"12393"
362,"13195"
363,"14311"
364,"14858"
365,"15814"
366,"16417"
367,"17346"
368,"18058"
369,"19049"
370,"20447"
371,"21407"
372,"22130"
373,"21895"
374,"20648"
375,"18496"
376,"16440"
377,"14031"
378,"11557"
379,"10059"
380,"8577"
381,"7812"
382,"7283"
383,"7171"
384,"7236"
385,"6966"
386,"6761"
387,"6966"
388,"6880"
389,"6814"
390,"6632"
391,"6962"
392,"6743"
393,"6901"
394,"6963"
395,"7103"
396,"7379"
397,"7636"
398,"7687"
399,"8165"
400,"8290"
401,"8447"
402,"8284"
403,"8363"
404,"8452"
405,"8236"
406,"8239"
407,"7877"
408,"8058"
409,"8101"
410,"8003"
411,"8154"
412,"8321"
413,"8234"
414,"8016"
415,"7663"
416,"7312"
417,"6941"
418,"6805"
419,"6714"
420,"6535"
421,"6382"
422,"6418"
423,"6449"
424,"6452"
425,"6564"
426,"6727"
427,"6850"
428,"6973"
429,"7132"
430,"7284"
431,"7249"
432,"7140"
433,"7231"
434,"7120"
435,"7061"
436,"6708"
437,"6534"
438,"6581"
439,"6588"
440,"6732"
441,"6496"
442,"6695"
443,"6790"
444,"6626"
445,"6686"
446,"6699"
447,"6861"
448,"6852"
449,"6760"
450,"6663"
451,"6715"
452,"6655"
453,"6779"
454,"6776"
455,"6828"
456,"6634"
457,"6709"
458,"6735"
459,"6798"
460,"6851"
461,"6759"
462,"6829"
463,"6944"
464,"6790"
465,"6991"
466,"6947"
467,"6963"
468,"6978"
469,"7041"
470,"6970"
471,"7009"
472,"6892"
473,"7153"
474,"7144"
475,"7017"
476,"6967"
477,"7112"
478,"7166"
479,"7106"
480,"7160"
481,"7148"
482,"7231"
483,"7251"
484,"7167"
485,"6863"
486,"6908"
487,"7055"
488,"7053"
489,"7175"
490,"6954"
491,"7100"
492,"6888"
493,"6920"
494,"6925"
495,"7025"
496,"7002"
497,"6948"
498,"7023"
499,"7030"
500,"6859"
501,"6884"
502,"7055"
503,"7062"
504,"7072"
505,"7025"
506,"7087"
507,"7145"
508,"7051"
509,"6947"
510,"7123"
511,"7139"
512,"7084"
513,"7016"
514,"7094"
515,"6928"
516,"6990"
517,"6993"
518,"7218"
519,"7038"
520,"6934"
521,"7103"
522,"7013"
523,"7084"
524,"7254"
525,"7099"
526,"7017"
527,"7019"
528,"7074"
529,"7166"
530,"7050"
531,"7030"
532,"7104"
533,"7111"
534,"7086"
535,"7039"
536,"7112"
537,"7060"
538,"6900"
539,"6832"
540,"7043"
541,"6949"
542,"7045"
543,"7026"
544,"7006"
545,"7200"
546,"6927"
547,"6999"
548,"6899"
549,"7044"
550,"6977"
551,"6970"
552,"6891"
553,"6984"
554,"7061"
555,"7052"
556,"7116"
557,"7013"
558,"6956"
559,"7211"
560,"6980"
561,"6812"
562,"7004"
563,"6871"
564,"7095"
565,"6939"
566,"7026"
567,"7009"
568,"6871"
569,"6954"
570,"6832"
571,"6868"
572,"6988"
573,"6831"
574,"7004"
575,"6852"
576,"6995"
577,"6952"
578,"6879"
579,"6885"
580,"6827"
581,"6807"
582,"7006"
583,"7006"
584,"6955"
585,"6892"
586,"7029"
587,"6976"
588,"6860"
589,"7021"
590,"6856"
591,"6998"
592,"6976"
593,"6949"
594,"6909"
595,"6984"
596,"6939"
597,"6982"
598,"6917"
599,"6790"
600,"6868"
601,"6736"
602,"6924"
603,"6776"
604,"6814"
605,"6832"
606,"6811"
607,"6932"
608,"6833"
609,"6808"
610,"6788"
611,"6765"
612,"6814"
613,"6715"
614,"6622"
615,"6715"
616,"6760"
617,"6852"
618,"6761"
619,"6646"
620,"6664"
621,"6712"
622,"6763"
623,"6773"
624,"6765"
625,"6789"
626,"6728"
627,"6772"
628,"6786"
629,"6736"
630,"6742"
631,"6670"
632,"6654"
633,"6705"
634,"6606"
635,"6685"
636,"6534"
637,"6593"
638,"6460"
639,"6470"
640,"6550"
641,"6564"
642,"6597"
643,"6649"
644,"6509"
645,"6349"
646,"6634"
647,"6390"
648,"6364"
649,"6376"
650,"6262"
651,"6566"
652,"6580"
653,"6523"
654,"6392"
655,"6536"
656,"6292"
657,"6308"
658,"6396"
659,"6307"
660,"6361"
661,"6369"
662,"6334"
663,"6320"
664,"6484"
665,"6171"
666,"6632"
667,"6133"
668,"6227"
669,"6270"
670,"6207"
671,"6377"
672,"6239"
673,"6288"
674,"6366"
675,"6208"
676,"6195"
677,"6372"
678,"6228"
679,"6224"
680,"6244"
681,"6097"
682,"6222"
683,"6376"
684,"6158"
685,"6182"
686,"6138"
687,"6254"
688,"6199"
689,"6256"
690,"6160"
691,"6218"
692,"6384"
693,"6133"
694,"6368"
695,"6492"
696,"6676"
697,"7154"
698,"7584"
699,"8227"
700,"9048"
701,"10219"
702,"10993"
703,"11765"
704,"12727"
705,"13320"
706,"13213"
707,"13480"
708,"12722"
709,"12164"
710,"11399"
711,"10390"
712,"9267"
713,"8606"
714,"7703"
715,"6957"
716,"6552"
717,"6413"
718,"6024"
719,"5937"
720,"6009"
721,"5755"
722,"5703"
723,"5650"
724,"5703"
725,"5784"
726,"5700"
727,"5778"
728,"5672"
729,"5638"
730,"5612"
731,"5605"
732,"5665"
733,"5550"
734,"5684"
735,"5658"
736,"5659"
737,"5525"
738,"5527"
739,"5531"
740,"5580"
741,"5517"
742,"5538"
743,"5638"
744,"5578"
745,"5552"
746,"5619"
747,"5667"
748,"5442"
749,"5422"
750,"5563"
751,"5488"
752,"5476"
753,"5320"
754,"5332"
755,"5436"
756,"5469"
757,"5442"
758,"5420"
759,"5311"
760,"5345"
761,"5289"
762,"5308"
763,"5353"
764,"5400"
765,"5315"
766,"5228"
767,"5216"
768,"5328"
769,"5259"
770,"5272"
771,"5184"
772,"5295"
773,"5287"
774,"5285"
775,"5236"
776,"5476"
777,"5561"
778,"5766"
779,"5708"
780,"6167"
781,"6389"
782,"6541"
783,"6834"
784,"7280"
785,"7403"
786,"7313"
787,"7602"
788,"7682"
789,"7782"
790,"7596"
791,"7395"
792,"6978"
793,"6704"
794,"6458"
795,"5981"
796,"5695"
797,"5503"
798,"5434"
799,"5237"
800,"5215"
801,"5187"
802,"4906"
803,"4996"
804,"5080"
805,"4949"
806,"4945"
807,"4945"
808,"4826"
809,"4860"
810,"4640"
811,"4737"
812,"4749"
813,"4744"
814,"4752"
815,"4705"
816,"4733"
817,"4626"
818,"4601"
819,"4886"
820,"4803"
821,"4698"
822,"4807"
823,"4691"
824,"4770"
825,"4774"
826,"4738"
827,"4743"
828,"4718"
829,"4709"
830,"4732"
831,"4721"
832,"4639"
833,"4703"
834,"4658"
835,"4561"
836,"4535"
837,"4547"
838,"4585"
839,"4469"
840,"4441"
841,"4426"
842,"4418"
843,"4467"
844,"4487"
845,"4433"
846,"4406"
847,"4380"
848,"4374"
849,"4350"
850,"4284"
851,"4466"
852,"4383"
853,"4443"
854,"4251"
855,"4286"
856,"4470"
857,"4319"
858,"4326"
859,"4449"
860,"4347"
861,"4279"
862,"4311"
863,"4402"
864,"4409"
865,"4397"
866,"4482"
867,"4307"
868,"4416"
869,"4239"
870,"4306"
871,"4340"
872,"4333"
873,"4302"
874,"4294"
875,"4417"
876,"4404"
877,"4447"
878,"4573"
879,"4562"
880,"4532"
881,"4588"
882,"4603"
883,"4559"
884,"4576"
885,"4487"
886,"4550"
887,"4506"
888,"4499"
889,"4615"
890,"4464"
891,"4403"
892,"4411"
893,"4512"
894,"4479"
895,"4573"
896,"4521"
897,"4619"
898,"4678"
899,"4583"
900,"4530"
901,"4581"
902,"4700"
903,"4739"
904,"4746"
905,"4716"
906,"4729"
907,"4728"
908,"4861"
909,"4880"
910,"4890"
911,"5103"
912,"5036"
913,"5050"
914,"5098"
915,"5342"
916,"5224"
917,"5474"
918,"5473"
919,"5790"
920,"5749"
921,"6043"
922,"6112"
923,"6356"
924,"6491"
925,"6938"
926,"7234"
927,"7654"
928,"8005"
929,"8291"
930,"8530"
931,"8972"
932,"9491"
933,"9919"
934,"10470"
935,"11093"
936,"11692"
937,"12058"
938,"12541"
939,"13376"
940,"13905"
941,"14246"
942,"14880"
943,"15151"
944,"15231"
945,"15699"
946,"16160"
947,"16272"
948,"16214"
949,"16045"
950,"16155"
951,"15989"
952,"15829"
953,"15634"
954,"15464"
955,"14628"
956,"14284"
957,"13916"
958,"13361"
959,"12900"
960,"12360"
961,"11752"
962,"10968"
963,"10409"
964,"9825"
965,"9378"
966,"8808"
967,"8322"
968,"7802"
969,"7411"
970,"7135"
971,"6819"
972,"6319"
973,"5993"
974,"5770"
975,"5525"
976,"5269"
977,"5325"
978,"5015"
979,"4804"
980,"4659"
981,"4477"
982,"4291"
983,"4176"
984,"4137"
985,"4028"
986,"3959"
987,"3940"
988,"3843"
989,"3785"
990,"3634"
991,"3713"
992,"3835"
993,"3794"
994,"4059"
995,"4208"
996,"4465"
997,"4782"
998,"5141"
999,"5519"
1000,"5849"
1001,"6272"
1002,"6844"
1003,"7097"
1004,"7521"
1005,"7828"
1006,"8372"
1007,"8177"
1008,"8315"
1009,"8011"
1010,"7755"
1011,"7490"
1012,"7054"
1013,"6417"
1014,"5871"
1015,"5272"
1016,"4762"
1017,"4267"
1018,"3838"
1019,"3522"
1020,"3314"
1021,"3177"
1022,"3014"
1023,"2991"
1024,"2879"
1025,"2928"
1026,"2833"
1027,"2864"
1028,"2867"
1029,"2818"
1030,"2781"
1031,"2818"
1032,"2862"
1033,"2869"
1034,"2933"
1035,"2949"
1036,"3045"
1037,"3049"
1038,"3148"
1039,"3172"
1040,"3287"
1041,"3379"
1042,"3465"
1043,"3645"
1044,"3668"
1045,"3867"
1046,"3905"
1047,"4204"
1048,"4227"
1049,"4448"
1050,"4694"
1051,"4801"
1052,"5059"
1053,"5154"
1054,"5207"
1055,"5232"
1056,"5375"
1057,"5229"
1058,"5282"
1059,"5167"
1060,"5094"
1061,"4881"
1062,"4872"
1063,"4601"
1064,"4594"
1065,"4419"
1066,"4249"
1067,"4156"
1068,"4023"
1069,"4018"
1070,"3844"
1071,"3697"
1072,"3651"
1073,"3593"
1074,"3524"
1075,"3467"
1076,"3407"
1077,"3373"
1078,"3279"
1079,"3159"
1080,"3117"
1081,"2968"
1082,"2865"
1083,"2892"
1084,"2890"
1085,"2770"
1086,"2747"
1087,"2680"
1088,"2604"
1089,"2521"
1090,"2555"
1091,"2445"
1092,"2431"
1093,"2391"
1094,"2404"
1095,"2273"
1096,"2324"
1097,"2369"
1098,"2270"
1099,"2273"
1100,"2129"
1101,"2179"
1102,"2152"
1103,"2104"
1104,"2145"
1105,"2147"
1106,"2082"
1107,"1963"
1108,"2030"
1109,"2044"
1110,"2065"
1111,"2008"
1112,"1929"
1113,"1911"
1114,"1945"
1115,"1888"
1116,"1939"
1117,"1869"
1118,"1860"
1119,"1788"
1120,"1798"
1121,"1857"
1122,"1827"
1123,"1823"
1124,"1834"
1125,"1940"
1126,"1943"
1127,"1998"
1128,"2139"
1129,"2159"
1130,"2274"
1131,"2302"
1132,"2303"
1133,"2330"
1134,"2392"
1135,"2379"
1136,"2296"
1137,"2364"
1138,"2129"
1139,"2160"
1140,"2020"
1141,"1976"
1142,"1943"
1143,"1786"
1144,"1817"
1145,"1782"
1146,"1673"
1147,"1658"
1148,"1689"
1149,"1708"
1150,"1628"
1151,"1699"
1152,"1638"
1153,"1626"
1154,"1640"
1155,"1668"
1156,"1649"
1157,"1606"
1158,"1676"
1159,"1574"
1160,"1564"
1161,"1649"
1162,"1542"
1163,"1485"
1164,"1594"
1165,"1569"
1166,"1489"
1167,"1456"
1168,"1483"
1169,"1501"
1170,"1479"
1171,"1500"
1172,"1473"
1173,"1528"
1174,"1431"
1175,"1395"
1176,"1468"
1177,"1480"
1178,"1438"
1179,"1475"
1180,"1519"
1181,"1483"
1182,"1498"
1183,"1556"
1184,"1568"
1185,"1585"
1186,"1605"
1187,"1565"
1188,"1578"
1189,"1652"
1190,"1612"
1191,"1581"
1192,"1529"
1193,"1505"
1194,"1499"
1195,"1495"
1196,"1449"
1197,"1404"
1198,"1476"
1199,"1337"
1200,"1370"
1201,"1370"
1202,"1294"
1203,"1381"
1204,"1318"
1205,"1307"
1206,"1284"
1207,"1291"
1208,"1357"
1209,"1309"
1210,"1365"
1211,"1280"
1212,"1329"
1213,"1287"
1214,"1297"
1215,"1318"
1216,"1334"
1217,"1254"
1218,"1345"
1219,"1242"
1220,"1208"
1221,"1167"
1222,"1244"
1223,"1247"
1224,"1186"
1225,"1274"
1226,"1220"
1227,"1177"
1228,"1223"
1229,"1157"
1230,"1219"
1231,"1119"
1232,"1207"
1233,"1197"
1234,"1195"
1235,"1221"
1236,"1239"
1237,"1143"
1238,"1157"
1239,"1153"
1240,"1205"
1241,"1203"
1242,"1121"
1243,"1166"
1244,"1126"
1245,"1139"
1246,"1111"
1247,"1116"
1248,"1135"
1249,"1210"
1250,"1120"
1251,"1188"
1252,"1139"
1253,"1167"
1254,"1098"
1255,"1081"
1256,"1125"
1257,"1045"
1258,"1072"
1259,"1086"
1260,"1139"
1261,"1069"
1262,"1048"
1263,"1113"
1264,"1073"
1265,"1130"
1266,"1011"
1267,"1036"
1268,"1122"
1269,"1069"
1270,"1078"
1271,"1058"
1272,"1023"
1273,"997"
1274,"1013"
1275,"1055"
1276,"1022"
1277,"1063"
1278,"1035"
1279,"1056"
1280,"1045"
1281,"973"
1282,"974"
1283,"1015"
1284,"914"
1285,"994"
1286,"965"
1287,"994"
1288,"970"
1289,"1001"
1290,"1000"
1291,"993"
1292,"961"
1293,"952"
1294,"975"
1295,"962"
1296,"999"
1297,"926"
1298,"922"
1299,"933"
1300,"948"
1301,"921"
1302,"901"
1303,"913"
1304,"877"
1305,"912"
1306,"890"
1307,"862"
1308,"912"
1309,"929"
1310,"895"
1311,"888"
1312,"874"
1313,"862"
1314,"871"
1315,"839"
1316,"952"
1317,"825"
1318,"813"
1319,"846"
1320,"924"
1321,"888"
1322,"848"
1323,"860"
1324,"777"
1325,"801"
1326,"881"
1327,"875"
1328,"839"
1329,"867"
1330,"843"
1331,"811"
1332,"863"
1333,"829"
1334,"816"
1335,"859"
1336,"805"
1337,"829"
1338,"772"
1339,"815"
1340,"857"
1341,"818"
1342,"749"
1343,"803"
1344,"787"
1345,"813"
1346,"825"
1347,"799"
1348,"780"
1349,"755"
1350,"807"
1351,"767"
1352,"771"
1353,"832"
1354,"771"
1355,"731"
1356,"760"
1357,"764"
1358,"725"
1359,"763"
1360,"786"
1361,"740"
1362,"708"
1363,"695"
1364,"738"
1365,"761"
1366,"718"
1367,"713"
1368,"734"
1369,"720"
1370,"687"
1371,"700"
1372,"727"
1373,"695"
1374,"708"
1375,"695"
1376,"718"
1377,"740"
1378,"715"
1379,"736"
1380,"696"
1381,"669"
1382,"759"
1383,"679"
1384,"706"
1385,"716"
1386,"650"
1387,"750"
1388,"689"
1389,"641"
1390,"655"
1391,"699"
1392,"637"
1393,"644"
1394,"641"
1395,"659"
1396,"615"
1397,"643"
1398,"682"
1399,"631"
1400,"615"
1401,"624"
1402,"675"
1403,"665"
1404,"597"
1405,"582"
1406,"608"
1407,"673"
1408,"611"
1409,"605"
1410,"573"
1411,"643"
1412,"595"
1413,"600"
1414,"649"
1415,"598"
1416,"654"
1417,"586"
1418,"612"
1419,"588"
1420,"594"
1421,"606"
1422,"561"
1423,"570"
1424,"582"
1425,"569"
1426,"582"
1427,"568"
1428,"562"
1429,"578"
1430,"556"
1431,"556"
1432,"553"
1433,"576"
1434,"589"
1435,"540"
1436,"574"
1437,"553"
1438,"501"
1439,"533"
1440,"539"
1441,"501"
1442,"529"
1443,"524"
1444,"556"
1445,"560"
1446,"507"
1447,"493"
1448,"522"
1449,"561"
1450,"495"
1451,"525"
1452,"500"
1453,"550"
1454,"497"
1455,"515"
1456,"515"
1457,"516"
1458,"530"
1459,"513"
1460,"525"
1461,"512"
1462,"483"
1463,"515"
1464,"535"
1465,"506"
1466,"503"
1467,"450"
1468,"461"
1469,"488"
1470,"483"
1471,"484"
1472,"458"
1473,"490"
1474,"538"
1475,"477"
1476,"414"
1477,"472"
1478,"474"
1479,"474"
1480,"474"
1481,"489"
1482,"457"
1483,"430"
1484,"459"
1485,"458"
1486,"455"
1487,"400"
1488,"473"
1489,"448"
1490,"419"
1491,"447"
1492,"461"
1493,"403"
1494,"447"
1495,"426"
1496,"432"
1497,"448"
1498,"448"
1499,"425"
1500,"426"
1501,"435"
1502,"401"
1503,"419"
1504,"413"
1505,"427"
1506,"425"
1507,"396"
1508,"401"
1509,"398"
1510,"385"
1511,"425"
1512,"419"
1513,"374"
1514,"431"
1515,"428"
1516,"375"
1517,"378"
1518,"386"
1519,"390"
1520,"375"
1521,"363"
1522,"380"
1523,"374"
1524,"383"
1525,"390"
1526,"393"
1527,"389"
1528,"380"
1529,"342"
1530,"374"
1531,"391"
1532,"375"
1533,"330"
1534,"352"
1535,"375"
1536,"348"
1537,"323"
1538,"355"
1539,"364"
1540,"329"
1541,"355"
1542,"357"
1543,"341"
1544,"339"
1545,"363"
1546,"386"
1547,"328"
1548,"314"
1549,"285"
1550,"346"
1551,"329"
1552,"336"
1553,"338"
1554,"305"
1555,"313"
1556,"334"
1557,"347"
1558,"321"
1559,"341"
1560,"320"
1561,"323"
1562,"294"
1563,"299"
1564,"309"
1565,"298"
1566,"309"
1567,"324"
1568,"291"
1569,"288"
1570,"314"
1571,"314"
1572,"265"
1573,"317"
1574,"296"
1575,"304"
1576,"280"
1577,"314"
1578,"288"
1579,"306"
1580,"299"
1581,"293"
1582,"287"
1583,"293"
1584,"276"
1585,"276"
1586,"286"
1587,"257"
1588,"257"
1589,"265"
1590,"232"
1591,"272"
1592,"254"
1593,"240"
1594,"257"
1595,"260"
1596,"226"
1597,"231"
1598,"267"
1599,"263"
1600,"257"
1601,"241"
1602,"238"
1603,"257"
1604,"246"
1605,"244"
1606,"267"
1607,"243"
1608,"234"
1609,"234"
1610,"237"
1611,"225"
1612,"220"
1613,"242"
1614,"241"
1615,"236"
1616,"231"
1617,"219"
1618,"249"
1619,"214"
1620,"223"
1621,"195"
1622,"218"
1623,"213"
1624,"236"
1625,"224"
1626,"208"
1627,"217"
1628,"199"
1629,"217"
1630,"216"
1631,"195"
1632,"207"
1633,"193"
1634,"227"
1635,"222"
1636,"186"
1637,"207"
1638,"208"
1639,"200"
1640,"208"
1641,"201"
1642,"215"
1643,"207"
1644,"207"
1645,"203"
1646,"168"
1647,"180"
1648,"196"
1649,"185"
1650,"175"
1651,"180"
1652,"190"
1653,"166"
1654,"197"
1655,"180"
1656,"191"
1657,"155"
1658,"145"
1659,"149"
1660,"194"
1661,"172"
1662,"169"
1663,"168"
1664,"155"
1665,"164"
1666,"159"
1667,"164"
1668,"155"
1669,"159"
1670,"157"
1671,"155"
1672,"152"
1673,"150"
1674,"175"
1675,"151"
1676,"143"
1677,"162"
1678,"142"
1679,"151"
1680,"137"
1681,"145"
1682,"140"
1683,"147"
1684,"128"
1685,"113"
1686,"135"
1687,"131"
1688,"122"
1689,"148"
1690,"115"
1691,"126"
1692,"127"
1693,"131"
1694,"120"
1695,"130"
1696,"117"
1697,"115"
1698,"118"
1699,"94"
1700,"124"
1701,"101"
1702,"113"
1703,"115"
1704,"110"
1705,"123"
1706,"111"
1707,"104"
1708,"123"
1709,"101"
1710,"109"
1711,"95"
1712,"102"
1713,"97"
1714,"99"
1715,"101"
1716,"101"
1717,"107"
1718,"75"
1719,"95"
1720,"104"
1721,"84"
1722,"85"
1723,"92"
1724,"86"
1725,"76"
1726,"77"
1727,"85"
1728,"93"
1729,"75"
1730,"87"
1731,"87"
1732,"77"
1733,"77"
1734,"64"
1735,"62"
1736,"74"
1737,"65"
1738,"74"
1739,"81"
1740,"56"
1741,"72"
1742,"70"
1743,"57"
1744,"67"
1745,"56"
1746,"58"
1747,"61"
1748,"47"
1749,"64"
1750,"58"
1751,"55"
1752,"58"
1753,"57"
1754,"60"
1755,"72"
1756,"50"
1757,"53"
1758,"57"
1759,"47"
1760,"36"
1761,"46"
1762,"40"
1763,"33"
1764,"29"
1765,"41"
1766,"32"
1767,"32"
1768,"49"
1769,"36"
1770,"36"
1771,"45"
1772,"43"
1773,"34"
1774,"38"
1775,"35"
1776,"32"
1777,"34"
1778,"39"
1779,"28"
1780,"33"
1781,"24"
1782,"29"
1783,"39"
1784,"27"
1785,"29"
1786,"29"
1787,"17"
1788,"26"
1789,"21"
1790,"19"
1791,"23"
1792,"29"
1793,"24"
1794,"16"
1795,"31"
1796,"15"
1797,"31"
1798,"33"
1799,"7"
1800,"16"
1801,"25"
1802,"15"
1803,"23"
1804,"10"
1805,"15"
1806,"22"
1807,"17"
1808,"25"
1809,"17"
1810,"22"
1811,"19"
1812,"15"
1813,"20"
1814,"9"
1815,"11"
1816,"20"
1817,"14"
1818,"6"
1819,"12"
1820,"9"
1821,"12"
1822,"16"
1823,"12"
1824,"12"
1825,"14"
1826,"17"
1827,"14"
1828,"13"
1829,"13"
1830,"15"
1831,"13"
1832,"12"
1833,"12"
1834,"11"
1835,"8"
1836,"10"
1837,"16"
1838,"17"
1839,"9"
1840,"5"
1841,"14"
1842,"8"
1843,"6"
1844,"12"
1845,"11"
1846,"16"
1847,"7"
1848,"8"
1849,"19"
1850,"10"
1851,"12"
1852,"10"
1853,"5"
1854,"10"
1855,"11"
1856,"8"
1857,"7"
1858,"13"
1859,"13"
1860,"10"
1861,"7"
1862,"7"
1863,"2"
1864,"9"
1865,"12"
1866,"12"
1867,"10"
1868,"7"
1869,"12"
1870,"13"
1871,"4"
1872,"6"
1873,"4"
1874,"7"
1875,"6"
1876,"9"
1877,"6"
1878,"10"
1879,"7"
1880,"6"
1881,"10"
1882,"5"
1883,"6"
1884,"11"
1885,"6"
1886,"7"
1887,"8"
1888,"9"
1889,"3"
1890,"9"
1891,"7"
1892,"11"
1893,"12"
1894,"6"
1895,"7"
1896,"6"
1897,"9"
1898,"8"
1899,"6"
1900,"5"
1901,"6"
1902,"6"
1903,"7"
1904,"10"
1905,"7"
1906,"10"
1907,"6"
1908,"6"
1909,"8"
1910,"3"
1911,"7"
1912,"3"
1913,"3"
1914,"8"
1915,"7"
1916,"1"
1917,"7"
1918,"8"
1919,"8"
1920,"6"
1921,"6"
1922,"2"
1923,"9"
1924,"3"
1925,"4"
1926,"7"
1927,"1"
1928,"3"
1929,"2"
1930,"4"
1931,"3"
1932,"1"
1933,"3"
1934,"4"
1935,"4"
1936,"6"
1937,"3"
1938,"3"
1939,"1"
1940,"5"
1941,"5"
1942,"4"
1943,"4"
1944,"3"
1945,"4"
1946,"5"
1947,"5"
