Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18499"
Duration Time,300.459
Ambient Temperature,"112.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"6967370"
Raw Accumulated Counts,"7406238"
Valid Count Last Packet,"22044"
Raw Count Last Packet,"23430"
Live Time,283.184967
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0346
Number of Channels,2048
Vacuum,1018
Channel#,Intensity
0,"9889"
1,"7642"
2,"4778"
3,"2532"
4,"1228"
5,"256"
6,"46"
7,"16"
8,"2"
9,"3"
10,"0"
11,"4"
12,"0"
13,"4"
14,"1"
15,"0"
16,"1"
17,"1"
18,"1"
19,"1"
20,"0"
21,"2"
22,"0"
23,"0"
24,"0"
25,"1"
26,"0"
27,"1"
28,"0"
29,"0"
30,"2"
31,"19"
32,"157"
33,"628"
34,"1010"
35,"1273"
36,"1420"
37,"1515"
38,"1368"
39,"1364"
40,"1447"
41,"1355"
42,"1417"
43,"1417"
44,"1536"
45,"1509"
46,"1621"
47,"1632"
48,"1584"
49,"1458"
50,"1501"
51,"1453"
52,"1424"
53,"1403"
54,"1398"
55,"1492"
56,"1486"
57,"1401"
58,"1416"
59,"1462"
60,"1421"
61,"1459"
62,"1305"
63,"1398"
64,"1296"
65,"1225"
66,"1180"
67,"1236"
68,"1182"
69,"1226"
70,"1218"
71,"1323"
72,"1374"
73,"1353"
74,"1484"
75,"1410"
76,"1370"
77,"1293"
78,"1369"
79,"1295"
80,"1283"
81,"1280"
82,"1437"
83,"1817"
84,"2323"
85,"3018"
86,"3514"
87,"3670"
88,"3380"
89,"2767"
90,"2213"
91,"1712"
92,"1436"
93,"1406"
94,"1299"
95,"1313"
96,"1238"
97,"1402"
98,"1356"
99,"1417"
100,"1404"
101,"1393"
102,"1392"
103,"1476"
104,"1391"
105,"1482"
106,"1491"
107,"1581"
108,"1690"
109,"2219"
110,"3034"
111,"4684"
112,"7258"
113,"10365"
114,"12970"
115,"14373"
116,"13880"
117,"11451"
118,"8551"
119,"5884"
120,"4286"
121,"3589"
122,"3180"
123,"3264"
124,"3146"
125,"3074"
126,"3057"
127,"3361"
128,"3798"
129,"5270"
130,"7300"
131,"10676"
132,"14821"
133,"18701"
134,"20947"
135,"21766"
136,"20181"
137,"17389"
138,"15392"
139,"14640"
140,"15010"
141,"16249"
142,"16734"
143,"16882"
144,"16948"
145,"17664"
146,"18269"
147,"19045"
148,"18415"
149,"16519"
150,"13442"
151,"10005"
152,"7086"
153,"5010"
154,"3972"
155,"3434"
156,"3462"
157,"3831"
158,"3784"
159,"4023"
160,"4121"
161,"4568"
162,"5232"
163,"6232"
164,"7274"
165,"7988"
166,"8065"
167,"7383"
168,"6138"
169,"4855"
170,"3699"
171,"2877"
172,"2395"
173,"2134"
174,"2247"
175,"2346"
176,"2510"
177,"2774"
178,"3231"
179,"3737"
180,"4358"
181,"5257"
182,"6310"
183,"7093"
184,"7735"
185,"7460"
186,"6738"
187,"5668"
188,"4639"
189,"3717"
190,"3162"
191,"2755"
192,"2600"
193,"2599"
194,"2737"
195,"2718"
196,"2880"
197,"3046"
198,"3389"
199,"3620"
200,"3647"
201,"3699"
202,"3595"
203,"3442"
204,"3401"
205,"3227"
206,"3181"
207,"3140"
208,"3146"
209,"3113"
210,"3178"
211,"3268"
212,"3231"
213,"3268"
214,"3398"
215,"3417"
216,"3407"
217,"3668"
218,"3803"
219,"4096"
220,"4639"
221,"5415"
222,"6129"
223,"7103"
224,"7880"
225,"8133"
226,"8123"
227,"7408"
228,"6768"
229,"5790"
230,"5098"
231,"4546"
232,"4360"
233,"4156"
234,"4202"
235,"4116"
236,"4072"
237,"4234"
238,"4115"
239,"4365"
240,"4406"
241,"4551"
242,"4882"
243,"4986"
244,"5114"
245,"5306"
246,"5343"
247,"5174"
248,"5068"
249,"5082"
250,"5021"
251,"4804"
252,"4857"
253,"4905"
254,"4864"
255,"4912"
256,"5035"
257,"4983"
258,"5033"
259,"5247"
260,"5348"
261,"5314"
262,"5504"
263,"5405"
264,"5512"
265,"5472"
266,"5513"
267,"5768"
268,"5731"
269,"5854"
270,"5979"
271,"6142"
272,"6072"
273,"6137"
274,"6108"
275,"6078"
276,"6019"
277,"5968"
278,"6194"
279,"5991"
280,"6096"
281,"6171"
282,"6210"
283,"6406"
284,"6316"
285,"6308"
286,"6323"
287,"6405"
288,"6484"
289,"6564"
290,"6609"
291,"6587"
292,"6839"
293,"6990"
294,"6918"
295,"6944"
296,"6871"
297,"7034"
298,"6740"
299,"6898"
300,"6757"
301,"6725"
302,"6607"
303,"6716"
