Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301109"
Duration Time,300.903
Ambient Temperature,"112.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16255853"
Raw Accumulated Counts,"18972963"
Valid Count Last Packet,"50353"
Raw Count Last Packet,"58433"
Live Time,257.255096
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0691
Number of Channels,2048
Vacuum,697
Channel#,Intensity
0,"8667"
1,"6780"
2,"4691"
3,"3163"
4,"1526"
5,"361"
6,"58"
7,"20"
8,"8"
9,"5"
10,"5"
11,"3"
12,"2"
13,"4"
14,"2"
15,"0"
16,"2"
17,"0"
18,"2"
19,"0"
20,"1"
21,"4"
22,"1"
23,"1"
24,"3"
25,"2"
26,"0"
27,"0"
28,"3"
29,"1"
30,"8"
31,"66"
32,"592"
33,"1656"
34,"2525"
35,"3062"
36,"3369"
37,"3516"
38,"3470"
39,"3443"
40,"3407"
41,"3295"
42,"3342"
43,"3401"
44,"3537"
45,"3544"
46,"3556"
47,"3616"
48,"3435"
49,"3616"
50,"3402"
51,"3401"
52,"3396"
53,"3394"
54,"3395"
55,"3462"
56,"3441"
57,"3364"
58,"3316"
59,"3382"
60,"3332"
61,"3300"
62,"3395"
63,"3182"
64,"3242"
65,"3110"
66,"3087"
67,"3096"
68,"3045"
69,"3051"
70,"3106"
71,"3024"
72,"3188"
73,"3320"
74,"3151"
75,"3129"
76,"3088"
77,"3071"
78,"2992"
79,"2935"
80,"2890"
81,"3012"
82,"3021"
83,"3138"
84,"3241"
85,"3603"
86,"3705"
87,"3793"
88,"3859"
89,"3672"
90,"3790"
91,"3997"
92,"4484"
93,"5955"
94,"7711"
95,"9899"
96,"11830"
97,"12638"
98,"11673"
99,"9926"
100,"7664"
101,"5740"
102,"4597"
103,"4043"
104,"3857"
105,"3693"
106,"3894"
107,"3853"
108,"4018"
109,"4356"
110,"4739"
111,"5503"
112,"6443"
113,"7225"
114,"7841"
115,"7866"
116,"7404"
117,"6837"
118,"6053"
119,"5414"
120,"4950"
121,"4771"
122,"4878"
123,"4818"
124,"5014"
125,"5351"
126,"5730"
127,"6553"
128,"8174"
129,"10311"
130,"13248"
131,"16664"
132,"20357"
133,"23183"
134,"25024"
135,"24689"
136,"22410"
137,"19903"
138,"18220"
139,"17937"
140,"18949"
141,"19960"
142,"20114"
143,"19918"
144,"20310"
145,"20407"
146,"21212"
147,"21365"
148,"20661"
149,"18976"
150,"16328"
151,"13331"
152,"10761"
153,"9141"
154,"8132"
155,"8016"
156,"8166"
157,"8524"
158,"8713"
159,"8918"
160,"9367"
161,"9993"
162,"10945"
163,"11852"
164,"13101"
165,"14047"
166,"14006"
167,"13674"
168,"12734"
169,"11760"
170,"11048"
171,"10835"
172,"11443"
173,"12142"
174,"14446"
175,"17960"
176,"26202"
177,"44817"
178,"85307"
179,"162203"
180,"288212"
181,"461279"
182,"656983"
183,"823834"
184,"907347"
