Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-535"
Duration Time,300.5
Ambient Temperature,"108.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"5901942"
Raw Accumulated Counts,"6208276"
Valid Count Last Packet,"18615"
Raw Count Last Packet,"19642"
Live Time,286.286896
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.023
Number of Channels,2048
Vacuum,682
Channel#,Intensity
0,"10040"
1,"7930"
2,"4697"
3,"2539"
4,"1039"
5,"282"
6,"39"
7,"5"
8,"4"
9,"1"
10,"0"
11,"2"
12,"1"
13,"1"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"0"
23,"0"
24,"0"
25,"0"
26,"2"
27,"1"
28,"0"
29,"0"
30,"0"
31,"7"
32,"107"
33,"390"
34,"708"
35,"918"
36,"1025"
37,"1034"
38,"1078"
39,"1105"
40,"1055"
41,"1110"
42,"1125"
43,"1140"
44,"1215"
45,"1282"
46,"1266"
47,"1364"
48,"1327"
49,"1323"
50,"1279"
51,"1296"
52,"1261"
53,"1231"
54,"1334"
55,"1260"
56,"1287"
57,"1292"
58,"1343"
59,"1335"
60,"1354"
61,"1377"
62,"1339"
63,"1253"
64,"1178"
65,"1141"
66,"1164"
67,"1142"
68,"1138"
69,"1130"
70,"1249"
71,"1292"
72,"1310"
73,"1376"
74,"1382"
75,"1398"
76,"1363"
77,"1257"
78,"1259"
79,"1330"
80,"1252"
81,"1357"
82,"1422"
83,"1589"
84,"2112"
85,"2582"
86,"2945"
87,"3096"
88,"2938"
89,"2647"
90,"2321"
91,"2131"
92,"2166"
93,"2438"
94,"3261"
95,"4424"
96,"6056"
97,"8121"
98,"10441"
99,"12438"
100,"13298"
101,"12803"
102,"10778"
103,"7807"
104,"5487"
105,"3876"
106,"2955"
107,"2544"
108,"2235"
109,"2233"
110,"2153"
111,"2320"
112,"2559"
113,"2801"
114,"3117"
115,"3258"
116,"3143"
117,"2946"
118,"2764"
119,"2533"
120,"2392"
121,"2231"
122,"2203"
123,"2353"
124,"2320"
125,"2472"
126,"2907"
127,"3423"
128,"4292"
129,"5785"
130,"8298"
131,"11312"
132,"15189"
133,"19296"
134,"21974"
135,"22460"
136,"20740"
137,"17863"
138,"14932"
139,"13837"
140,"14080"
141,"14933"
142,"15037"
143,"15630"
144,"16388"
145,"17006"
146,"18736"
147,"20057"
148,"19876"
149,"18238"
150,"14626"
151,"11121"
152,"7863"
153,"5726"
154,"4586"
155,"4146"
156,"4125"
157,"4341"
158,"4660"
159,"4938"
