Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK50090"
Duration Time,300.131
Ambient Temperature,"97.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"27494399"
Raw Accumulated Counts,"41902267"
Valid Count Last Packet,"0"
Raw Count Last Packet,"0"
Live Time,213.741302
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0336
Number of Channels,2048
Vacuum,983
Channel#,Intensity
0,"5293"
1,"4080"
2,"2974"
3,"2107"
4,"888"
5,"179"
6,"45"
7,"29"
8,"17"
9,"12"
10,"9"
11,"8"
12,"3"
13,"0"
14,"4"
15,"2"
16,"2"
17,"3"
18,"3"
19,"2"
20,"1"
21,"4"
22,"2"
23,"4"
24,"2"
25,"1"
26,"1"
27,"2"
28,"4"
29,"3"
30,"14"
31,"136"
32,"759"
33,"1831"
34,"2600"
35,"3063"
36,"3103"
37,"3105"
38,"3145"
39,"2973"
40,"2970"
41,"2946"
42,"2973"
43,"3008"
44,"3051"
45,"2970"
46,"2891"
47,"3056"
48,"2982"
49,"2882"
50,"2800"
51,"2679"
52,"2966"
53,"2777"
54,"2871"
55,"2833"
56,"2805"
57,"2776"
58,"2708"
59,"2698"
60,"2596"
61,"2719"
62,"2614"
63,"2499"
64,"2516"
65,"2419"
66,"2516"
67,"2505"
68,"2465"
69,"2427"
70,"2451"
71,"2538"
72,"2717"
73,"2693"
74,"2879"
75,"2815"
76,"2839"
77,"2801"
78,"2818"
79,"2818"
80,"2651"
81,"2501"
82,"2689"
83,"2702"
84,"2819"
85,"2925"
86,"3130"
87,"3104"
88,"3073"
89,"2868"
90,"2629"
91,"2614"
92,"2530"
93,"2464"
94,"2483"
95,"2445"
96,"2460"
97,"2479"
98,"2532"
99,"2556"
100,"2601"
101,"2606"
102,"2538"
103,"2534"
104,"2630"
105,"2583"
106,"2515"
107,"2594"
108,"2617"
109,"2717"
110,"2754"
111,"2839"
112,"2880"
113,"3182"
114,"3316"
115,"3425"
116,"3422"
117,"3367"
118,"3268"
119,"3316"
120,"3171"
121,"3154"
122,"3253"
123,"3176"
124,"3309"
125,"3310"
126,"3620"
127,"3908"
128,"4463"
129,"5550"
130,"6998"
131,"9286"
132,"11571"
133,"13997"
134,"15225"
135,"15749"
136,"14838"
137,"13630"
138,"13133"
139,"13025"
140,"13715"
141,"14222"
142,"14332"
143,"13983"
144,"13837"
145,"13848"
146,"14075"
147,"14010"
148,"13777"
149,"12426"
150,"10436"
151,"8627"
152,"7022"
153,"5618"
154,"5043"
155,"4853"
156,"4885"
157,"5230"
158,"5888"
159,"7043"
160,"9355"
161,"13461"
162,"19332"
163,"26627"
164,"32940"
165,"36648"
166,"35699"
167,"30949"
168,"23973"
169,"16744"
170,"11378"
171,"7480"
172,"5737"
173,"5151"
174,"4984"
175,"5434"
176,"6440"
177,"7585"
178,"8233"
179,"9009"
180,"8691"
181,"8323"
182,"7280"
183,"6764"
184,"6007"
185,"5388"
186,"4872"
187,"4566"
188,"4172"
189,"4079"
190,"4121"
191,"4037"
192,"4154"
193,"4100"
194,"4107"
195,"4138"
196,"4332"
197,"4322"
198,"4341"
199,"4413"
200,"4530"
201,"4530"
202,"4665"
203,"4665"
204,"4770"
205,"4831"
206,"4829"
207,"4943"
208,"5035"
209,"5175"
210,"5292"
211,"5296"
212,"5517"
213,"5743"
214,"6012"
215,"6473"
216,"7222"
217,"9102"
218,"13255"
219,"20961"
220,"34135"
221,"53392"
222,"78096"
223,"102793"
224,"122708"
225,"131855"
226,"126192"
227,"109157"
228,"85599"
229,"61901"
230,"43148"
231,"30474"
232,"22497"
233,"18130"
234,"15097"
235,"12756"
236,"10727"
237,"9497"
238,"8905"
239,"9075"
240,"10032"
241,"12167"
242,"14914"
243,"18846"
244,"22571"
245,"25797"
246,"27120"
247,"26823"
248,"23739"
249,"20423"
250,"16187"
251,"12821"
252,"10032"
253,"8344"
254,"7613"
255,"6978"
256,"6909"
257,"6823"
258,"6976"
259,"7126"
260,"7307"
261,"7465"
262,"7864"
263,"8057"
264,"8308"
265,"8384"
266,"8458"
267,"8742"
268,"8884"
269,"9006"
270,"9096"
271,"8675"
272,"8834"
273,"8941"
274,"8780"
275,"8562"
276,"8548"
277,"8604"
278,"8466"
279,"8750"
280,"8714"
281,"8797"
282,"8759"
283,"8875"
284,"8967"
285,"9248"
286,"9438"
287,"10037"
288,"10774"
289,"12256"
290,"14074"
291,"16113"
292,"18419"
293,"20076"
294,"21397"
295,"21874"
296,"20836"
297,"19585"
298,"17940"
299,"16495"
300,"15562"
301,"15460"
302,"15421"
303,"16158"
304,"17066"
305,"18278"
306,"20346"
307,"22874"
308,"27801"
309,"37589"
310,"57648"
311,"100300"
312,"181486"
313,"324846"
314,"550487"
315,"872170"
316,"1265231"
317,"1681410"
318,"2038960"
319,"2253455"
320,"2262973"
321,"2068463"
322,"1727322"
323,"1312319"
324,"910555"
325,"579624"
326,"340126"
327,"187820"
328,"98774"
329,"52192"
330,"29822"
331,"19922"
332,"15317"
333,"13474"
334,"12158"
335,"12216"
336,"11918"
337,"12621"
338,"12898"
339,"13884"
340,"15174"
341,"16926"
342,"20085"
343,"25715"
344,"35246"
345,"51761"
346,"77858"
347,"116202"
348,"165725"
349,"223182"
350,"279808"
351,"324896"
352,"345514"
353,"339924"
354,"306251"
355,"254293"
356,"195641"
357,"138514"
358,"90983"
359,"56126"
360,"33607"
361,"20629"
362,"13510"
363,"10035"
364,"8362"
365,"7894"
366,"7688"
367,"7560"
368,"7884"
369,"8186"
370,"8592"
371,"9146"
372,"9265"
373,"9072"
374,"8812"
375,"8110"
376,"7150"
377,"6064"
378,"5221"
379,"4546"
380,"3973"
381,"3710"
382,"3460"
383,"3308"
384,"3227"
385,"3316"
386,"3311"
387,"3215"
388,"3236"
389,"3229"
390,"3286"
391,"3325"
392,"3267"
393,"3385"
394,"3290"
395,"3474"
396,"3445"
397,"3522"
398,"3531"
399,"3723"
400,"3818"
401,"3890"
402,"3830"
403,"3869"
404,"3776"
405,"3755"
406,"3758"
407,"3736"
408,"3711"
409,"3760"
410,"3709"
411,"3893"
412,"3889"
413,"3877"
414,"3945"
415,"3674"
416,"3545"
417,"3286"
418,"3233"
419,"3162"
420,"3050"
421,"2960"
422,"2993"
423,"2909"
424,"2989"
425,"2960"
426,"2935"
427,"3014"
428,"3037"
429,"3136"
430,"3109"
431,"3127"
432,"3089"
433,"3016"
434,"2967"
435,"3054"
436,"2971"
437,"2749"
438,"2805"
439,"2805"
440,"2816"
441,"2821"
442,"2739"
443,"2728"
444,"2726"
445,"2905"
446,"2798"
447,"2863"
448,"2872"
449,"2845"
450,"2850"
451,"2910"
452,"2898"
453,"3018"
454,"3069"
455,"3058"
456,"3154"
457,"3273"
458,"3064"
459,"3130"
460,"3210"
461,"3256"
462,"3167"
463,"3146"
464,"3164"
465,"3171"
466,"3143"
467,"2983"
468,"3081"
469,"2949"
470,"2896"
471,"2865"
472,"2837"
473,"2778"
474,"2733"
475,"2775"
476,"2765"
477,"2846"
478,"2795"
479,"2879"
480,"2905"
481,"3035"
482,"3192"
483,"3156"
484,"3348"
485,"3286"
486,"3387"
487,"3332"
488,"3149"
489,"3162"
490,"3027"
491,"2891"
492,"2912"
493,"2859"
494,"2777"
495,"2775"
496,"2756"
497,"2788"
498,"2771"
499,"2843"
500,"2798"
501,"2742"
502,"2696"
503,"2700"
504,"2731"
505,"2597"
506,"2736"
507,"2617"
508,"2676"
509,"2713"
510,"2702"
511,"2778"
512,"2672"
513,"2782"
514,"2765"
515,"2732"
516,"2717"
517,"2713"
518,"2708"
519,"2724"
520,"2735"
521,"2784"
522,"2663"
523,"2721"
524,"2715"
525,"2602"
526,"2624"
527,"2625"
528,"2664"
529,"2691"
530,"2685"
531,"2606"
532,"2646"
533,"2636"
534,"2638"
535,"2744"
536,"2751"
537,"2801"
538,"3036"
539,"3172"
540,"3322"
541,"3709"
542,"4065"
543,"4416"
544,"4695"
545,"4808"
546,"4790"
547,"4624"
548,"4482"
549,"4177"
550,"3863"
551,"3546"
552,"3251"
553,"3006"
554,"3026"
555,"2792"
556,"2665"
557,"2653"
558,"2679"
559,"2690"
560,"2570"
561,"2690"
562,"2746"
563,"2720"
564,"2799"
565,"2870"
566,"2784"
567,"2804"
568,"2743"
569,"2872"
570,"2828"
571,"2716"
572,"2708"
573,"2659"
574,"2743"
575,"2714"
576,"2749"
577,"2819"
578,"2792"
579,"2826"
580,"2780"
581,"2706"
582,"2767"
583,"2567"
584,"2520"
585,"2567"
586,"2438"
587,"2520"
588,"2442"
589,"2449"
590,"2354"
591,"2468"
592,"2454"
593,"2411"
594,"2565"
595,"2395"
596,"2417"
597,"2402"
598,"2458"
599,"2422"
600,"2340"
601,"2472"
602,"2393"
603,"2539"
604,"2434"
605,"2389"
606,"2434"
607,"2461"
608,"2423"
609,"2451"
610,"2544"
611,"2586"
612,"2621"
613,"2584"
614,"2552"
615,"2549"
616,"2570"
617,"2561"
618,"2541"
619,"2527"
620,"2539"
621,"2538"
622,"2493"
623,"2413"
624,"2469"
625,"2565"
626,"2604"
627,"2847"
628,"2941"
629,"3350"
630,"3736"
631,"4413"
632,"5708"
633,"7322"
634,"9231"
635,"12097"
636,"14481"
637,"17131"
638,"19378"
639,"21073"
640,"21912"
641,"20973"
642,"19476"
643,"17606"
644,"14546"
645,"12137"
646,"9566"
647,"7261"
648,"5472"
649,"4353"
650,"3473"
651,"3043"
652,"2687"
653,"2420"
654,"2327"
655,"2525"
656,"2422"
657,"2523"
658,"2794"
659,"2971"
660,"3356"
661,"3720"
662,"4434"
663,"5148"
664,"6004"
665,"7043"
666,"8038"
667,"9142"
668,"9866"
669,"10485"
670,"10850"
671,"11472"
672,"10936"
673,"10466"
674,"9605"
675,"8378"
676,"7422"
677,"6213"
678,"5189"
679,"4370"
680,"3575"
681,"3094"
682,"2669"
683,"2354"
684,"2159"
685,"2132"
686,"2044"
687,"2043"
688,"2050"
689,"1938"
690,"2021"
691,"2093"
692,"2004"
693,"1995"
694,"2053"
695,"2078"
696,"1950"
697,"1992"
698,"2067"
699,"2076"
700,"2128"
701,"2145"
702,"2295"
703,"2267"
704,"2259"
705,"2341"
706,"2511"
707,"2243"
708,"2314"
709,"2117"
710,"2122"
711,"2018"
712,"1985"
713,"1869"
714,"1880"
715,"1839"
716,"1806"
717,"1836"
718,"1817"
719,"1831"
720,"1808"
721,"1751"
722,"1745"
723,"1831"
724,"1716"
725,"1842"
726,"1813"
727,"1741"
728,"1755"
729,"1718"
730,"1708"
731,"1670"
732,"1725"
733,"1734"
734,"1708"
735,"1742"
736,"1798"
737,"1798"
738,"1706"
739,"1879"
740,"1920"
741,"1897"
742,"2023"
743,"2178"
744,"2242"
745,"2288"
746,"2364"
747,"2354"
748,"2321"
749,"2360"
750,"2190"
751,"2129"
752,"2069"
753,"1991"
754,"1827"
755,"1968"
756,"1818"
757,"1714"
758,"1737"
759,"1695"
760,"1607"
761,"1610"
762,"1704"
763,"1709"
764,"1625"
765,"1632"
766,"1561"
767,"1497"
768,"1525"
769,"1572"
770,"1604"
771,"1612"
772,"1578"
773,"1605"
774,"1560"
775,"1531"
776,"1500"
777,"1434"
778,"1532"
779,"1440"
780,"1559"
781,"1563"
782,"1545"
783,"1477"
784,"1495"
785,"1533"
786,"1483"
787,"1501"
788,"1470"
789,"1506"
790,"1412"
791,"1498"
792,"1434"
793,"1487"
794,"1530"
795,"1422"
796,"1477"
797,"1493"
798,"1496"
799,"1475"
800,"1422"
801,"1402"
802,"1377"
803,"1407"
804,"1423"
805,"1403"
806,"1461"
807,"1383"
808,"1370"
809,"1337"
810,"1413"
811,"1413"
812,"1378"
813,"1384"
814,"1450"
815,"1350"
816,"1474"
817,"1386"
818,"1388"
819,"1445"
820,"1467"
821,"1473"
822,"1517"
823,"1576"
824,"1612"
825,"1570"
826,"1612"
827,"1586"
828,"1647"
829,"1670"
830,"1708"
831,"1581"
832,"1537"
833,"1527"
834,"1526"
835,"1462"
836,"1511"
837,"1364"
838,"1416"
839,"1389"
840,"1310"
841,"1315"
842,"1294"
843,"1291"
844,"1226"
845,"1302"
846,"1336"
847,"1353"
848,"1297"
849,"1291"
850,"1288"
851,"1241"
852,"1334"
853,"1267"
854,"1291"
855,"1314"
856,"1214"
857,"1321"
858,"1313"
859,"1313"
860,"1244"
861,"1274"
862,"1314"
863,"1354"
864,"1336"
865,"1334"
866,"1306"
867,"1329"
868,"1288"
869,"1364"
870,"1335"
871,"1398"
872,"1276"
873,"1358"
874,"1340"
875,"1331"
876,"1340"
877,"1364"
878,"1248"
879,"1321"
880,"1324"
881,"1229"
882,"1247"
883,"1292"
884,"1290"
885,"1236"
886,"1296"
887,"1255"
888,"1301"
889,"1238"
890,"1236"
891,"1348"
892,"1295"
893,"1380"
894,"1298"
895,"1312"
896,"1249"
897,"1297"
898,"1342"
899,"1341"
900,"1321"
901,"1370"
902,"1333"
903,"1299"
904,"1451"
905,"1332"
906,"1375"
907,"1354"
908,"1344"
909,"1376"
910,"1351"
911,"1378"
912,"1420"
913,"1464"
914,"1547"
915,"1535"
916,"1466"
917,"1534"
918,"1566"
919,"1612"
920,"1574"
921,"1616"
922,"1712"
923,"1828"
924,"1791"
925,"1803"
926,"1957"
927,"1949"
928,"2012"
929,"2136"
930,"2278"
931,"2309"
932,"2447"
933,"2466"
934,"2557"
935,"2827"
936,"2832"
937,"2919"
938,"3075"
939,"3140"
940,"3195"
941,"3419"
942,"3369"
943,"3483"
944,"3544"
945,"3514"
946,"3731"
947,"3656"
948,"3765"
949,"3742"
950,"3668"
951,"3732"
952,"3637"
953,"3716"
954,"3632"
955,"3523"
956,"3486"
957,"3452"
958,"3360"
959,"3197"
960,"3136"
961,"2882"
962,"2850"
963,"2839"
964,"2591"
965,"2610"
966,"2372"
967,"2381"
968,"2157"
969,"2019"
970,"1988"
971,"1843"
972,"1793"
973,"1782"
974,"1597"
975,"1562"
976,"1520"
977,"1459"
978,"1435"
979,"1400"
980,"1382"
981,"1309"
982,"1308"
983,"1292"
984,"1300"
985,"1248"
986,"1245"
987,"1278"
988,"1180"
989,"1174"
990,"1204"
991,"1236"
992,"1292"
993,"1347"
994,"1387"
995,"1511"
996,"1610"
997,"1744"
998,"2062"
999,"2215"
1000,"2494"
1001,"2676"
1002,"3026"
1003,"3006"
1004,"3264"
1005,"3534"
1006,"3687"
1007,"3801"
1008,"3850"
1009,"3790"
1010,"3622"
1011,"3354"
1012,"3281"
1013,"2931"
1014,"2598"
1015,"2207"
1016,"1910"
1017,"1864"
1018,"1533"
1019,"1271"
1020,"1132"
1021,"1042"
1022,"985"
1023,"872"
1024,"920"
1025,"888"
1026,"892"
1027,"854"
1028,"840"
1029,"868"
1030,"835"
1031,"868"
1032,"844"
1033,"846"
1034,"876"
1035,"863"
1036,"919"
1037,"944"
1038,"857"
1039,"886"
1040,"938"
1041,"943"
1042,"1024"
1043,"1032"
1044,"1036"
1045,"1116"
1046,"1124"
1047,"1218"
1048,"1120"
1049,"1229"
1050,"1359"
1051,"1310"
1052,"1388"
1053,"1472"
1054,"1432"
1055,"1463"
1056,"1478"
1057,"1565"
1058,"1512"
1059,"1521"
1060,"1480"
1061,"1385"
1062,"1375"
1063,"1296"
1064,"1344"
1065,"1201"
